,PredictedValueXGB
14422,617096.8
14423,1148774.8
14424,682658.2
14425,599629.6
14426,611830.75
14429,587123.7
14430,805314.7
14431,587123.7
14432,599629.6
14433,753914.8
14434,617096.8
14435,587123.7
14436,511396.38
14437,587760.3
14438,486689.53
14439,600266.25
14440,617733.4
14441,579152.06
14442,600266.25
14443,591021.4
14444,624336.7
14445,587123.7
14446,617096.8
14447,617096.8
14450,495783.12
14451,587123.7
14452,910274.8
14453,599629.6
14454,1085900.0
14455,587123.7
14456,578515.44
14457,579152.06
14458,612467.3
14459,579152.06
14460,587760.3
14461,886119.25
14462,708576.9
14463,612467.3
14464,586394.06
14465,587760.3
14466,587760.3
14467,587123.7
14468,578515.44
14469,587123.7
14470,587123.7
14471,495783.12
14474,495783.12
14475,461672.97
14476,606319.3
14477,587123.7
14478,617733.4
14479,612467.3
14480,613923.2
14481,462309.6
14482,582248.9
14483,569742.94
14484,600266.25
14485,486689.53
14486,587760.3
14487,469036.0
14488,660027.9
14489,587123.7
14490,587123.7
14491,461672.97
14492,587123.7
14493,967431.6
14494,587123.7
14497,486380.06
14498,468399.38
14499,617096.8
14500,587123.7
14501,587123.7
14502,617096.8
14503,461672.97
14504,707121.06
14505,582248.9
14506,994373.9
14507,790141.94
14508,582248.9
14509,487016.62
14510,617733.4
14511,587760.3
14512,620485.3
14513,498372.44
14514,888278.5
14515,611700.56
14516,611700.56
14517,578515.44
14522,5908805.5
14523,871409.8
14524,1785116.9
14525,833836.94
14526,1111703.1
14527,1139447.8
14528,1482014.8
14529,1634656.8
14530,802019.4
14531,1342583.9
14532,6091619.5
14533,879685.94
14534,4377767.0
14535,842445.2
14536,3197052.2
14537,1629390.8
14538,1331827.6
14539,2406876.2
14540,879570.75
14541,1696956.8
14542,793411.1
14543,3851881.2
14544,842445.2
14545,7130116.5
14546,6954059.5
14547,2470034.2
14548,871409.8
14552,3331651.2
14553,871409.8
14554,828570.9
14556,1237534.5
14557,4240891.5
14558,6455281.0
14559,1786339.5
14560,4390453.5
14561,1548659.9
14562,6414252.0
14563,1032566.1
14564,871409.8
14565,1864183.4
14567,2198324.2
14568,879570.75
14569,1315625.0
14570,866143.75
14571,2444617.5
14572,1288137.2
14573,1378333.5
14574,1671400.0
14575,1057280.0
14576,2422828.2
14577,1071632.2
14578,2014026.5
14582,1337317.9
14583,1634656.8
14584,802019.4
14585,697620.56
14586,842445.2
14587,3704890.0
14588,842445.2
14589,3024157.0
14590,714256.5
14591,802019.4
14592,802019.4
14593,828570.9
14594,1430526.1
14595,1814976.0
14596,1321901.4
14597,2452080.5
14598,866143.75
14599,837179.1
14600,728493.5
14601,802019.4
14602,837179.1
14603,1694569.5
14604,2784954.0
14605,4504855.0
14606,802019.4
14607,5377184.0
14613,4068555.5
14614,1045590.9
14615,710839.94
14616,879570.75
14617,1114555.8
14618,802019.4
14619,837179.1
14620,1615627.0
14621,1100948.8
14622,842445.2
14623,1855709.5
14624,828570.9
14625,1854795.5
14626,1052258.9
14627,849610.56
14628,1571208.6
14629,866143.75
14630,842445.2
14631,1381345.5
14632,802019.4
14633,842445.2
14634,1650298.0
14635,802019.4
14636,1065888.2
14637,828570.9
14641,714079.25
14642,1308864.8
14643,828570.9
14644,793411.1
14645,833836.94
14646,802019.4
14647,837179.1
14648,728493.5
14649,722032.56
14650,802019.4
14652,842445.2
14653,830984.0
14654,842445.2
14655,686872.8
14656,879570.75
14657,842445.2
14658,871409.8
14659,837179.1
14661,670414.1
14662,922358.06
14663,749416.25
14664,3764999.2
14665,802019.4
14666,802019.4
14670,1629390.8
14671,1505628.2
14672,710839.94
14673,819161.75
14674,802019.4
14675,1629390.8
14676,842445.2
14677,2948269.0
14678,835831.7
14679,1065888.2
14680,802019.4
14681,828570.9
14682,1293403.2
14683,2569262.2
14684,871409.8
14685,837179.1
14686,807285.44
14687,1562139.8
14688,879685.94
14689,842445.2
14690,879685.94
14691,802019.4
14692,833836.94
14696,837179.1
14697,802019.4
14698,714079.25
14699,1434320.9
14700,1343017.9
14701,802019.4
14702,842445.2
14703,754682.3
14704,842445.2
14705,1019686.3
14706,714079.25
14707,714079.25
14708,830984.0
14709,824427.8
14710,879570.75
14711,793411.1
14712,2695813.0
14713,879685.94
14714,888260.25
14715,1309767.1
14719,784002.0
14720,1425802.4
14721,710839.94
14722,793411.1
14723,802019.4
14724,953472.9
14725,871409.8
14726,802019.4
14727,842445.2
14728,997441.3
14729,917634.25
14730,802019.4
14731,802019.4
14732,807285.44
14733,1344439.8
14734,842445.2
14735,879685.94
14736,2173191.2
14737,1049211.4
14738,879685.94
14739,883605.94
14740,866143.75
14744,1067850.4
14745,837179.1
14746,697620.56
14747,1052258.9
14748,1019571.06
14749,842445.2
14750,950049.5
14751,673653.44
14752,879570.75
14753,728493.5
14754,802019.4
14755,802019.4
14756,802019.4
14757,793411.1
14758,734746.1
14759,837179.1
14760,1588484.2
14761,1057280.0
14762,802019.4
14763,802019.4
14764,842445.2
14765,2771887.5
14766,802019.4
14767,978814.44
14772,688067.7
14773,673653.44
14774,1055852.6
14775,784002.0
14776,793411.1
14777,1415882.5
14778,807285.44
14779,802019.4
14780,693333.75
14781,830984.0
14782,802019.4
14783,802019.4
14784,837179.1
14785,802019.4
14786,842445.2
14787,984811.0
14788,802019.4
14789,830984.0
14790,1366750.4
14791,802019.4
14792,879570.75
14793,802019.4
14794,842445.2
14795,657194.75
14799,802019.4
14800,830984.0
14801,802019.4
14802,723227.44
14803,793411.1
14804,837179.1
14805,830984.0
14806,833836.94
14807,853392.44
14808,871409.8
14809,657194.75
14810,879570.75
14811,1946500.0
14812,657194.75
14813,802019.4
14814,837179.1
14815,802019.4
14816,871409.8
14817,837179.1
14818,793411.1
14819,798677.2
14820,670414.1
14821,842445.2
14825,1293403.2
14826,833836.94
14827,1381345.5
14828,842445.2
14829,1435768.8
14830,1430526.1
14831,802019.4
14832,1293403.2
14833,1548659.9
14834,802019.4
14835,833836.94
14836,839613.44
14837,833836.94
14838,802019.4
14839,871525.0
14840,866145.9
14841,830984.0
14842,802019.4
14843,833836.94
14844,837179.1
14845,802019.4
14846,842445.2
14847,793411.1
14851,802019.4
14852,802019.4
14853,837179.1
14854,879570.75
14855,802019.4
14856,802019.4
14857,879570.75
14858,830984.0
14859,837179.1
14860,657194.75
14861,802019.4
14862,802019.4
14863,830984.0
14864,830984.0
14865,802019.4
14866,2100240.2
14867,802019.4
14868,673653.44
14873,830984.0
14874,802019.4
14875,870540.75
14876,793411.1
14877,802019.4
14878,802019.4
14879,688067.7
14880,657194.75
14881,802019.4
14882,802019.4
14883,830984.0
14884,888116.3
14885,688067.7
14886,830984.0
14887,705573.9
14888,842445.2
14889,822375.75
14890,748080.7
14891,802019.4
14892,1032681.3
14893,837179.1
14894,837179.1
14895,871077.7
14899,802019.4
14900,802019.4
14901,802019.4
14902,802019.4
14903,802019.4
14904,657194.75
14905,657194.75
14906,921779.44
14907,1118107.0
14908,830984.0
14909,1067850.4
14910,802019.4
14911,802019.4
14912,802019.4
14913,842445.2
14914,866145.9
14915,842560.4
14916,793411.1
14917,842560.4
14918,793411.1
14919,802019.4
14920,849687.2
14921,765619.06
14922,842445.2
14926,837179.1
14927,837179.1
14928,697620.56
14929,837179.1
14930,802019.4
14931,983935.44
14932,2242850.8
14933,861553.4
14934,1052374.1
14935,802019.4
14936,842445.2
14937,879570.75
14938,802019.4
14939,1447891.6
14940,802019.4
14941,802019.4
14942,802019.4
14943,802019.4
14944,793411.1
14945,802019.4
14946,802019.4
14947,697620.56
14951,978699.25
14952,802019.4
14953,837179.1
14954,3980495.8
14955,754682.3
14956,728493.5
14957,1587100.1
14958,1581834.1
14959,842445.2
14960,842445.2
14962,871525.0
14963,842445.2
14964,866143.75
14965,978814.44
14966,830984.0
14967,842445.2
14968,837179.1
14969,842445.2
14970,1032566.1
14971,6097437.5
14972,842560.4
14973,1530514.0
14977,842445.2
14978,842445.2
14979,3924811.8
14980,1911836.2
14982,1447891.6
14983,697620.56
14984,837179.1
14985,879570.75
14986,853392.44
14987,2245750.5
14988,3134940.5
14989,1216432.2
14990,3008992.5
14991,4603598.5
14992,714256.5
14993,793411.1
14994,3409287.0
14995,842560.4
14996,833836.94
14997,2470500.5
14998,1410766.2
14999,1205466.5
15000,5199909.0
15001,1517270.1
15002,833836.94
15007,1447668.9
15008,1452934.9
15009,1302272.0
15010,1491934.0
15011,2272632.5
15013,871409.8
15014,3035995.5
15015,879570.75
15016,802019.4
15017,1459332.5
15018,878204.5
15020,1329672.0
15021,1636955.5
15022,2963192.0
15023,1873135.4
15024,2671265.5
15025,842445.2
15026,692354.5
15028,842445.2
15029,871409.8
15030,3266730.0
15031,1167164.4
15032,1889017.2
15036,802019.4
15037,1063821.8
15038,830984.0
15039,686872.8
15040,1019571.06
15041,802019.4
15042,1745986.8
15043,1103661.1
15044,870962.5
15045,853392.44
15046,983935.44
15047,802019.4
15048,3161693.0
15049,908650.56
15050,798677.2
15051,866143.75
15052,4217622.0
15053,793411.1
15055,3861241.2
15057,871409.8
15058,865624.94
15059,714079.25
15060,1740138.6
15061,2649663.2
15066,842445.2
15067,842445.2
15068,824427.8
15069,754682.3
15070,802019.4
15071,822375.75
15072,866143.75
15073,1430526.1
15074,802019.4
15075,842445.2
15076,842445.2
15077,802019.4
15078,807285.44
15079,3688891.8
15080,802019.4
15081,850333.3
15082,802019.4
15083,866143.75
15084,1405500.2
15085,908535.4
15086,3859513.0
15087,950744.06
15088,802019.4
15089,2994094.5
15090,822375.75
15091,710839.94
15092,3108962.8
15093,1105783.8
15094,802019.4
15101,837179.1
15102,842445.2
15103,819161.75
15104,793411.1
15105,802019.4
15106,842445.2
15107,830984.0
15108,1313177.0
15109,2040772.6
15110,710839.94
15111,833836.94
15112,842445.2
15113,842445.2
15114,842445.2
15115,833836.94
15116,714256.5
15117,1293403.2
15118,2531384.2
15119,791923.06
15120,888260.25
15121,1673666.8
15122,727298.6
15123,871409.8
15124,807285.44
15125,960797.06
15126,842445.2
15127,802019.4
15128,847094.0
15129,879570.75
15130,888260.25
15136,871409.8
15137,1792576.8
15138,842445.2
15139,837179.1
15140,819161.75
15141,765619.06
15142,837179.1
15143,816436.0
15144,657194.75
15147,842445.2
15148,802019.4
15149,830984.0
15150,1376591.8
15151,2708911.8
15152,871409.8
15153,802019.4
15154,802019.4
15155,710839.94
15156,4081908.2
15157,802019.4
15159,2775968.5
15160,2356930.2
15161,830984.0
15162,802019.4
15163,657194.75
15168,1794152.0
15169,837179.1
15170,2928675.8
15171,842445.2
15172,1496264.6
15173,1488345.4
15174,802019.4
15175,1381345.5
15176,871409.8
15177,879570.75
15178,978699.25
15179,871409.8
15180,842445.2
15181,837179.1
15182,754682.3
15183,833836.94
15184,870540.75
15185,921779.44
15186,686872.8
15187,1996266.5
15188,802019.4
15189,1396892.0
15190,830984.0
15192,848126.4
15193,734746.1
15194,842445.2
15195,1567754.8
15196,802019.4
15197,798792.4
15201,1032566.1
15202,1405500.2
15203,3381580.2
15204,842445.2
15205,1459332.5
15206,793411.1
15207,871409.8
15208,888001.1
15209,1071516.9
15210,1276460.9
15211,793411.1
15212,793411.1
15213,842445.2
15214,670414.1
15215,3657780.2
15216,824427.8
15217,879570.75
15218,1293926.1
15219,1452934.9
15220,842560.4
15221,842445.2
15222,802019.4
15223,1410766.2
15224,793411.1
15228,802019.4
15229,4384250.0
15230,879570.75
15231,688067.7
15232,842445.2
15233,686872.8
15234,983935.44
15235,879685.94
15236,1342583.9
15237,754682.3
15238,848126.4
15239,802019.4
15240,793411.1
15241,830984.0
15242,842445.2
15243,871409.8
15244,1727841.8
15245,978699.25
15246,837179.1
15247,879685.94
15249,2567512.2
15250,2508048.8
15251,793411.1
15256,1844332.4
15257,749416.25
15258,802019.4
15259,871409.8
15260,802019.4
15261,2050904.6
15262,865509.75
15263,862801.56
15264,848126.4
15265,793411.1
15266,1405500.2
15267,802019.4
15268,1827211.4
15269,657194.75
15270,793411.1
15271,842560.4
15272,793411.1
15273,1213710.6
15274,2094116.5
15275,793411.1
15276,688067.7
15277,1435561.6
15278,802019.4
15279,1172975.1
15280,842445.2
15281,833836.94
15287,866143.75
15288,2292031.8
15289,978814.44
15290,802019.4
15291,1293403.2
15292,844421.1
15293,1497092.0
15294,837179.1
15295,835812.9
15296,1775840.2
15297,793411.1
15298,1349368.9
15299,728493.5
15301,842445.2
15302,830984.0
15303,837179.1
15305,802019.4
15306,2024637.1
15307,1630840.4
15308,871409.8
15309,1503627.8
15310,908650.56
15311,1703013.0
15312,1410766.2
15313,830984.0
15314,842560.4
15315,802019.4
15316,833836.94
15322,835381.0
15323,978699.25
15324,1293403.2
15325,1248062.6
15326,1574711.6
15328,1154062.9
15330,824427.8
15331,1239617.4
15332,842445.2
15333,830984.0
15334,1410766.2
15335,1798241.5
15336,673653.44
15337,1037917.5
15338,848126.4
15339,862801.56
15340,802019.4
15341,1597994.5
15342,1302387.4
15343,828570.9
15344,802019.4
15345,842560.4
15347,688067.7
15348,1019571.06
15349,830984.0
15350,670414.1
15351,830984.0
15355,1824167.4
15356,978699.25
15357,714079.25
15358,802019.4
15359,754682.3
15360,879570.75
15361,728493.5
15362,879570.75
15363,2040712.4
15364,828570.9
15365,1032566.1
15366,7097047.0
15367,728493.5
15368,3379340.2
15369,722032.56
15370,847209.2
15371,830984.0
15372,837179.1
15373,1276345.6
15374,978699.25
15375,1278973.8
15376,1821940.1
15377,2824043.0
15378,673653.44
15381,1314451.1
15382,1342583.9
15383,670414.1
15384,754682.3
15385,723227.44
15386,673653.44
15387,879685.94
15388,1342583.9
15389,978699.25
15390,1410766.2
15391,802019.4
15392,765734.25
15393,830984.0
15394,793411.1
15395,793411.1
15396,793411.1
15397,842560.4
15398,802019.4
15399,802019.4
15400,784002.0
15401,3095495.0
15402,673653.44
15403,842445.2
15404,802019.4
15405,870962.5
15406,802019.4
15410,842445.2
15411,802019.4
15412,842445.2
15413,764424.2
15414,1290016.5
15415,657194.75
15416,723227.44
15417,657194.75
15418,842445.2
15419,793411.1
15420,793411.1
15421,802019.4
15422,842445.2
15423,673653.44
15424,2721545.0
15425,833836.94
15426,686872.8
15427,802019.4
15428,754682.3
15429,802019.4
15430,4877414.0
15431,710839.94
15438,1650031.4
15439,1067965.6
15440,791807.9
15441,657194.75
15442,802019.4
15443,793411.1
15444,1302158.0
15445,802019.4
15446,1410766.2
15447,728493.5
15448,714079.25
15449,830984.0
15450,1410766.2
15451,833836.94
15452,1217499.8
15453,837179.1
15454,837179.1
15455,2954093.2
15456,1293403.2
15457,802019.4
15458,802019.4
15459,825720.06
15460,2111781.2
15461,800653.1
15467,802019.4
15468,748080.7
15469,906579.06
15470,842445.2
15471,857535.5
15472,688067.7
15473,871409.8
15474,1430526.1
15475,1337317.9
15476,802019.4
15477,837179.1
15478,802019.4
15479,837179.1
15480,688067.7
15481,837179.1
15482,793411.1
15483,837179.1
15484,837179.1
15486,830984.0
15487,714079.25
15488,842445.2
15489,824427.8
15490,793411.1
15494,2205055.0
15495,2907664.0
15496,1288137.2
15497,2296680.0
15498,824427.8
15499,1019571.06
15500,1288137.2
15501,1124117.8
15502,1288137.2
15503,1024421.06
15504,754682.3
15505,1212513.5
15506,2271349.2
15507,3502827.8
15508,5745677.5
15509,2928475.2
15510,802019.4
15511,1959801.0
15512,1899623.4
15513,3949470.8
15514,828570.9
15515,1347826.5
15516,5141697.0
15517,824427.8
15518,835381.0
15522,802019.4
15523,802019.4
15524,1139447.8
15525,1019571.06
15526,2388066.5
15527,754682.3
15528,1827131.8
15529,3355112.0
15530,1530514.0
15531,2470500.5
15532,6659455.0
15533,837179.1
15534,978699.25
15535,1105947.5
15536,802019.4
15537,5617024.5
15538,1559022.1
15539,2053174.2
15540,896868.5
15541,2382659.2
15542,853507.6
15543,842445.2
15544,837179.1
15548,879570.75
15549,1536426.1
15550,1043313.7
15551,842445.2
15553,830984.0
15554,1105832.2
15555,2118470.8
15556,1084524.8
15557,802019.4
15558,6025996.0
15559,2073817.9
15560,4729624.0
15561,1321901.4
15562,1536426.1
15563,1721417.0
15564,2237097.0
15565,1381345.5
15566,6050628.0
15567,1597840.5
15568,2975290.5
15569,879685.94
15570,888260.25
15571,793411.1
15575,1293403.2
15576,714079.25
15577,670414.1
15578,978699.25
15579,1084524.8
15580,866143.75
15581,1797946.0
15582,871409.8
15583,833836.94
15584,842445.2
15585,1381345.5
15586,871409.8
15587,1608708.2
15588,1290016.5
15589,793411.1
15590,867198.56
15591,793411.1
15592,793411.1
15593,842445.2
15594,793411.1
15595,1293403.2
15596,2029476.2
15597,2162867.5
15602,978699.25
15603,842445.2
15604,1172430.1
15606,2031940.0
15607,727298.6
15608,842445.2
15609,842445.2
15610,686872.8
15611,866143.75
15612,1572040.5
15613,871409.8
15614,871409.8
15615,528286.2
15616,1032566.1
15617,802019.4
15618,802019.4
15619,802019.4
15620,2009961.1
15621,728493.5
15622,1965232.0
15623,793411.1
15624,1737997.6
15627,2720446.5
15628,1409843.6
15629,812966.6
15631,1624052.6
15632,837179.1
15633,849051.06
15634,1563190.4
15635,802019.4
15636,871409.8
15637,1019571.06
15638,842445.2
15639,1032566.1
15640,837179.1
15641,3912371.8
15642,2827833.5
15643,1288137.2
15644,908535.4
15645,842445.2
15646,708813.2
15647,1499244.2
15651,842445.2
15652,879570.75
15653,710839.94
15655,866143.75
15656,842445.2
15657,708813.2
15658,802019.4
15659,866143.75
15660,802019.4
15661,1625861.9
15662,705573.9
15663,1439731.0
15664,842445.2
15665,2406221.5
15666,2382166.0
15667,871409.8
15668,1410766.2
15669,871409.8
15670,4052034.2
15674,802019.4
15675,908535.4
15676,1293403.2
15677,837179.1
15678,871409.8
15679,978699.25
15680,802019.4
15681,1435768.8
15682,908535.4
15683,866143.75
15684,1405500.2
15685,3704444.8
15686,871409.8
15687,871409.8
15688,837179.1
15689,862801.56
15690,871409.8
15691,959352.3
15692,906579.06
15693,842445.2
15694,802019.4
15695,833836.94
15699,889703.94
15700,812966.6
15701,837179.1
15702,802019.4
15703,1381345.5
15704,906579.06
15705,1347826.5
15706,1307424.0
15707,1293403.2
15708,1065888.2
15709,6266354.0
15710,978699.25
15711,871409.8
15712,4404099.0
15713,1281475.5
15714,1717337.8
15715,807285.44
15716,837179.1
15717,871409.8
15718,1847406.5
15719,793411.1
15720,837179.1
15721,728493.5
15725,842445.2
15726,1337317.9
15727,784002.0
15728,837179.1
15729,798677.2
15730,1293403.2
15731,1342583.9
15732,714256.5
15733,879570.75
15734,830984.0
15735,1214034.5
15736,802019.4
15737,857535.5
15738,1137198.5
15739,1279466.5
15740,2146441.2
15741,1430526.1
15742,802019.4
15743,793411.1
15744,866143.75
15745,842560.4
15749,2497705.0
15750,830984.0
15751,871409.8
15752,830984.0
15753,842445.2
15755,1052258.9
15756,842445.2
15757,697620.56
15758,842445.2
15759,1537919.5
15760,871409.8
15761,802019.4
15762,4105989.8
15763,833836.94
15764,1597809.8
15765,3023374.8
15766,697620.56
15767,802019.4
15768,847094.0
15773,837179.1
15774,866143.75
15775,1293403.2
15776,1143103.0
15777,842445.2
15780,850448.5
15781,1430184.1
15782,802019.4
15783,793411.1
15784,1568900.2
15785,754797.5
15786,1293403.2
15787,1405500.2
15788,921779.44
15789,1100547.0
15790,581218.2
15791,1349368.9
15792,802019.4
15793,540792.1
15794,3069646.5
15795,802019.4
15796,1342583.9
15797,853392.44
15798,1032690.9
15802,1940867.4
15803,871409.8
15804,2321869.2
15805,1293403.2
15806,708813.2
15808,842445.2
15809,4610586.0
15810,4931542.0
15811,842445.2
15812,842445.2
15813,833836.94
15814,2602079.0
15815,1769447.9
15816,2156430.8
15817,1453050.1
15818,2691887.5
15819,1743396.1
15820,5831824.0
15821,3025294.0
15826,3452517.2
15827,2674556.2
15828,842445.2
15829,842445.2
15830,1488345.4
15831,976202.75
15833,1009955.06
15834,1288137.2
15835,1276345.6
15836,1507926.4
15837,802019.4
15838,837179.1
15839,861553.4
15840,802019.4
15842,2297274.0
15843,2143878.8
15844,837179.1
15845,879570.75
15846,970091.0
15847,842445.2
15848,802019.4
15849,4412257.0
15850,1146363.1
15851,1956088.9
15856,1447143.5
15857,1452934.9
15858,871409.8
15859,842445.2
15860,1639269.2
15861,793411.1
15862,1281475.5
15863,842445.2
15864,879570.75
15865,837179.1
15866,793411.1
15867,802019.4
15868,833836.94
15869,1548659.9
15870,842445.2
15871,1430526.1
15872,2634107.5
15873,802019.4
15875,1316635.4
15878,6071778.0
15879,1615814.2
15880,833836.94
15881,802019.4
15882,842445.2
15883,2583323.5
15884,1667764.9
15885,1341360.8
15886,842445.2
15892,1634656.8
15893,879570.75
15894,837179.1
15895,1067965.6
15896,871409.8
15897,1479580.4
15898,1288137.2
15899,1019571.06
15901,879570.75
15902,879570.75
15903,1293403.2
15904,1337317.9
15905,842445.2
15906,1806673.0
15907,833836.94
15908,1293403.2
15909,842445.2
15910,871409.8
15911,1288137.2
15912,4212419.5
15913,1105899.0
15914,833952.1
15917,1114555.8
15918,842445.2
15919,903271.44
15920,734746.1
15921,1157729.2
15922,1959896.4
15923,1670553.0
15924,802019.4
15925,673653.44
15926,1293403.2
15927,824427.8
15928,1067850.4
15929,842445.2
15930,1772788.1
15931,1293403.2
15933,837179.1
15934,2075454.2
15935,879570.75
15936,657194.75
15941,1248823.6
15942,1063937.1
15943,784002.0
15944,837179.1
15946,2412866.0
15947,837179.1
15948,705573.9
15949,1001952.8
15950,697620.56
15951,2349217.0
15952,1336317.5
15953,673653.44
15954,802019.4
15955,1288137.2
15956,1361862.5
15957,842445.2
15958,1288137.2
15959,802019.4
15960,1505628.2
15961,3410989.0
15962,842445.2
15963,871409.8
15964,879685.94
15965,1351813.5
15966,793411.1
15970,2352850.0
15971,2390384.8
15972,871409.8
15973,802019.4
15974,1484949.4
15975,1321901.4
15976,871409.8
15977,837179.1
15978,830984.0
15979,784002.0
15980,807285.44
15981,802019.4
15982,1581836.1
15983,1316635.4
15984,837179.1
15985,842445.2
15986,842445.2
15987,830984.0
15988,2563058.2
15989,1430526.1
15990,802019.4
15991,1840149.5
15992,793411.1
15993,807285.44
15994,842445.2
15995,842445.2
15996,833836.94
16000,802019.4
16001,3121998.5
16002,802019.4
16003,1288137.2
16004,1716069.2
16005,802019.4
16006,1316635.4
16007,842445.2
16008,871409.8
16009,842445.2
16010,833836.94
16011,728493.5
16012,673653.44
16013,793411.1
16014,802019.4
16015,3500804.2
16016,802019.4
16017,1452934.9
16018,842445.2
16019,802019.4
16020,802019.4
16021,1024073.06
16022,802019.4
16023,2043237.2
16024,837179.1
16025,657194.75
16028,802019.4
16029,842445.2
16030,842445.2
16031,802019.4
16032,802019.4
16033,866143.75
16034,802019.4
16035,722032.56
16036,842445.2
16037,1073156.2
16038,802019.4
16039,837179.1
16040,833836.94
16041,970091.0
16042,842445.2
16043,802019.4
16044,697620.56
16045,807285.44
16046,978699.25
16047,1643333.0
16048,1288137.2
16049,802019.4
16050,842560.4
16051,839498.25
16052,807285.44
16053,1052372.9
16054,670414.1
16058,1052374.1
16059,1316635.4
16060,1140488.8
16061,1410881.5
16062,714079.25
16063,866143.75
16064,793411.1
16065,802019.4
16066,842445.2
16067,842445.2
16068,842445.2
16069,657194.75
16070,802019.4
16071,802019.4
16072,802019.4
16073,842445.2
16074,842445.2
16075,793411.1
16076,842560.4
16077,1172430.1
16078,833836.94
16079,842560.4
16080,802019.4
16081,673653.44
16085,3335509.5
16086,1748656.8
16087,2199719.0
16088,734861.3
16089,1827211.4
16090,1307934.4
16091,2006545.1
16092,802019.4
16093,1376771.2
16094,842445.2
16095,879570.75
16096,3640710.0
16097,1171630.4
16098,1212993.6
16099,1802431.5
16100,5024235.5
16101,1488460.6
16102,833836.94
16103,1491802.6
16104,2491522.2
16105,2288030.0
16106,1603083.1
16107,1712883.6
16108,1299192.1
16109,842445.2
16113,4556008.0
16114,3017299.5
16115,3289629.5
16116,1381345.5
16117,871409.8
16118,2177508.2
16119,837179.1
16120,837179.1
16121,842445.2
16122,842445.2
16123,948279.25
16124,1036438.2
16125,1100547.0
16126,2232031.0
16127,3145903.5
16128,2905170.8
16129,1293403.2
16130,879685.94
16131,1556747.2
16132,1337317.9
16133,1450838.6
16135,1288137.2
16136,1627466.8
16137,879570.75
16140,1797819.4
16141,837179.1
16142,1844130.1
16143,728493.5
16144,1084524.8
16145,673653.44
16146,1434465.0
16148,1154062.9
16149,1798839.9
16150,528286.2
16151,848126.4
16152,1757416.8
16153,871525.0
16154,1293403.2
16155,837179.1
16156,837179.1
16157,842445.2
16158,1293403.2
16159,3680005.0
16160,842445.2
16161,1046123.7
16162,1894015.8
16163,1433328.5
16164,3023304.2
16165,842560.4
16166,1046123.7
16170,871409.8
16171,842445.2
16172,802019.4
16173,984050.6
16174,842445.2
16175,686872.8
16176,842445.2
16178,1142918.4
16179,842445.2
16180,871409.8
16181,842445.2
16182,1381345.5
16183,1464073.6
16184,784002.0
16185,1130188.9
16186,896868.5
16187,879570.75
16188,1236999.6
16189,2501992.5
16190,784002.0
16192,784002.0
16193,1847406.5
16194,1721491.9
16198,1384867.4
16199,842445.2
16200,686872.8
16201,657194.75
16202,833836.94
16203,754682.3
16204,828570.9
16205,842445.2
16206,734746.1
16207,793411.1
16208,802019.4
16209,1456281.2
16210,802019.4
16211,728493.5
16212,793411.1
16213,1784448.5
16214,528286.2
16215,1293403.2
16216,835802.56
16217,842445.2
16218,728493.5
16219,866143.75
16220,833952.1
16221,802019.4
16222,1718610.0
16223,837179.1
16227,842445.2
16228,842445.2
16229,833836.94
16230,842445.2
16231,1293403.2
16232,528286.2
16233,1243426.4
16234,1290016.5
16235,802019.4
16236,528286.2
16237,849687.2
16238,528286.2
16239,871409.8
16240,1288137.2
16241,802019.4
16242,833836.94
16243,842445.2
16244,563446.2
16245,1721417.0
16246,842445.2
16247,528286.2
16248,807285.44
16249,842445.2
16250,842560.4
16251,862801.56
16252,798677.2
16253,528286.2
16257,802019.4
16258,657194.75
16259,842445.2
16260,802019.4
16261,842445.2
16262,830984.0
16264,842445.2
16265,842445.2
16266,793411.1
16267,842445.2
16268,1293403.2
16269,657194.75
16270,728493.5
16271,842445.2
16272,802019.4
16273,688067.7
16274,670414.1
16275,528286.2
16276,842445.2
16277,842445.2
16278,842445.2
16283,728493.5
16284,802019.4
16285,802019.4
16286,802019.4
16288,842445.2
16289,802019.4
16290,837179.1
16291,866143.75
16292,688067.7
16293,837179.1
16294,1252977.4
16295,1745986.8
16296,812966.6
16297,1625861.9
16298,1071516.9
16299,734746.1
16300,842445.2
16301,842445.2
16302,802019.4
16303,1258243.4
16304,1483079.4
16305,871409.8
16306,802019.4
16307,802019.4
16308,1109614.0
16309,697735.75
16314,837179.1
16315,1293403.2
16316,830984.0
16317,802019.4
16318,1288137.2
16319,662460.8
16320,802019.4
16321,802019.4
16322,784002.0
16323,837179.1
16324,1203156.1
16325,1381345.5
16326,1381345.5
16327,841078.94
16328,670414.1
16329,879570.75
16330,793411.1
16331,833836.94
16332,1114440.5
16333,1505628.2
16334,657194.75
16336,802019.4
16337,802019.4
16338,688067.7
16342,1293403.2
16343,688067.7
16344,793411.1
16345,657194.75
16346,879570.75
16347,802019.4
16348,657194.75
16349,802019.4
16350,714079.25
16351,837179.1
16352,688067.7
16353,830984.0
16354,540792.1
16355,802019.4
16356,978699.25
16357,802019.4
16358,1846818.8
16359,837179.1
16360,793411.1
16361,528286.2
16362,802019.4
16363,1553839.1
16364,802019.4
16369,866143.75
16370,802019.4
16371,784002.0
16372,802019.4
16373,830984.0
16374,802019.4
16375,1293403.2
16377,830984.0
16378,784002.0
16379,793411.1
16380,847094.0
16381,708992.56
16382,802019.4
16383,842445.2
