,PredictedValueSimpleModel
9083,299043.94
9084,410596.3
9085,301920.84
9086,1843375.9
9087,512032.06
9088,665774.8
9089,-1538627.5
9090,251245.34
9091,393616.66
9092,179508.19
9093,256344.69
9094,217764.47
9095,546405.0
9096,771004.3
9097,-82603.67
9098,462507.34
9099,411422.34
9100,457407.97
9101,462507.34
9102,196222.47
9106,422866.1
9107,499653.75
9108,355036.4
9109,525621.7
9110,-125838.445
9111,446708.9
9112,505777.6
9113,662532.3
9114,450564.2
9115,-135169.25
9116,754228.0
9117,531526.6
9118,561769.94
9119,502291.9
9120,648190.9
9121,170151.86
9122,442303.88
9124,593247.25
9125,696358.94
9126,462507.34
9127,388660.97
9128,196222.47
9131,393616.66
9132,847096.2
9133,735255.56
9134,542259.8
9135,1159559.4
9136,361160.38
9137,577102.7
9138,1987174.9
9139,417152.84
9140,369294.94
9141,510919.1
9142,302616.72
9143,818076.44
9144,355036.4
9145,127331.81
9146,342531.66
9147,305031.97
9148,453176.53
9149,462507.34
9150,667109.5
9151,717081.6
9152,196222.47
9153,127331.81
9156,701923.1
9157,256344.69
9158,88751.61
9159,342531.66
9160,553618.1
9161,626879.5
9162,126068.8
9163,407958.12
9164,610762.2
9165,1186249.8
9166,1275541.8
9167,605424.44
9168,-130887.055
9169,305031.97
9170,557467.3
9171,624433.4
9172,354351.75
9173,107600.3
9174,78350.86
9175,524623.75
9176,286655.47
9177,198739.52
9178,196222.47
9181,304282.3
9182,609610.6
9183,525621.7
9184,678553.4
9185,337624.2
9186,-154069.06
9187,164648.94
9188,439845.75
9189,256344.69
9190,342531.66
9191,648190.9
9192,326387.28
9193,417152.84
9194,455733.03
9195,465840.06
9196,521026.12
9197,486043.6
9198,317402.6
9199,621695.94
9200,524623.75
9201,286655.47
9202,286655.47
9203,196222.47
9208,358350.47
9209,426016.56
9210,678553.4
9211,358350.47
9212,141339.83
9213,-151494.47
9214,161771.97
9215,200352.19
9216,-207487.06
9217,159549.56
9218,364037.28
9219,748442.1
9220,446235.88
9221,355036.4
9222,331812.3
9223,561769.94
9225,393616.66
9226,295701.22
9227,176018.98
9228,717081.6
9229,462507.34
9230,462507.34
9231,568544.4
9232,478978.25
9233,475556.8
9237,163202.53
9238,358350.47
9239,242444.56
9240,680204.4
9241,921255.56
9242,-207487.06
9243,318391.94
9244,354540.25
9245,364037.28
9246,446235.88
9247,251245.34
9248,256344.69
9249,499653.75
9250,446235.88
9251,358350.47
9252,-151494.47
9253,420468.3
9254,-716324.6
9255,-539935.6
9256,462507.34
9257,1432769.9
9261,393616.66
9262,393616.66
9263,417152.84
9264,355036.4
9265,561691.75
9266,-441801.1
9267,200219.02
9268,407719.2
9269,460951.34
9270,325119.38
9271,584085.6
9272,-243190.19
9273,1188036.4
9274,-164418.69
9275,1543952.8
9276,417152.84
9277,548340.94
9278,286655.47
9279,209818.72
9280,196222.47
9281,490097.78
9282,416396.7
9283,320136.22
9284,486043.6
9285,-95527.94
9286,423927.1
9287,678501.4
9288,594512.56
9292,455733.03
9293,548241.2
9294,472338.9
9295,499653.75
9296,1455334.1
9297,410087.56
9298,161771.97
9299,301920.84
9300,88751.61
9301,1402566.5
9302,451000.62
9303,342531.66
9304,256344.69
9305,212665.12
9306,1061483.0
9307,111349.53
9308,286655.47
9309,325235.6
9310,315904.84
9311,429446.0
9312,411422.34
9313,486043.6
9314,127331.81
9318,349019.72
9319,510919.1
9320,393616.66
9321,422866.1
9322,-969585.6
9323,337624.2
9324,315355.56
9325,193898.38
9326,556495.3
9327,417152.84
9328,1231621.2
9329,393616.66
9330,417152.84
9331,620869.25
9332,-77759.1
9333,196222.47
9334,462507.34
9335,616001.4
9336,515126.56
9337,842200.94
9338,157642.25
9339,491756.78
9344,581512.8
9345,817379.0
9346,9460.174
9347,199958.69
9348,381111.84
9349,332524.8
9350,454926.62
9351,349937.03
9352,581512.8
9353,127331.81
9354,-125838.445
9355,393616.66
9356,587019.94
9357,196222.47
9358,78350.86
9359,515126.56
9360,616250.0
9361,411422.34
9362,486043.6
9365,455733.03
9366,499653.75
9367,648190.9
9368,455733.03
9369,183188.66
9370,263777.75
9371,337624.2
9372,337624.2
9373,393286.72
9374,188318.3
9375,393616.66
9376,499653.75
9377,146731.83
9378,-98076.516
9379,320136.22
9380,678501.4
9381,491756.78
9382,-95527.94
9383,436683.62
9384,479251.97
9385,1275567.6
9386,78350.86
9387,678501.4
9390,381111.84
9391,499653.75
9392,718079.7
9393,185613.06
9394,393616.66
9395,200352.19
9396,598456.5
9397,-217534.19
9398,408263.34
9399,455733.03
9400,484982.47
9401,-187642.78
9402,668971.1
9403,831086.25
9404,355036.4
9405,761079.94
9406,568544.4
9407,579809.8
9408,423927.1
9409,411422.34
9410,524623.75
9414,761079.94
9415,499653.75
9416,691459.75
9417,-98247.97
9418,648190.9
9419,648190.9
9420,592198.4
9422,607267.8
9423,648190.9
9424,-151494.47
9425,561691.75
9426,648190.9
9427,499653.75
9428,414396.8
9429,272377.34
9430,326387.28
9431,417152.84
9432,-151494.47
9433,829970.7
9434,668689.6
9435,-56947.695
9436,486043.6
9437,462507.34
9438,411422.34
9439,876270.2
9440,876270.2
9441,196222.47
9445,35397600.0
9446,13486260.0
9447,4561490.0
9448,2238017.2
9449,-82536.69
9450,12519783.0
9451,3389004.2
9452,12026995.0
9453,12992525.0
9454,34823790.0
9455,11868050.0
9456,17483700.0
9457,1644578.5
9458,-829830.06
9459,29960132.0
9460,13133551.0
9461,14582422.0
9462,21040020.0
9463,7732033.0
9464,9855706.0
9465,11534880.0
9466,7511292.5
9471,9354485.0
9472,7009075.0
9473,3997621.0
9474,2429734.5
9475,5524561.5
9476,1406254.6
9477,7020528.0
9478,4966958.0
9479,27444088.0
9480,14976168.0
9481,9153022.0
9482,26065728.0
9483,12737690.0
9484,11848539.0
9485,5989233.0
9486,15296684.0
9487,5954849.5
9488,5621200.5
9489,10418929.0
9490,5984411.5
9495,12190834.0
9496,6514898.0
9497,4371804.0
9498,4455622.5
9499,6235306.5
9500,8620975.0
9501,15947548.0
9502,12430799.0
9503,2525031.5
9504,12520918.0
9505,24256830.0
9506,6890836.0
9507,311248.34
9508,12798680.0
9509,4001521.0
9510,2873885.2
9511,5732677.5
9512,3443191.2
9513,3789250.8
9514,4053465.0
9515,5889249.0
9516,6983631.5
9517,8209243.5
9522,6868813.5
9523,10332380.0
9524,1631597.8
9525,2720231.8
9526,297086.47
9527,258506.22
9528,5151307.0
9529,3476488.0
9530,4565418.5
9531,3821114.8
9532,3217439.2
9533,3445006.5
9534,233809.33
9535,5604739.0
9536,4988487.5
9537,1937731.6
9538,1370433.0
9539,9173557.0
9540,2407181.5
9541,4070577.5
9542,3463021.0
9543,10684103.0
9544,4652609.0
9545,2425703.8
9550,1355889.0
9551,1391759.5
9552,590434.56
9553,1130407.1
9554,2205574.0
9555,459874.16
9556,378011.1
9557,994712.9
9558,344996.47
9559,1508062.2
9560,570469.2
9561,761721.4
9562,2182742.0
9563,533563.94
9564,-203986.25
9565,3498438.0
9566,1484398.8
9567,640921.25
9568,1054282.6
9569,2903471.8
9570,1037358.1
9571,505582.84
9572,342345.72
9573,5276453.5
9574,1132765.0
9575,715011.56
9580,2359797.2
9581,923458.44
9582,1002888.44
9583,627129.7
9584,991958.8
9585,2565623.8
9586,1346699.2
9587,1349348.5
9588,3642836.5
9589,1908460.0
9590,2039348.9
9591,1173513.8
9592,1729907.9
9593,750438.06
9594,1097521.1
9595,2157462.8
9596,647504.5
9597,647504.5
9598,1237788.0
9599,816819.6
9605,303389.9
9606,570469.2
9607,405601.47
9608,457132.38
9609,350448.75
9610,1072684.2
9611,801200.25
9612,849717.44
9613,1708578.4
9614,444908.72
9615,871941.2
9616,3083708.2
9617,1067268.4
9618,907828.7
9619,908454.6
9620,1339675.6
9621,861411.4
9622,118500.45
9623,3084963.2
9624,79920.266
9625,666422.6
9626,2346933.0
9627,372280.6
9631,508664.66
9632,1687089.0
9633,1328231.2
9634,-663406.06
9635,649537.94
9636,78859.16
9637,921141.44
9638,542067.0
9639,2235430.5
9640,192427.6
9641,2674631.0
9642,599718.6
9643,791944.6
9644,1291266.8
9645,619156.4
9646,483720.44
9647,1090295.1
9648,1056587.5
9649,323764.72
9650,1081700.6
9651,3168559.5
9652,789933.7
9653,531872.44
9657,2335983.5
9658,570469.2
9659,329688.28
9660,664147.4
9661,851717.1
9663,1395066.4
9664,198881.4
9665,441868.22
9666,2566763.2
9667,867917.06
9668,704890.7
9669,656701.2
9670,2322410.2
9671,431082.12
9672,11029.486
9673,3253655.8
9674,524388.0
9675,387706.3
9676,722849.4
9677,639359.7
9678,587643.25
9679,6742887.5
9680,1519730.6
9681,867013.6
9682,804351.8
9686,660577.44
9687,216293.62
9688,-347719.56
9689,-36545.21
9690,505192.56
9691,-206865.0
9692,54171.984
9693,572030.9
9694,469489.38
9695,1044175.7
9696,2037074.6
9697,-28732.666
9698,726101.56
9699,1056165.5
9700,241757.03
9701,1745982.0
9702,758890.3
9703,928642.4
9704,639359.7
9705,249143.44
9706,2397636.5
9707,685195.5
9708,229448.34
9713,734140.06
9714,729657.7
9715,570469.2
9716,303389.9
9717,2240591.0
9718,1516175.0
9719,505455.62
9720,315747.03
9721,1515226.0
9722,745652.2
9723,2580459.2
9724,797918.0
9725,561003.0
9726,1300544.1
9727,853809.0
9728,98296.93
9729,98296.93
9730,476333.4
9731,372280.6
9732,3486092.5
9733,993134.94
9734,2398368.5
9735,1228729.4
9740,350448.75
9741,675459.06
9742,339430.9
9743,297051.03
9744,-103587.66
9745,-30733.195
9746,2206181.2
9747,505637.7
9748,570469.2
9749,1141125.1
9750,801098.7
9751,619156.4
9752,456129.94
9753,547306.75
9754,736311.44
9755,2269815.5
9756,446901.78
9757,639359.7
9758,807406.25
9759,427972.88
9763,1341623.5
9764,407442.72
9765,303389.9
9766,-234868.92
9767,-27735.324
9768,733616.7
9769,672587.3
9770,640859.7
9771,344996.47
9772,719023.9
9773,561185.1
9774,1938777.1
9775,894781.3
9776,-13320.914
9777,339430.9
9778,1007176.25
9779,803947.6
9780,170664.69
9781,3050534.2
9782,476333.4
9783,666224.2
9784,1061170.4
9785,446901.78
9786,1202000.0
9787,817522.25
9788,1434940.4
9789,249143.44
9793,542991.06
9794,570469.2
9795,876049.2
9796,977133.94
9797,378011.1
9798,1137111.8
9799,511909.34
9800,668664.06
9801,797432.7
9802,1250320.0
9803,968689.75
9804,378011.1
9805,531753.6
9806,1348218.0
9807,1224349.9
9808,313496.9
9809,1079127.8
9810,765560.94
9811,639359.7
9812,703887.75
9813,1761936.8
9814,639359.7
9815,229448.34
9816,668609.1
9817,118500.45
9821,378011.1
9822,570469.2
9823,897166.56
9824,378011.1
9825,368268.53
9826,704367.25
9827,475761.03
9828,668664.06
9829,315747.03
9831,330980.4
9832,1636170.8
9833,1354239.1
9834,570469.2
9835,339019.1
9836,11029.486
9837,588514.25
9838,3594002.5
9839,388118.12
9840,380863.3
9841,600644.3
9842,639359.7
9843,666224.2
9844,94149.984
9845,476333.4
9846,333700.4
9847,94149.984
9848,94149.984
9849,118500.45
9854,405601.47
9855,407442.72
9856,1535805.8
9857,597333.44
9858,409737.4
9859,795724.6
9860,668218.94
9861,1249926.9
9862,1444110.5
9863,1739470.5
9864,726101.56
9865,1549091.9
9866,570469.2
9867,405601.47
9868,724211.44
9869,451030.5
9870,59716.703
9871,2398368.5
9872,15042.969
9873,639359.7
9874,1670070.1
9875,190868.12
9876,799264.56
9877,94149.984
9882,1889689.6
9883,793023.44
9884,332639.34
9885,25259.312
9886,882308.0
9887,283438.5
9888,1272238.8
9889,890055.44
9890,315564.84
9891,344996.47
9892,474340.34
9893,729882.5
9894,892999.0
9895,25259.312
9896,435033.22
9897,456129.94
9898,614723.1
9899,426698.3
9900,639359.7
9901,1643195.9
9902,639359.7
9903,988286.2
9904,1097003.6
9905,1340324.6
9907,94149.984
9912,1236626.5
9913,531753.6
9914,570469.2
9915,160557.66
9916,1867406.9
9917,682523.0
9918,247397.38
9919,478773.34
9920,306416.28
9921,-214757.4
9922,685950.6
9923,381014.97
9924,570469.2
9925,570469.2
9926,704890.7
9927,-74374.45
9928,668609.1
9929,476333.4
9930,492889.03
9931,1215498.0
9932,668609.1
9933,809289.56
9934,1113065.9
9935,773781.3
9939,12840885.0
9940,4371688.5
9941,4946337.0
9942,3723128.5
9943,3252984.8
9944,7395962.0
9945,1930790.9
9946,1719371.0
9947,8118498.5
9948,8592367.0
9949,12361867.0
9950,2438109.2
9951,7900669.0
9952,5595500.5
9953,6434571.0
9954,3343263.2
9955,21457864.0
9956,4390627.5
9957,8605090.0
9958,5225574.0
9959,5968394.5
9960,7427464.0
9961,5085539.0
9962,3734214.2
9963,15187841.0
9964,1091382.1
9968,9858271.0
9969,6898762.0
9970,7538123.5
9971,3402855.2
9972,2698675.5
9973,4516661.0
9974,5348252.5
9975,1879622.9
9976,10719638.0
9977,8052105.5
9978,3379684.5
9979,6259414.0
9980,7847201.5
9981,8086981.0
9982,9826996.0
9983,3462690.0
9984,7526387.5
9985,9029631.0
9986,8738892.0
9987,6335782.0
9988,11236951.0
9989,5835033.5
9990,3497745.8
9991,6907428.5
9992,4752305.5
9997,3665450.2
9998,3839932.2
9999,1476138.8
10000,3109034.0
10001,3285734.8
10002,-25311.734
10003,2711286.2
10004,2315949.0
10005,2328947.8
10006,8508405.0
10007,4968562.5
10008,1674333.0
10009,1378638.8
10010,4217610.0
10011,1050066.1
10012,2630683.2
10013,7686446.0
10014,9161932.0
10015,7281853.5
10016,9776019.0
10017,3560086.2
10018,5642846.0
10019,3215488.8
10020,2088256.9
10021,4805177.0
10022,2661072.0
10023,3757461.0
10024,3874805.2
10029,5270666.0
10030,2470320.2
10031,2787902.0
10032,1330677.8
10033,2857022.8
10034,4475363.0
10035,3797914.8
10036,4168957.8
10037,2668034.0
10038,4278542.5
10039,1489354.2
10040,-815718.0
10041,8755499.0
10042,2297951.8
10043,1714482.1
10044,2158012.5
10045,10274797.0
10046,3585427.5
10047,2714681.2
10048,7345607.5
10049,4474575.0
10050,5697471.5
10051,2481321.0
10052,2617009.8
10053,99571.44
10058,938715.25
10059,3025414.5
10060,4041810.8
10061,894371.8
10062,343331.03
10063,635838.06
10064,340025.9
10065,584448.75
10066,397422.28
10067,684213.2
10068,1010709.4
10069,335845.62
10070,466204.97
10071,3233230.2
10072,170459.0
10073,1376288.5
10074,830548.75
10075,1191151.0
10076,4850453.0
10077,754289.1
10078,1332916.9
10079,1088931.1
10080,2645272.5
10081,122812.28
10082,2179651.0
10086,465000.1
10087,330351.66
10088,2168224.5
10089,11980.77
10090,451451.3
10091,671732.56
10092,807714.56
10093,1202950.9
10094,457263.0
10095,128572.08
10096,1284635.2
10097,853862.8
10098,3087958.5
10099,846039.7
10100,-1137480.4
10101,-156254.75
10102,53921.54
10103,-69215.555
10104,2403364.0
10105,837689.4
10106,2161607.8
10107,1098380.9
10108,1384290.1
10109,1367900.1
10110,754289.1
10111,1984285.9
10112,3084215.2
10113,1377618.1
10117,856858.7
10118,1209930.8
10119,502919.6
10120,4583201.0
10121,1202950.9
10122,526545.3
10123,441134.03
10124,2352894.0
10125,2291738.2
10126,905885.9
10127,258301.44
10128,981459.94
10129,213813.9
10130,423046.78
10131,1470637.9
10132,457951.25
10133,3775886.2
10134,1155066.1
10135,1674829.6
10136,725039.7
10137,328076.53
10138,152061.62
10139,1053667.2
10140,686459.44
10141,838301.56
10146,809891.4
10147,1076880.4
10148,812884.25
10149,617568.75
10150,53921.54
10151,3416228.8
10152,771589.9
10153,311564.1
10154,1075443.6
10155,296362.28
10156,122118.2
10157,656149.0
10158,1831055.2
10159,1810236.0
10160,1173782.5
10161,1654312.4
10162,705014.0
10163,5475897.5
10164,896473.06
10165,372105.78
10166,1447817.8
10167,1030196.4
10168,342856.34
10169,-422879.66
10170,2370871.5
10171,328076.53
10177,685398.44
10178,493124.06
10179,981459.94
10180,702188.1
10181,1085329.6
10182,890339.5
10183,405443.34
10184,993297.1
10185,1172330.9
10186,3321377.5
10187,718195.6
10188,646818.2
10189,890339.5
10190,617568.75
10191,656149.0
10192,923976.4
10193,1692999.2
10194,773925.44
10195,1892257.1
10196,1088931.1
10197,1214853.6
10198,1906565.4
10199,1091766.1
10200,1079600.2
10201,1055852.1
10202,479715.88
10203,803576.3
10204,333525.6
10209,623594.2
10210,2652626.8
10211,656149.0
10212,981459.94
10213,656149.0
10214,1145673.4
10215,600156.5
10216,798643.8
10217,564453.3
10218,336731.47
10219,685398.44
10220,1309449.8
10221,305250.84
10222,656149.0
10223,1129854.5
10224,1063694.0
10225,578559.7
10226,885926.6
10227,1032979.1
10228,1525940.0
10229,3405578.2
10230,717444.75
10231,2624377.5
10232,319293.34
10233,905315.9
10237,980601.1
10238,2204277.0
10239,1183988.0
10240,1020040.2
10241,771589.9
10242,182296.16
10243,556858.3
10244,-8524.69
10245,3258080.8
10246,2779460.0
10247,1037399.9
10248,2209549.0
10249,537440.94
10250,509296.1
10251,374455.44
10252,537440.94
10253,262188.2
10254,233251.69
10255,1464597.9
10256,3000948.8
10257,993579.06
10258,1115719.8
10259,1310455.2
10260,686459.44
10261,-352774.1
10262,884563.5
10263,232784.12
10268,1020040.2
10269,1493746.4
10270,1068050.8
10271,646818.2
10272,933573.25
10273,920433.9
10274,-366738.53
10275,600156.5
10276,1636071.5
10277,525873.06
10278,437581.53
10279,564453.3
10280,465000.1
10281,827582.4
10282,1378940.5
10283,651049.56
10284,1244857.8
10285,1852045.1
10286,1050350.6
10287,754289.1
10288,954998.8
10289,1417427.6
10290,-281909.66
10291,878782.1
10292,1635754.5
10293,1142692.8
10294,451213.6
10299,1049289.6
10300,-148580.14
10301,1007047.8
10302,248309.44
10303,53921.54
10304,1024237.56
10305,666023.25
10306,564453.3
10307,592043.9
10308,656149.0
10309,453659.66
10310,937034.5
10311,1023356.44
10312,1015006.5
10313,248309.44
10314,1494553.8
10315,5791913.5
10316,919412.4
10317,2087697.1
10318,914930.44
10319,2206238.2
10320,604956.1
10321,784805.44
10322,2293600.5
10323,773415.44
10324,719940.25
10325,-392371.53
10330,2846062.5
10331,675692.44
10332,343331.03
10333,2110685.2
10334,287338.44
10335,2007181.5
10336,809891.4
10337,846039.7
10338,1461291.9
10339,952156.06
10340,1310231.8
10341,865723.1
10342,1024120.3
10343,2851231.8
10344,725039.7
10345,443346.3
10346,1088931.1
10347,478154.78
10348,752630.2
10349,239349.81
10350,-342232.8
10351,-180474.92
10352,549795.94
10357,1796783.8
10358,980752.1
10359,209039.22
10360,617568.75
10361,170459.0
10362,217973.06
10363,590825.7
10364,-2070.9563
10365,502649.12
10366,979822.94
10367,3085303.8
10368,1123589.2
10369,1304414.9
10370,952156.06
10371,656149.0
10372,666256.0
10373,704836.25
10374,1171407.4
10375,1652740.5
10376,1023482.1
10377,1083897.2
10378,376592.4
10383,856858.7
10384,1209930.8
10385,1036155.25
10386,1020040.2
10387,473974.22
10388,409264.03
10389,1153938.2
10390,783148.3
10391,274359.22
10392,1047988.2
10393,317568.4
10394,612469.3
10395,1117164.9
10396,981459.94
10397,1209930.8
10398,846039.7
10399,594344.75
10400,521962.94
10401,502176.0
10402,1270552.5
10403,857892.8
10404,533890.9
10405,530334.94
10406,1050350.6
10407,1118180.5
10408,1050350.6
10409,927907.75
10410,1050215.2
10411,483194.34
10412,725039.7
10417,536065.56
10418,599155.0
10419,1358032.0
10420,1762856.5
10421,600156.5
10422,-752206.2
10423,593702.75
10424,1301288.1
10425,746556.8
10426,651049.56
10427,2204277.0
10428,846039.7
10429,658270.44
10430,273965.66
10431,706010.0
10432,725039.7
10433,686459.44
10434,-377591.12
10435,342856.34
10436,951388.75
10437,1391313.6
10438,1088931.1
10441,1091274.2
10442,-841330.06
10443,1020040.2
10444,392072.34
10445,430254.78
10446,567857.44
10447,212161.12
10448,666256.0
10449,1083897.2
10450,1859427.9
10452,838855.5
10453,53921.54
10454,528124.44
10455,608295.8
10456,233251.69
10457,1175163.1
10462,-54946.32
10463,299446.1
10464,-106887.16
10465,132662.98
10466,276470.28
10467,275296.2
10468,382330.06
10469,-27581.098
10470,-34034.895
10471,183600.16
10472,1809747.4
10473,28411.412
10474,542062.75
10475,93822.516
10476,438322.53
10477,467571.97
10478,270196.66
10479,171243.12
10480,-82536.69
10481,522633.56
10482,-33849.473
10483,97302.125
10484,344186.9
10485,334856.16
10486,-107533.59
10487,305606.72
10488,802035.3
10489,626753.2
10490,507213.22
10491,788273.1
10496,514585.97
10497,340227.03
10498,275296.2
10499,-225418.69
10500,48106.047
10501,-82536.69
10502,718098.3
10503,-162879.75
10504,-177109.47
10505,-63284.305
10506,-198583.0
10507,525862.5
10508,59440.508
10509,275296.2
10510,28411.412
10511,61093.016
10512,171243.12
10513,-79296.734
10514,858014.25
10515,323983.4
10516,344186.9
10517,1144307.6
10518,-176308.75
10519,78416.56
10520,544896.6
10521,479905.0
10522,-8747.026
10523,480302.9
10524,-70000.06
10528,435755.56
10529,275296.2
10530,171243.12
10531,-689692.5
10532,180723.31
10533,536072.75
10534,219303.56
10535,31031.594
10536,-237163.28
10537,176005.48
10538,-1463217.9
10539,117961.95
10540,399742.28
10541,299446.1
10542,2533653.5
10543,435755.56
10544,-664615.8
10545,-82536.69
10546,601450.5
10547,1864725.9
10548,344186.9
10549,507213.22
10550,205989.53
10551,-265311.97
10552,-13645.945
10553,276175.2
10554,201293.4
10555,452349.5
10556,518485.25
10560,304545.53
10561,236715.81
10562,275296.2
10563,-106887.16
10564,236715.81
10565,275296.2
10566,151291.7
10567,-27581.098
10568,178500.78
10569,154168.56
10570,79547.516
10571,741554.2
10572,275296.2
10573,528137.4
10574,551211.44
10575,1190985.4
10576,285403.1
10577,-58199.938
10578,171414.42
10579,-6259.104
10580,344186.9
10581,-37996.477
10582,458384.84
10583,-201091.08
10584,344186.9
10585,479905.0
10586,1057816.0
10587,334856.16
10591,-82536.69
10592,412173.5
10593,704477.0
10594,332136.1
10595,275296.2
10596,-82536.69
10597,382330.06
10598,-1165355.5
10599,135488.36
10600,307473.4
10601,-82536.69
10602,465187.2
10603,275296.2
10604,38775.25
10605,36754.633
10606,265965.25
10607,-53287.25
10608,-121116.91
10609,305719.62
10610,-33849.473
10611,468632.97
10612,119568.76
10613,-68029.07
10614,507213.22
10615,201553.62
10616,382117.03
10617,-6665.762
10618,276175.2
10623,236715.81
10624,490063.03
10625,304545.53
10626,-106887.16
10627,71205.7
10628,189871.97
10629,37830.04
10630,341527.4
10631,169337.5
10632,245864.47
10633,438322.53
10634,-245199.44
10635,-132543.22
10636,132402.77
10637,-33849.473
10638,570536.06
10639,342345.72
10640,343536.78
10641,649533.75
10642,-96685.08
10643,-8747.026
10644,153037.6
10645,507213.22
10646,697104.1
10647,-3267647.0
10648,-208422.64
10652,438322.53
10653,198833.69
10654,-106887.16
10655,399742.28
10656,132402.77
10657,409920.5
10658,-7548.639
10659,379210.6
10660,438322.53
10661,-106887.16
10662,399742.28
10663,438322.53
10664,-121116.91
10665,353232.75
10666,294551.78
10667,588173.0
10668,305606.72
10669,344186.9
10670,507213.22
10671,413372.34
10672,502780.1
10673,464199.9
10674,1398440.0
10675,344186.9
10676,300507.34
10681,438322.53
10682,227184.06
10683,-792286.75
10684,-121116.91
10685,1668.3567
10686,219303.56
10687,178500.78
10688,183600.16
10689,542062.75
10690,518838.66
10691,275296.2
10692,465187.2
10693,-106887.16
10694,-587600.25
10695,48106.047
10696,-121116.91
10697,507213.22
10698,468632.97
10699,305606.72
10700,697471.1
10701,344186.9
10702,-158301.42
10703,558741.4
10704,266183.56
10705,534077.8
10706,240133.84
10707,240133.84
10711,278750.3
10712,304545.53
10713,51706.008
10714,275296.2
10715,161912.34
10716,171243.12
10717,37830.04
10718,-177109.47
10719,211008.53
10720,79547.516
10721,-106887.16
10722,245864.47
10723,433889.53
10724,175795.7
10725,-106887.16
10726,236715.81
10727,236715.81
10728,107354.016
10729,-132543.22
10730,171243.12
10731,390796.88
10732,468632.97
10733,-848787.4
10734,344186.9
10735,305606.72
10736,240133.84
10737,822357.94
10738,230542.84
10739,534077.8
10740,240133.84
10741,132662.98
10742,245864.47
10748,275296.2
10749,207284.22
10750,231616.38
10751,-168691.53
10752,236715.81
10753,257233.94
10754,382330.06
10755,-201459.97
10756,308046.47
10757,308046.47
10758,154168.56
10759,-212812.62
10760,236715.81
10761,526438.56
10762,-145467.47
10763,275296.2
10764,-179028.84
10765,399742.28
10766,207284.22
10767,323983.4
10768,344186.9
10769,787078.6
10770,544896.6
10771,842458.2
10772,-13645.945
10773,201553.62
10774,484519.06
10775,339087.53
10776,610953.5
10782,-554394.06
10783,542062.75
10784,969696.8
10785,275296.2
10786,145856.48
10787,-66161.29
10788,103886.77
10789,-207913.78
10790,84147.03
10791,265965.25
10792,236715.81
10793,-145467.47
10794,132662.98
10795,549508.4
10796,217113.97
10797,188775.28
10798,513874.4
10799,-215534.05
10800,773979.8
10801,791162.94
10802,-175363.34
10803,-393479.0
10804,334856.16
10805,305606.72
10806,-459314.34
10807,1446181.6
10808,345360.8
10809,563327.1
10810,270739.78
10814,1522435.4
10815,399742.28
10816,438322.53
10817,267701.28
10818,-201459.97
10819,-162879.75
10820,115250.7
10821,346626.78
10822,183600.16
10823,79547.516
10824,726446.1
10825,438322.53
10826,275296.2
10827,-106887.16
10828,475901.88
10829,507213.22
10830,305606.72
10831,182287.06
10832,-1181200.0
10833,537112.0
10834,639008.94
10835,-76576.69
10836,-13645.945
10841,275296.2
10842,-106887.16
10843,-106887.16
10844,-106887.16
10845,219303.56
10846,-162879.75
10847,79547.516
10848,-198583.0
10849,275296.2
10850,265965.25
10851,231616.38
10852,275296.2
10853,-121116.91
10854,7304.8584
10855,305606.72
10856,1821660.8
10857,582858.8
10858,-389948.94
10859,344186.9
10860,97302.125
10861,536462.94
10862,244569.75
10863,126551.56
10868,304545.53
10869,75696.484
10870,465187.2
10871,245864.47
10872,-10168.818
10873,-106887.16
10874,249727.12
10875,214204.1
10876,145019.97
10877,110153.2
10878,-156871.73
10879,-198583.0
10880,465187.2
10881,275296.2
10882,275296.2
10883,1080355.1
10884,236715.81
10885,312618.6
10886,-145467.47
10887,305606.72
10888,-136783.1
10889,414229.28
10890,444836.06
10891,305606.72
10892,277283.38
10893,-76576.69
10897,275296.2
10898,2653.633
10899,465187.2
10900,302886.66
10901,171243.12
10902,106746.766
10903,219303.56
10904,-188535.72
10905,346626.78
10906,-260387.14
10907,154168.56
10908,-50047.305
10909,437749.47
10910,628213.4
10911,-82536.69
10912,201849.0
10913,-205673.75
10914,-82536.69
10915,278750.3
10916,245864.47
10917,171243.12
10918,241285.62
10919,219930.34
10920,504646.25
10921,-63652.445
10922,-13645.945
10923,-37996.477
10924,-10406.014
10928,-493958.1
10929,-106887.16
10930,245864.47
10931,-82536.69
10932,171243.12
10933,382330.06
10934,-348430.88
10935,423487.88
10936,183600.16
10937,-400803.47
10938,-198583.0
10939,465794.9
10940,19475.527
10941,-696424.8
10942,150317.67
10943,312618.6
10944,580643.0
10945,629330.2
10946,314755.34
10947,-37996.477
10948,-37996.477
10949,240133.84
10950,885213.8
10951,-8747.026
10952,240133.84
10956,465187.2
10957,460088.0
10958,244727.58
10959,19475.527
10960,122727.25
10961,171243.12
10962,359890.72
10963,76410.234
10964,373491.56
10965,-43589.562
10966,275296.2
10967,213491.88
10968,275296.2
10969,217115.05
10971,-33849.473
10972,565049.06
10973,507213.22
10974,534077.8
10975,314755.34
10976,344186.9
10977,240133.84
10978,561852.06
10979,-8747.026
10982,245864.47
10983,-106887.16
10984,183600.16
10985,-174232.4
10986,892686.0
10987,-82536.69
10988,-114926.75
10989,-82536.69
10990,314755.34
