league_country,scraping_time,link,no,name,league,club,league_level,age,height,nationality,position,foot,consultancy,supplier,club_since,contract_until,international,former_international,international_games,international_goals,market_value,market_value_currency,market_value_latest_correction,highest_market_value,highest_market_value_date,starting_eleven_quote,minutes_quote,penalty_saves_quote,goal_participation_quote,instagram,injury,goals_conceded,clean_sheets,games,points_per_game,goals,assists,own_goals,ins,outs,yellow_cards,yellow_red_cards,red_cards,penalty_goals,minutes_per_goal,minutes
Österreich,20230421010013,https://www.transfermarkt.ch/christoph-pichorner/profil/spieler/354098,27,Christoph Pichorner,2. Liga,SV Kapfenberg,2.Liga,23,"1,88 m",Österreich,Innenverteidiger,rechts,DC International Sports,,01.07.2021,30.06.2023,,,,,200 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,200 Tsd. €,25.05.2022,78,77,,17,,,,,20,"1,00",4,1,1,2,1,4,-,-,3,400',1.601'
Österreich,20230421010035,https://www.transfermarkt.ch/niklas-szerencsi/profil/spieler/353551,19,Niklas Szerencsi,2. Liga,SV Kapfenberg,2.Liga,22,"1,95 m",Österreich,Innenverteidiger,rechts,Christian Krenn MSc,,01.07.2022,30.06.2023,,,,,150 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,150 Tsd. €,17.11.2022,74,71,,0,,,,,17,"1,06",-,-,1,-,1,5,-,-,-,-,1.477'
Österreich,20230421010057,https://www.transfermarkt.ch/lucho-vasquez/profil/spieler/684544,28,Lucho Vásquez,2. Liga,SV Kapfenberg,2.Liga,20,"1,92 m",Kolumbien,Innenverteidiger,rechts,,adidas,31.08.2022,30.06.2023,Kolumbien U20,,1,0,150 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,250 Tsd. €,21.01.2021,65,67,,8,,,,,15,"1,40",1,1,-,4,5,2,-,-,-,1.025',1.025'
Österreich,20230421010115,https://www.transfermarkt.ch/david-heindl/profil/spieler/797050,40,David Heindl,2. Liga,SV Kapfenberg,2.Liga,18,"1,90 m",Österreich,Innenverteidiger,rechts,DC International Sports,,01.01.2022,30.06.2024,,,,,150 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,150 Tsd. €,25.05.2022,48,46,,7,,,,,11,"1,27",2,-,-,-,1,1,-,1,-,476',951'
Österreich,20230421010134,https://www.transfermarkt.ch/karlo-lalic/profil/spieler/587076,30,Karlo Lalic,2. Liga,SV Kapfenberg,2.Liga,20,,Österreich,Innenverteidiger,,,,01.08.2020,30.06.2023,,,,,100 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,125 Tsd. €,25.05.2022,17,16,,0,,,,,5,"0,20",-,-,-,1,1,-,-,-,-,-,326'
Österreich,20230421010159,https://www.transfermarkt.ch/tobias-mandler/profil/spieler/547134,38,Tobias Mandler,2. Liga,SV Kapfenberg,2.Liga,21,"1,75 m",Österreich,Linker Verteidiger,links,Christian Krenn MSc,,01.08.2020,30.06.2023,,,,,150 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,150 Tsd. €,23.03.2021,57,60,,17,,,,,18,"1,22",1,4,-,5,4,4,-,-,-,1.247',1.247'
Österreich,20230421010219,https://www.transfermarkt.ch/christoph-graschi/profil/spieler/455003,2,Christoph Graschi,2. Liga,SV Kapfenberg,2.Liga,21,"1,68 m",Österreich,Linker Verteidiger,links,,,01.07.2018,-,,Österreich U18,1,0,100 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,100 Tsd. €,01.12.2021,17,17,,0,,FußbruchRückkehr voraussichtlich am 05.06.2023,,,7,"0,14",-,-,-,3,3,2,-,-,-,-,347'
Österreich,20230421010232,https://www.transfermarkt.ch/martin-gschiel/profil/spieler/523893,6,Martin Gschiel,2. Liga,SV Kapfenberg,2.Liga,20,"1,75 m",Österreich,Linker Verteidiger,links,,,01.01.2020,30.06.2023,,,,,100 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,100 Tsd. €,19.12.2020,22,18,,0,http://www.instagram.com/martin.gschiel/,MeniskusrissRückkehr voraussichtlich am 30.06.2023,,,7,"1,43",-,-,-,2,4,2,-,-,-,-,380'
Österreich,20230421010249,https://www.transfermarkt.ch/sekou-sylla/profil/spieler/691740,16,Sekou Sylla,2. Liga,SV Kapfenberg,2.Liga,21,"1,80 m",Elfenbeinküste,Defensives Mittelfeld,rechts,BTFM,Puma,06.10.2020,30.06.2023,,,,,175 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,200 Tsd. €,25.05.2022,22,20,,3,,KreuzbandrissRückkehr voraussichtlich am 30.06.2023,,,6,"0,67",1,-,-,1,4,2,1,-,-,404',404'
Österreich,20230421010304,https://www.transfermarkt.ch/anel-selimoski/profil/spieler/654842,5,Anel Selimoski,2. Liga,SV Kapfenberg,2.Liga,21,"1,81 m",Nordmazedonien,Defensives Mittelfeld,,,,08.01.2022,-,,,,,50 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,50 Tsd. €,09.01.2022,0,2,,0,,,,,6,"0,17",-,-,-,6,-,-,-,-,-,-,42'
Österreich,20230421010328,https://www.transfermarkt.ch/mario-grgic/profil/spieler/134955,4,Mario Grgic,2. Liga,SV Kapfenberg,2.Liga,31,"1,78 m",Österreich,Zentrales Mittelfeld,rechts,ohne Berater,,25.09.2020,-,,Österreich U21,0,0,175 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,250 Tsd. €,19.06.2015,74,67,,17,,,,,19,"1,16",1,4,-,2,11,4,-,-,-,1.396',1.396'
Österreich,20230421010344,https://www.transfermarkt.ch/meletios-miskovic/profil/spieler/402933,32,Meletios Miskovic,2. Liga,SV Kapfenberg,2.Liga,23,"1,81 m",Serbien,Zentrales Mittelfeld,rechts,BTFM,,07.02.2022,30.06.2023,,Serbien U19,7,0,175 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,175 Tsd. €,17.11.2022,83,84,,3,,,,,22,"0,91",-,1,-,3,6,7,-,-,-,-,1.730'
Österreich,20230421010359,https://www.transfermarkt.ch/nemanja-zikic/profil/spieler/321892,18,Nemanja Zikic,2. Liga,SV Kapfenberg,2.Liga,23,"1,78 m",Serbien,Zentrales Mittelfeld,rechts,DC International Sports,,08.01.2022,30.06.2023,,Serbien U16,0,0,150 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,150 Tsd. €,17.11.2022,57,53,,10,,,,,19,"1,16",1,2,-,6,10,4,-,-,-,1.100',1.100'
Österreich,20230421010414,https://www.transfermarkt.ch/simon-staber/profil/spieler/606559,15,Simon Staber,2. Liga,SV Kapfenberg,2.Liga,22,"1,81 m",Österreich,Zentrales Mittelfeld,,,,01.01.2020,30.06.2023,,,,,100 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,125 Tsd. €,26.05.2021,0,0,,0,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-
Österreich,20230421010438,https://www.transfermarkt.ch/sanel-bajrektarevic/profil/spieler/650203,33,Sanel Bajrektarevic,2. Liga,SV Kapfenberg,2.Liga,20,"1,81 m",Bosnien-Herzegowina,Zentrales Mittelfeld,,,,01.08.2020,30.06.2023,,Bosnien U19,2,0,100 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,100 Tsd. €,01.12.2021,0,4,,0,,,,,9,"1,00",-,-,-,9,-,-,-,-,-,-,83'
Österreich,20230421010455,https://www.transfermarkt.ch/anto-bonic/profil/spieler/515106,3,Anto Bonic,2. Liga,SV Kapfenberg,2.Liga,27,"1,83 m",Kroatien,Zentrales Mittelfeld,rechts,,,06.02.2023,30.06.2023,,,,,50 Tsd. €Letzte Änderung: 07.02.2023,Tsd. €,Letzte Änderung: 07.02.2023,50 Tsd. €,07.02.2023,,,,,,,,,,,,,,,,,,,,,
Österreich,20230421010520,https://www.transfermarkt.ch/dario-sekic/profil/spieler/804874,7,Dario Sekic,2. Liga,SV Kapfenberg,2.Liga,19,,Österreich,Zentrales Mittelfeld,,,,01.07.2021,-,,,,,10 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,10 Tsd. €,25.03.2021,0,5,,0,,,,,4,"0,00",-,-,-,4,-,-,-,-,-,-,96'
Österreich,20230421010546,https://www.transfermarkt.ch/davor-tomic/profil/spieler/585697,35,Davor Tomic,2. Liga,SV Kapfenberg,2.Liga,21,"1,76 m",Kroatien,Zentrales Mittelfeld,,,,01.08.2020,30.06.2023,,,,,10 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,50 Tsd. €,17.08.2020,0,0,,0,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-
Österreich,20230421010615,https://www.transfermarkt.ch/michael-wildbacher/profil/spieler/599175,13,Michael Wildbacher,2. Liga,SV Kapfenberg,2.Liga,21,"1,78 m",Österreich,Rechtes Mittelfeld,,,,01.08.2020,30.06.2023,,,,,50 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,75 Tsd. €,15.08.2020,0,2,,0,,MeniskusverletzungRückkehr unbekannt,,,8,"0,88",-,-,-,8,-,2,-,-,-,-,43'
Österreich,20230421010637,https://www.transfermarkt.ch/lukas-macher/profil/spieler/701244,14,Lukas Macher,2. Liga,SV Kapfenberg,2.Liga,21,,Österreich,Rechtes Mittelfeld,,,,01.08.2020,30.06.2023,,,,,10 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,50 Tsd. €,15.08.2020,,,,,,BeckenverletzungRückkehr unbekannt,,,,,,,,,,,,,,,
Österreich,20230421010702,https://www.transfermarkt.ch/luca-hassler/profil/spieler/804958,23,Luca Hassler,2. Liga,SV Kapfenberg,2.Liga,19,,Österreich,Linkes Mittelfeld,,SBE Management AG,,01.07.2021,-,,,,,100 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,100 Tsd. €,17.11.2022,22,28,,7,,,,,14,"1,00",2,-,-,9,5,1,-,-,-,292',584'
Österreich,20230421010725,https://www.transfermarkt.ch/matthias-puschl/profil/spieler/241695,8,Matthias Puschl,2. Liga,SV Kapfenberg,2.Liga,26,"1,87 m",Österreich,Offensives Mittelfeld,rechts,MLG Sports Consulting,,01.07.2021,30.06.2024,,,,,200 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,250 Tsd. €,01.06.2019,87,84,,20,,,,,22,"1,05",3,3,-,2,6,6,-,-,1,582',1.745'
Österreich,20230421010745,https://www.transfermarkt.ch/mohamed-kone/profil/spieler/929686,20,Mohamed Kone,2. Liga,SV Kapfenberg,2.Liga,19,"1,86 m",Elfenbeinküste,Rechtsaußen,links,BTFM,,31.08.2021,30.06.2023,,,,,150 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,150 Tsd. €,20.09.2022,26,32,,3,,,,,21,"0,81",1,-,-,15,5,1,-,-,-,659',659'
Österreich,20230421010805,https://www.transfermarkt.ch/winfred-amoah/profil/spieler/394020,22,Winfred Amoah,2. Liga,SV Kapfenberg,2.Liga,22,"1,70 m",Österreich,Mittelstürmer,rechts,HAGMAYR Sportmanagement,,16.08.2021,-,,,,,200 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,200 Tsd. €,17.11.2022,100,94,,27,,,,,23,"1,00",3,5,-,-,9,-,-,-,-,647',1.942'
Österreich,20230421010825,https://www.transfermarkt.ch/mark-grosse/profil/spieler/317442,9,Mark Grosse,2. Liga,SV Kapfenberg,2.Liga,24,"1,84 m",Österreich,Mittelstürmer,beidfüßig,Christian Krenn MSc,,10.08.2022,30.06.2024,,Österreich U19,1,0,150 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,150 Tsd. €,01.12.2021,74,72,,40,http://www.instagram.com/grosse_mark/,,,,18,"1,22",7,5,-,4,9,3,-,-,1,184',1.290'
Österreich,20230421010839,https://www.transfermarkt.ch/antonio-sokcevic/profil/spieler/526039,31,Antonio Sokcevic,2. Liga,SV Kapfenberg,2.Liga,20,,Österreich,Mittelstürmer,rechts,,,01.07.2021,-,,,,,75 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,75 Tsd. €,25.05.2022,22,13,,3,,KreuzbandrissRückkehr voraussichtlich am 30.06.2023,,,5,"0,20",1,-,-,-,4,2,1,-,-,262',262'
Österreich,20230421010901,https://www.transfermarkt.ch/dino-dimmel/profil/spieler/935972,34,Dino Dimmel,2. Liga,SV Kapfenberg,2.Liga,17,,Österreich,Mittelstürmer,,,,01.01.2023,-,,,,,10 Tsd. €Letzte Änderung: 10.02.2023,Tsd. €,Letzte Änderung: 10.02.2023,10 Tsd. €,10.02.2023,,,,,,,,,,,,,,,,,,,,,
Österreich,20230421010933,https://www.transfermarkt.ch/felix-kerber/profil/spieler/524490,24,Felix Kerber,2. Liga,FC Dornbirn,2.Liga,20,"1,86 m",Österreich,Sturm,,SBE Management AG,,01.07.2022,30.06.2023,,,,,150 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,150 Tsd. €,20.09.2022,17,20,,11,,,,,13,"1,54",3,1,-,9,4,-,-,-,-,137',412'
Österreich,20230421010956,https://www.transfermarkt.ch/marco-wieser/profil/spieler/585613,13,Marco Wieser,2. Liga,FC Dornbirn,2.Liga,21,"1,84 m",Österreich,Sturm,rechts,TDL Sports Management GmbH,,01.01.2023,-,,,,,125 Tsd. €Letzte Änderung: 02.01.2023,Tsd. €,Letzte Änderung: 02.01.2023,125 Tsd. €,02.01.2023,0,9,,0,,,,,,,,,,,,,,,,,
Österreich,20230421011018,https://www.transfermarkt.ch/noa-mathis/profil/spieler/610764,20,Noa Mathis,2. Liga,FC Dornbirn,2.Liga,19,"1,81 m",Österreich,Mittelfeld,,More than Sport GmbH,,03.07.2022,30.06.2024,,,,,75 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,75 Tsd. €,17.11.2022,17,25,,5,,,,,13,"0,92",1,1,-,9,4,1,-,-,-,507',507'
Österreich,20230421011041,https://www.transfermarkt.ch/justin-ospelt/profil/spieler/405831,1,Justin Ospelt,2. Liga,FC Dornbirn,2.Liga,23,"1,88 m",Liechtenstein,Torwart,rechts,TPWE GmbH,,01.07.2022,30.06.2023,Liechtenstein,,4,0,250 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,250 Tsd. €,17.11.2022,96,96,20,,,,33,5,22,"1,23",-,,-,-,-,1,-,-,,,1.980'
Österreich,20230421011100,https://www.transfermarkt.ch/raphael-zwischenbrugger/profil/spieler/319592,23,Raphael Zwischenbrugger,2. Liga,FC Dornbirn,2.Liga,24,"1,88 m",Österreich,Torwart,links,EK24,,01.01.2023,30.06.2023,,,,,75 Tsd. €Letzte Änderung: 02.01.2023,Tsd. €,Letzte Änderung: 02.01.2023,75 Tsd. €,02.01.2023,14,14,0,,,,,,,,,,,,,,,,,,
Österreich,20230421011122,https://www.transfermarkt.ch/simon-bodrazic/profil/spieler/608936,31,Simon Bodrazic,2. Liga,FC Dornbirn,2.Liga,20,"1,83 m",Österreich,Torwart,,,,01.07.2021,30.06.2023,,Österreich U17,1,0,25 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,25 Tsd. €,25.05.2022,0,0,0,,,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Österreich,20230421011139,https://www.transfermarkt.ch/leo-matzler/profil/spieler/526076,4,Leo Mätzler,2. Liga,FC Dornbirn,2.Liga,21,"1,89 m",Österreich,Innenverteidiger,rechts,Sportfront Global,,25.08.2022,30.06.2023,Österreich U21,,1,0,225 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,225 Tsd. €,17.11.2022,100,98,,9,,,,,18,"1,61",1,2,-,-,2,3,-,-,-,1.592',1.592'
Österreich,20230421011156,https://www.transfermarkt.ch/cavafe/profil/spieler/675890,3,Cavafe,2. Liga,FC Dornbirn,2.Liga,23,"1,85 m",Kuba,Innenverteidiger,rechts,Tibet Sports 360,,01.07.2022,30.06.2023,Kuba,,13,1,200 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,200 Tsd. €,17.11.2022,96,96,,5,,,,,22,"1,36",2,-,-,-,-,2,1,-,-,990',1.980'
Österreich,20230421011213,https://www.transfermarkt.ch/martin-krizic/profil/spieler/784716,16,Martin Krizic,2. Liga,FC Dornbirn,2.Liga,19,"1,86 m",Österreich,Innenverteidiger,rechts,SPOCS Global Sports,,01.06.2020,30.06.2024,,,,,75 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,100 Tsd. €,26.05.2021,9,9,,3,,,,,11,"1,27",1,-,-,9,2,2,-,-,-,193',193'
Österreich,20230421011232,https://www.transfermarkt.ch/marcel-krnjic/profil/spieler/526070,19,Marcel Krnjic,2. Liga,FC Dornbirn,2.Liga,20,"1,94 m",Österreich,Innenverteidiger,rechts,TDL Sports Management GmbH,,01.07.2020,30.06.2023,,,,,50 Tsd. €Letzte Änderung: 01.12.2021,Tsd. €,Letzte Änderung: 01.12.2021,50 Tsd. €,31.07.2020,29,51,,0,,,,,7,"1,43",-,-,-,5,1,1,-,-,-,-,321'
Österreich,20230421011253,https://www.transfermarkt.ch/raul-marte/profil/spieler/526073,17,Raul Marte,2. Liga,FC Dornbirn,2.Liga,21,"1,72 m",Österreich,Linker Verteidiger,,Alliance Sportsmanagement AG,,01.07.2022,30.06.2023,,,,,175 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,175 Tsd. €,17.11.2022,87,83,,11,,,,,21,"1,38",1,3,-,1,9,2,1,-,-,1.725',1.725'
Österreich,20230421011319,https://www.transfermarkt.ch/ljubomir-popovic/profil/spieler/1020701,30,Ljubomir Popovic,2. Liga,FC Dornbirn,2.Liga,18,"1,85 m",Österreich,Linker Verteidiger,links,,,01.07.2022,30.06.2023,,,,,10 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,10 Tsd. €,02.07.2022,9,12,,0,,,,,4,"1,50",-,-,-,2,1,2,-,-,-,-,256'
Österreich,20230421011343,https://www.transfermarkt.ch/matheus-favali/profil/spieler/926764,5,Matheus Favali,2. Liga,FC Dornbirn,2.Liga,26,"1,80 m",Brasilien,Rechter Verteidiger,rechts,TDL Sports Management GmbH,,24.08.2021,30.06.2023,,,,,175 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,175 Tsd. €,01.12.2021,83,76,,5,,,,,19,"1,26",1,1,-,-,7,4,-,1,-,1.567',1.567'
Österreich,20230421011402,https://www.transfermarkt.ch/lorenz-rusch/profil/spieler/724049,29,Lorenz Rusch,2. Liga,FC Dornbirn,2.Liga,18,"1,80 m",Österreich,Rechter Verteidiger,rechts,CONNEXION,,01.07.2022,30.06.2024,,Österreich U15,3,0,100 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,100 Tsd. €,17.11.2022,30,27,,0,,,,,13,"1,46",-,-,-,6,5,2,-,-,-,-,556'
Österreich,20230421011418,https://www.transfermarkt.ch/lukas-parger/profil/spieler/608974,7,Lukas Parger,2. Liga,FC Dornbirn,2.Liga,21,"1,81 m",Österreich,Defensives Mittelfeld,rechts,Alliance Sportsmanagement AG,,01.07.2022,30.06.2023,,Österreich U19,2,0,175 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,175 Tsd. €,17.11.2022,39,32,,8,,,,,16,"1,13",1,2,-,7,9,1,-,-,-,670',670'
Österreich,20230421011434,https://www.transfermarkt.ch/william-rodrigues/profil/spieler/258366,18,William Rodrigues,2. Liga,FC Dornbirn,2.Liga,29,"1,83 m",Brasilien,Defensives Mittelfeld,rechts,Kuniy & W. Sports Marketing Lt,,14.07.2022,-,,,,,175 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,250 Tsd. €,13.06.2018,87,86,,3,,,,,20,"1,20",-,1,-,-,1,9,-,-,-,-,1.775'
Österreich,20230421011455,https://www.transfermarkt.ch/lars-nussbaumer/profil/spieler/407503,21,Lars Nussbaumer,2. Liga,FC Dornbirn,2.Liga,22,"1,75 m",Österreich,Zentrales Mittelfeld,links,YOU FIRST,,01.07.2022,-,,Österreich U19,2,0,250 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,250 Tsd. €,17.11.2022,65,66,,8,,,,,18,"1,28",2,1,-,3,5,4,-,-,-,680',1.360'
Österreich,20230421011510,https://www.transfermarkt.ch/ignacio-jauregui/profil/spieler/282469,22,Ignacio Jauregui,2. Liga,FC Dornbirn,2.Liga,27,"1,75 m",Argentinien,Zentrales Mittelfeld,links,Reza Sport Consulting,,01.07.2022,30.06.2023,,Argentinien U20,2,0,75 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,300 Tsd. €,01.12.2018,13,11,,0,http://www.instagram.com/ignaciojauregui_/,,,,4,"1,00",-,-,-,1,3,1,-,-,-,-,226'
Österreich,20230421011525,https://www.transfermarkt.ch/sebastian-santin/profil/spieler/192082,8,Sebastian Santin,2. Liga,FC Dornbirn,2.Liga,28,"1,81 m",Österreich,Rechtes Mittelfeld,rechts,Reza Sport Consulting,,11.08.2021,30.06.2023,,,,,200 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,250 Tsd. €,01.06.2019,100,97,,26,,,,,23,"1,30",5,5,1,-,9,4,-,-,-,400',2.000'
Österreich,20230421011547,https://www.transfermarkt.ch/jan-stefanon/profil/spieler/372036,14,Jan Stefanon,2. Liga,FC Dornbirn,2.Liga,24,"1,85 m",Österreich,Mittelstürmer,rechts,Alliance Sportsmanagement AG,Nike,25.08.2022,30.06.2023,,,,,225 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,250 Tsd. €,23.03.2021,83,69,,17,,,,,17,"1,71",2,4,-,2,14,-,-,-,-,560',1.119'
Österreich,20230421011611,https://www.transfermarkt.ch/gustavo-balotelli/profil/spieler/343794,9,Gustavo Balotelli,2. Liga,FC Dornbirn,2.Liga,26,"1,77 m",Brasilien,Mittelstürmer,rechts,,,25.01.2023,-,,,,,200 Tsd. €Letzte Änderung: 29.11.2022,Tsd. €,Letzte Änderung: 29.11.2022,200 Tsd. €,29.11.2022,100,97,,47,,,,,,,,,,,,,,,,,
Österreich,20230421011638,https://www.transfermarkt.ch/elvin-ibrisimovic/profil/spieler/429392,10,Elvin Ibrisimovic,2. Liga,FC Dornbirn,2.Liga,24,"1,86 m",Österreich,Mittelstürmer,links,More than Sport GmbH,,01.07.2022,30.06.2023,,Österreich U20,1,0,100 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,250 Tsd. €,01.06.2019,13,20,,5,,KnieverletzungRückkehr unbekannt,,,11,"1,18",1,1,-,8,3,2,-,-,-,412',412'
Österreich,20230421011654,https://www.transfermarkt.ch/philipp-gassner/profil/spieler/553634,25,Philipp Gassner,2. Liga,FC Dornbirn,2.Liga,19,"1,85 m",Liechtenstein,Mittelstürmer,,,,01.07.2022,30.06.2024,Liechtenstein,,5,0,75 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,75 Tsd. €,17.11.2022,13,18,,3,,,,,11,"1,45",-,1,-,8,1,-,-,-,-,-,372'
Österreich,20230421011714,https://www.transfermarkt.ch/felix-mandl/profil/spieler/602771,27,Felix Mandl,2. Liga,FC Dornbirn,2.Liga,19,"1,77 m",Österreich,Mittelstürmer,,R & S AG,,01.07.2022,30.06.2023,,Österreich U18,0,0,75 Tsd. €Letzte Änderung: 17.11.2022,Tsd. €,Letzte Änderung: 17.11.2022,150 Tsd. €,31.07.2020,13,22,,8,,,,,16,"1,00",1,2,-,13,3,-,-,-,-,458',458'
Frankreich,20230421011737,https://www.transfermarkt.ch/gianluigi-donnarumma/profil/spieler/315858,99,Gianluigi Donnarumma,Ligue 1,Paris SG,1.Liga,24,"1,96 m",Italien,Torwart,rechts,Team Raiola,adidas,14.07.2021,30.06.2026,Italien,,52,0,"50,00 Mio. €Letzte Änderung: 02.11.2022",Mio. €,Letzte Änderung: 02.11.2022,"65,00 Mio. €",15.07.2021,100,100,50,,http://instagram.com/donnarumma,,30,12,31,"2,32",-,,-,-,-,3,-,-,,,2.790'
Frankreich,20230421011749,https://www.transfermarkt.ch/sergio-rico/profil/spieler/207302,16,Sergio Rico,Ligue 1,Paris SG,1.Liga,29,"1,96 m",Spanien,Torwart,rechts,YOU FIRST,,05.09.2020,30.06.2024,,Spanien,1,0,"4,00 Mio. €Letzte Änderung: 02.11.2022",Mio. €,Letzte Änderung: 02.11.2022,"20,00 Mio. €",24.01.2017,0,0,0,,http://www.instagram.com/sergioricogonzalez1/,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Frankreich,20230421011806,https://www.transfermarkt.ch/alexandre-letellier/profil/spieler/93730,90,Alexandre Letellier,Ligue 1,Paris SG,1.Liga,32,"1,93 m",Frankreich,Torwart,rechts,MEDIATION CONSEIL FOOTBALL,,25.09.2020,30.06.2024,,,,,400 Tsd. €Letzte Änderung: 02.11.2022,Tsd. €,Letzte Änderung: 02.11.2022,"1,50 Mio. €",12.10.2017,0,0,0,,http://www.instagram.com/alexandre_letellier30/,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Frankreich,20230421011826,https://www.transfermarkt.ch/lucas-lavallee/profil/spieler/654408,,Lucas Lavallée,N3 - Paris Île-de-Fr.,Paris SG B,5.Liga,20,"1,95 m",Frankreich,Torwart,rechts,Keyscout Football,,01.07.2022,30.06.2025,,Frankreich U18,0,0,150 Tsd. €Letzte Änderung: 02.11.2022,Tsd. €,Letzte Änderung: 02.11.2022,150 Tsd. €,23.03.2022,71,71,50,,http://instagram.com/lucas_lavallee/,,15,3,15,"1,33",-,,-,-,-,1,-,-,,,1.350'
Frankreich,20230421011840,https://www.transfermarkt.ch/marquinhos/profil/spieler/181767,5,Marquinhos,Ligue 1,Paris SG,1.Liga,28,"1,83 m",Brasilien,Innenverteidiger,rechts,Bertolucci Sports,Nike,19.07.2013,30.06.2024,Brasilien,,76,5,"70,00 Mio. €Letzte Änderung: 02.11.2022",Mio. €,Letzte Änderung: 02.11.2022,"75,00 Mio. €",04.06.2021,81,81,,3,http://www.instagram.com/marquinhosm5/,,,,27,"2,33",2,-,1,2,4,2,-,-,-,1.130',2.259'
