league_country;scraping_time;link;no;name;league;club;image;league_level;market_value;market_value_currency;market_value_latest_correction;highest_market_value;highest_market_value_date;age;height;nationality;position;foot;consultancy;supplier;club_since;contract_until;international;international_active;former_international;international_games;international_goals;starting_eleven_quote;minutes_quote;penalty_saves_quote;goal_participation_quote;instagram;injury;goals_conceded;clean_sheets;games;points_per_game;goals;assists;own_goals;ins;outs;yellow_cards;yellow_red_cards;red_cards;penalty_goals;minutes_per_goal;minutes
Rumänien;20230516070752;https://www.transfermarkt.ch/alexandru-chipciu/profil/spieler/64126;27;Alexandru Chipciu;SuperLiga;U Cluj;https://img.a.transfermarkt.technology/portrait/header/64126-1675844403.png?lm=1;1.Liga;550 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;4,00 Mio. €;12.06.2014;33;1,76 m;Rumänien;Rechtsaußen;rechts;Ioan Becali;Nike;01.07.2022;-;;;Rumänien;46;6;83;81;;4;;0;;;26;1,27;-;1;-;1;6;5;1;-;-;-;2.197'
Rumänien;20230516070808;https://www.transfermarkt.ch/florian-haita/profil/spieler/675514;10;Florian Haita;SuperLiga;U Cluj;https://img.a.transfermarkt.technology/portrait/header/675514-1675844618.png?lm=1;1.Liga;200 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;300 Tsd. €;05.08.2020;22;1,81 m;Rumänien;Rechtsaußen;links;Invicti Group;;01.07.2021;30.06.2023;;;;;;30;25;;0;;0;;;16;1,00;-;-;-;7;8;1;-;-;-;-;665'
Rumänien;20230516070829;https://www.transfermarkt.ch/ovidiu-horsia/profil/spieler/418223;30;Ovidiu Horsia;SuperLiga;U Cluj;https://img.a.transfermarkt.technology/portrait/header/418223-1675844883.png?lm=1;1.Liga;150 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;550 Tsd. €;05.08.2020;22;1,72 m;Rumänien;Rechtsaußen;links;;;01.09.2022;30.06.2023;;;Rumänien U19;0;0;9;15;;0;;0;;;7;1,00;-;-;-;5;2;2;-;1;-;-;304'
Rumänien;20230516070849;https://www.transfermarkt.ch/ianis-stoica/profil/spieler/547754;7;Ianis Stoica;SuperLiga;U Cluj;https://img.a.transfermarkt.technology/portrait/header/547754-1675844692.png?lm=1;1.Liga;900 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;1,00 Mio. €;29.03.2022;20;1,80 m;Rumänien;Mittelstürmer;rechts;LA Football ...;;01.01.2023;30.06.2026;;Rumänien U20;;5;2;23;24;;0;;0;;;7;1,57;-;-;-;3;4;1;-;-;-;-;382'
Rumänien;20230516070911;https://www.transfermarkt.ch/adrian-balan/profil/spieler/223221;9;Adrian Balan;SuperLiga;U Cluj;https://img.a.transfermarkt.technology/portrait/header/223221-1675844337.png?lm=1;1.Liga;600 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;650 Tsd. €;01.06.2016;33;1,81 m;Rumänien;Mittelstürmer;rechts;TG World;;01.07.2022;30.06.2023;;;;;;43;48;;20;;0;;;25;0,96;4;1;-;12;10;3;-;-;-;323';1.293'
Rumänien;20230516070934;https://www.transfermarkt.ch/mamadou-thiam/profil/spieler/368624;93;Mamadou Thiam;SuperLiga;U Cluj;https://img.a.transfermarkt.technology/portrait/header/368624-1675844771.png?lm=1;1.Liga;600 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;800 Tsd. €;15.06.2017;28;1,80 m;Senegal;Mittelstürmer;rechts;Elite International ...;;05.09.2022;-;;;Senegal U20;5;2;71;73;;40;http://www.instagram.com/mamiinho93/;0;;;19;1,37;7;1;-;4;8;1;-;-;1;196';1.372'
Rumänien;20230516070948;https://www.transfermarkt.ch/ze-gomes/profil/spieler/342148;21;Zé Gomes;SuperLiga;U Cluj;https://img.a.transfermarkt.technology/portrait/header/342148-1675845056.png?lm=1;1.Liga;250 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;1,00 Mio. €;30.06.2017;24;1,81 m;Portugal;Mittelstürmer;rechts;Prodigy Players;Nike;11.01.2023;-;;;Portugal U20;13;2;44;43;;9;http://www.instagram.com/zegomes70/;0;;;8;1,88;1;-;-;4;4;1;-;-;-;347';347'
Rumänien;20230516071001;https://www.transfermarkt.ch/albert-hofman/profil/spieler/916301;97;Albert Hofman;SuperLiga;U Cluj;https://img.a.transfermarkt.technology/portrait/header/916301-1675844374.png?lm=1;1.Liga;150 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;275 Tsd. €;28.03.2022;20;;Rumänien;Mittelstürmer;links;;;01.01.2021;-;;;Rumänien U19;10;2;7;5;;0;;0;;;4;0,00;-;-;-;2;2;2;-;-;-;-;134'
Rumänien;20230516071020;https://www.transfermarkt.ch/dragos-tescan/profil/spieler/700772;11;Dragos Tescan;SuperLiga;U Cluj;https://img.a.transfermarkt.technology/portrait/header/700772-1675844588.png?lm=1;1.Liga;50 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;200 Tsd. €;18.12.2020;23;1,80 m;Rumänien;Mittelstürmer;;;;01.07.2021;-;;;;;;3;4;;0;;0;;;3;0,67;-;-;-;2;2;-;-;-;-;-;107'
Rumänien;20230516071045;https://www.transfermarkt.ch/robert-popa/profil/spieler/568618;31;Robert Popa;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/568618-1662106451.JPG?lm=1;1.Liga;600 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;650 Tsd. €;30.09.2022;20;1,90 m;Rumänien;Torwart;rechts;;;01.01.2020;30.06.2025;Rumänien U21;;;0;0;60;60;33;;;0;23;4;19;1,00;-;;-;1;-;1;-;-;;;1.626'
Rumänien;20230516071103;https://www.transfermarkt.ch/ionut-gurau/profil/spieler/464278;50;Ionut Gurau;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/464278-1662106230.JPG?lm=1;1.Liga;500 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;500 Tsd. €;15.03.2023;24;1,98 m;Rumänien;Torwart;rechts;iFootball;;01.07.2022;-;;;;;;40;40;0;;;0;10;5;12;2,00;-;;1;-;1;-;-;-;;;1.074'
Rumänien;20230516071125;https://www.transfermarkt.ch/sorin-mogosanu/profil/spieler/287222;1;Sorin Mogosanu;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/287222-1662106530.JPG?lm=1;1.Liga;50 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;250 Tsd. €;08.10.2013;30;1,80 m;Rumänien;Torwart;rechts;;;19.01.2018;30.06.2023;;;;;;0;0;0;;;0;-;-;-;-;-;;-;-;-;-;-;-;;;-
Rumänien;20230516071149;https://www.transfermarkt.ch/andre-duarte/profil/spieler/588095;35;André Duarte;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/588095-1662105921.JPG?lm=1;1.Liga;750 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;750 Tsd. €;15.03.2023;25;1,95 m;Portugal;Innenverteidiger;rechts;PRIMESOCCER;;01.07.2022;30.06.2023;;;;;;100;100;;3;;0;;;30;1,33;-;1;-;-;-;3;-;-;-;-;2.700'
Rumänien;20230516071211;https://www.transfermarkt.ch/danny-henriques/profil/spieler/411502;14;Danny Henriques;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/411502-1675932018.jpg?lm=1;1.Liga;650 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;650 Tsd. €;15.03.2023;25;1,85 m;Niederlande;Innenverteidiger;links;KSirius Football ...;;18.01.2023;30.06.2024;;;;;;89;89;;0;http://www.instagram.com/dannyhenriques34/;0;;;8;2,00;-;-;1;-;-;-;-;-;-;-;720'
Rumänien;20230516071231;https://www.transfermarkt.ch/lorenzo-paramatti/profil/spieler/200195;3;Lorenzo Paramatti;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/200195-1662106341.JPG?lm=1;1.Liga;350 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;350 Tsd. €;21.12.2022;28;1,85 m;Italien;Innenverteidiger;beidfüßig;Fisher Sport Ltd;;18.09.2020;30.06.2023;;;Italien U18;1;0;40;44;;3;;0;;;18;1,61;-;1;-;6;2;6;-;-;-;-;1.193'
Rumänien;20230516071248;https://www.transfermarkt.ch/jeremy-huyghebaert/profil/spieler/55616;5;Jérémy Huyghebaert;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/55616-1662106270.JPG?lm=1;1.Liga;350 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;600 Tsd. €;25.01.2010;34;1,80 m;Belgien;Linker Verteidiger;links;BB Sport Consulting;DIADORA;13.07.2020;30.06.2023;;;Belgien U21;7;0;80;76;;3;;0;;;25;1,32;-;1;-;1;4;4;-;-;-;-;2.057'
Rumänien;20230516071302;https://www.transfermarkt.ch/matheus-mascarenhas/profil/spieler/503766;16;Matheus Mascarenhas;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/503766-1675932045.jpg?lm=1;1.Liga;200 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;500 Tsd. €;18.02.2019;24;1,80 m;Brasilien;Linker Verteidiger;links;;;04.01.2023;30.06.2023;;;;;;33;41;;0;;0;;;7;1,86;-;-;-;4;-;-;-;-;-;-;336'
Rumänien;20230516071325;https://www.transfermarkt.ch/radu-negru/profil/spieler/749104;2;Radu Negru;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/749104-1662106411.JPG?lm=1;1.Liga;700 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;700 Tsd. €;15.03.2023;24;1,70 m;Rumänien;Rechter Verteidiger;rechts;;;01.07.2018;30.06.2024;;;;;;87;78;;3;;0;;;26;1,31;-;1;1;-;10;3;-;1;-;-;2.113'
Rumänien;20230516071349;https://www.transfermarkt.ch/gabriel-enache/profil/spieler/197652;44;Gabriel Enache;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/197652-1662106144.JPG?lm=1;1.Liga;150 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;2,30 Mio. €;15.12.2014;32;1,74 m;Rumänien;Rechter Verteidiger;rechts;SPOCS Global Sports;Nike;01.01.2022;-;;;Rumänien;5;0;17;21;;3;;0;;;8;1,00;-;1;-;3;1;1;-;-;-;-;566'
Rumänien;20230516071408;https://www.transfermarkt.ch/alexandru-voda/profil/spieler/528694;98;Alexandru Voda;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/528694-1675932179.jpg?lm=1;1.Liga;25 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;250 Tsd. €;05.08.2020;24;;Rumänien;Rechter Verteidiger;rechts;;;02.11.2022;30.06.2023;;;;;;;;;;;1;;;;;;;;;;;;;;;
Rumänien;20230516071433;https://www.transfermarkt.ch/samuel-asamoah/profil/spieler/232848;77;Samuel Asamoah;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/232848-1662106480.JPG?lm=1;1.Liga;750 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;1,30 Mio. €;10.06.2019;29;1,66 m;Togo;Defensives Mittelfeld;rechts;Invicti Group;;01.07.2021;30.06.2023;;Togo;;3;0;60;62;;3;;0;;;21;1,00;-;1;-;3;4;5;-;-;-;-;1.681'
Rumänien;20230516071446;https://www.transfermarkt.ch/dragos-albu/profil/spieler/547820;8;Dragos Albu;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/547820-1662106088.JPG?lm=1;1.Liga;450 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;550 Tsd. €;22.12.2021;22;1,86 m;Rumänien;Defensives Mittelfeld;links;SSMGroup;;14.07.2020;30.06.2024;;Rumänien U21;;5;0;43;43;;12;;0;;;13;2,08;2;2;-;-;2;1;-;-;-;578';1.156'
Rumänien;20230516071501;https://www.transfermarkt.ch/vlad-achim/profil/spieler/69402;6;Vlad Achim;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/69402-1662106575.JPG?lm=1;1.Liga;300 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;900 Tsd. €;28.09.2016;34;1,82 m;Rumänien;Defensives Mittelfeld;rechts;TG World;;13.07.2021;30.06.2024;;;Rumänien;0;0;87;76;;9;;0;;;26;1,27;1;2;-;-;12;5;-;-;-;2.061';2.061'
Rumänien;20230516071517;https://www.transfermarkt.ch/francois-marquet/profil/spieler/194438;88;François Marquet;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/194438-1662106122.JPG?lm=1;1.Liga;150 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;750 Tsd. €;07.02.2016;28;1,73 m;Belgien;Zentrales Mittelfeld;rechts;Agence 442;;18.08.2021;30.06.2023;;;Belgien U19;10;1;7;15;;3;http://www.instagram.com/fmarquet95/;0;;;14;1,07;-;1;-;12;2;1;-;-;-;-;405'
Rumänien;20230516071528;https://www.transfermarkt.ch/ionut-zanfir/profil/spieler/749103;20;Ionut Zanfir;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/749103-1662106249.JPG?lm=1;1.Liga;100 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;100 Tsd. €;21.12.2022;22;;Rumänien;Zentrales Mittelfeld;rechts;;;-;30.06.2023;;;;;;0;0;;0;;0;;;1;0,00;-;-;-;1;-;-;-;-;-;-;3'
Rumänien;20230516071555;https://www.transfermarkt.ch/catalin-albu/profil/spieler/794081;18;Catalin Albu;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/794081-1662106020.JPG?lm=1;1.Liga;25 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;25 Tsd. €;03.06.2022;18;;Rumänien;Zentrales Mittelfeld;rechts;;;01.09.2021;-;;;;;;;;;;;0;;;;;;;;;;;;;;;
Rumänien;20230516071619;https://www.transfermarkt.ch/hristu-sofianu/profil/spieler/990109;25;Hristu Sofianu;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/990109-1662106201.JPG?lm=1;1.Liga;25 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;25 Tsd. €;03.06.2022;19;1,87 m;Rumänien;Zentrales Mittelfeld;beidfüßig;;;-;-;;;;;;;;;;;0;;;;;;;;;;;;;;;
Rumänien;20230516071642;https://www.transfermarkt.ch/lucian-duta/profil/spieler/1072069;29;Lucian Duta;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/1072069-1675932074.jpg?lm=1;1.Liga;25 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;25 Tsd. €;21.12.2022;18;;Rumänien;Zentrales Mittelfeld;;;;01.09.2022;-;;;;;;;;;;;0;;;;;;;;;;;;;;;
Rumänien;20230516071712;https://www.transfermarkt.ch/alexandru-blidar/profil/spieler/809357;15;Alexandru Blidar;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/809357-1662105661.JPG?lm=1;1.Liga;25 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;50 Tsd. €;05.06.2021;20;1,79 m;Rumänien;Rechtes Mittelfeld;rechts;;;-;30.06.2023;;;;;;0;0;;0;;0;;;-;-;-;-;-;-;-;-;-;-;-;-;-
Rumänien;20230516071735;https://www.transfermarkt.ch/juan-bauza/profil/spieler/470324;10;Juan Bauza;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/470324-1662106293.JPG?lm=1;1.Liga;800 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;800 Tsd. €;15.03.2023;27;1,77 m;Argentinien;Offensives Mittelfeld;rechts;Marcelo Carracedo;adidas;01.07.2022;30.06.2025;;;;;;60;64;;24;;0;;;21;1,24;2;6;-;3;3;2;-;-;-;859';1.717'
Rumänien;20230516071756;https://www.transfermarkt.ch/giovanni/profil/spieler/202919;7;Giovanni;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/202919-1675932093.jpg?lm=1;1.Liga;500 Tsd. €Letzte Änderung: 05.08.2022;Tsd. €;Letzte Änderung: 05.08.2022;550 Tsd. €;12.08.2021;29;1,74 m;Brasilien;Offensives Mittelfeld;beidfüßig;R13 Fussball;;06.02.2023;30.06.2023;;;Brasilien U20;5;0;0;16;;0;http://www.instagram.com/gipiccolomo/;0;;;4;1,00;-;-;-;4;-;-;-;-;-;-;102'
Rumänien;20230516071811;https://www.transfermarkt.ch/yassine-bahassa/profil/spieler/692087;28;Yassine Bahassa;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/692087-1662106624.JPG?lm=1;1.Liga;600 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;600 Tsd. €;15.03.2023;30;1,87 m;Frankreich;Linksaußen;rechts;turfu zone;;01.07.2022;-;;;;;;63;70;;24;;0;;;27;1,22;4;4;-;8;9;3;-;-;-;471';1.885'
Rumänien;20230516071832;https://www.transfermarkt.ch/aurelian-chitu/profil/spieler/164236;11;Aurelian Chitu;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/164236-1662105913.JPG?lm=1;1.Liga;300 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;1,40 Mio. €;17.06.2017;32;1,83 m;Rumänien;Linksaußen;links;Agents Team S.R.L;DIADORA;19.01.2022;-;;;Rumänien;2;0;53;47;;12;;0;;;24;1,13;4;-;-;8;15;1;-;-;-;317';1.269'
Rumänien;20230516071846;https://www.transfermarkt.ch/benjamin-van-durmen/profil/spieler/434514;30;Benjamin Van Durmen;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/434514-1662105975.JPG?lm=1;1.Liga;300 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;1,00 Mio. €;27.12.2018;26;1,85 m;Belgien;Linksaußen;links;Libera Sports;;10.08.2021;30.06.2023;;;;;;40;37;;6;http://www.instagram.com/benjamin.vandurmen_/;0;;;19;1,42;2;-;-;7;8;2;-;-;-;503';1.005'
Rumänien;20230516071904;https://www.transfermarkt.ch/bogdan-duta/profil/spieler/1072047;26;Bogdan Duta;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/1072047-1675932117.jpg?lm=1;1.Liga;25 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;25 Tsd. €;21.12.2022;18;;Rumänien;Linksaußen;;;;01.09.2022;-;;;;;;;;;;;0;;;;;;;;;;;;;;;
Rumänien;20230516071932;https://www.transfermarkt.ch/william-baeten/profil/spieler/449879;24;William Baeten;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/449879-1662106604.JPG?lm=1;1.Liga;800 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;800 Tsd. €;15.03.2023;26;1,81 m;Belgien;Rechtsaußen;links;SEG;;31.08.2020;30.06.2025;;;;;;77;60;;15;;0;;;25;1,40;3;2;-;2;15;5;-;-;-;541';1.624'
Rumänien;20230516071956;https://www.transfermarkt.ch/sekou-sidibe/profil/spieler/409513;51;Sekou Sidibe;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/409513-1662106506.JPG?lm=1;1.Liga;500 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;700 Tsd. €;30.09.2022;22;1,72 m;Belgien;Rechtsaußen;beidfüßig;;;15.07.2021;30.06.2025;;;Belgien U19;0;0;17;28;;9;http://www.instagram.com/sekou_s7/;0;;;17;1,06;3;-;-;12;3;1;1;-;-;249';747'
Rumänien;20230516072011;https://www.transfermarkt.ch/marius-ciobanu-vanghele/profil/spieler/791473;74;Marius Ciobanu-Vanghele;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/791473-1675932158.jpg?lm=1;1.Liga;75 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;125 Tsd. €;07.06.2022;20;;Rumänien;Rechtsaußen;;;;27.01.2023;30.06.2023;;;Rumänien U19;0;0;;;;;;0;;;;;;;;;;;;;;;
Rumänien;20230516072033;https://www.transfermarkt.ch/mario-ilie/profil/spieler/1082103;;Mario Ilie;;FCU Craiova U19;;;;;;;;16;;Rumänien;Rechtsaußen;;;;-;-;Rumänien U16;;;0;0;;;;;;0;;;;;;;;;;;;;;;
Rumänien;20230516072116;https://www.transfermarkt.ch/george-ganea/profil/spieler/335821;17;George Ganea;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/335821-1631270431.png?lm=1;1.Liga;450 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;600 Tsd. €;21.12.2019;23;1,80 m;Rumänien;Mittelstürmer;rechts;ohne Berater;Nike;17.08.2022;30.06.2024;;;Rumänien U23;2;1;46;37;;16;;0;;;21;1,29;4;1;-;8;12;5;-;-;-;235';941'
Rumänien;20230516072133;https://www.transfermarkt.ch/jibril-ibrahim/profil/spieler/904958;9;Jibril Ibrahim;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/904958-1662376409.png?lm=1;1.Liga;150 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;200 Tsd. €;30.09.2022;20;1,84 m;Nigeria;Mittelstürmer;;ProStar;;03.09.2022;30.06.2026;;;;;;0;3;;4;http://www.instagram.com/jibreel35/;0;;;3;1,00;-;1;-;3;-;-;-;-;-;-;53'
Rumänien;20230516072154;https://www.transfermarkt.ch/vladislav-blanuta/profil/spieler/706166;99;Vladislav Blanuta;SuperLiga;FC U Craiova;https://img.a.transfermarkt.technology/portrait/header/706166-1648294460.png?lm=1;1.Liga;100 Tsd. €Letzte Änderung: 15.03.2023;Tsd. €;Letzte Änderung: 15.03.2023;100 Tsd. €;15.03.2023;21;1,90 m;Moldawien;Mittelstürmer;rechts;CAA Base Ltd;;04.09.2022;30.06.2023;;Moldawien U21;;9;3;5;8;;9;http://www.instagram.com/vlad.blanuta;0;;;8;1,38;1;1;-;7;1;-;-;1;-;159';159'
Rumänien;20230516072213;https://www.transfermarkt.ch/mihai-popa/profil/spieler/623412;71;Mihai Popa;SuperLiga;FC Voluntari;https://img.a.transfermarkt.technology/portrait/header/623412-1625836787.jpg?lm=1;1.Liga;1,00 Mio. €Letzte Änderung: 21.12.2022;Mio. €;Letzte Änderung: 21.12.2022;1,00 Mio. €;03.06.2022;22;1,90 m;Rumänien;Torwart;rechts;;;12.08.2021;30.06.2023;;Rumänien U21;;8;0;97;97;33;;;0;31;11;29;1,17;-;;-;-;-;1;-;-;;;2.610'
Rumänien;20230516072229;https://www.transfermarkt.ch/jesus-fernandez/profil/spieler/91885;88;Jesús Fernández;SuperLiga;FC Voluntari;https://img.a.transfermarkt.technology/portrait/header/91885-1447315095.jpg?lm=1;1.Liga;150 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;1,00 Mio. €;04.08.2014;34;1,90 m;Spanien;Torwart;links;RSWORLDWIDE;;23.09.2022;30.06.2023;;;;;;5;5;0;;;0;1;-;1;0,00;-;;-;-;-;-;-;-;;;90'
Rumänien;20230516072254;https://www.transfermarkt.ch/victor-rimniceanu/profil/spieler/213699;12;Victor Rimniceanu;SuperLiga;FC Voluntari;https://img.a.transfermarkt.technology/portrait/header/213699-1490271930.jpg?lm=1;1.Liga;100 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;1,20 Mio. €;17.06.2017;33;1,85 m;Rumänien;Torwart;rechts;;;01.07.2019;30.06.2023;;;;;;0;0;0;;;0;-;-;-;-;-;;-;-;-;-;-;-;;;-
Rumänien;20230516072319;https://www.transfermarkt.ch/daniel-paraschiv/profil/spieler/1014234;56;Daniel Paraschiv;SuperLiga;FC Voluntari;;1.Liga;25 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;25 Tsd. €;03.06.2022;20;1,82 m;Rumänien;Torwart;;;;01.07.2020;-;;;;;;0;0;0;;;0;;;;;;;;;;;;;;;
Rumänien;20230516072347;https://www.transfermarkt.ch/patricio-matricardi/profil/spieler/283585;34;Patricio Matricardi;SuperLiga;FC Voluntari;https://img.a.transfermarkt.technology/portrait/header/283585-1606590080.png?lm=1;1.Liga;600 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;1,25 Mio. €;06.02.2016;29;1,90 m;Argentinien;Innenverteidiger;rechts;Dvitex Sports ...;;01.07.2022;-;;;;;;90;86;;7;;0;;;27;1,26;1;1;-;-;3;5;-;-;-;2.334';2.334'
Rumänien;20230516072408;https://www.transfermarkt.ch/igor-armas/profil/spieler/64667;5;Igor Armas;SuperLiga;FC Voluntari;https://img.a.transfermarkt.technology/portrait/header/64667-1554252122.png?lm=1;1.Liga;400 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;1,50 Mio. €;20.01.2013;35;1,94 m;Moldawien;Innenverteidiger;links;;;03.09.2018;30.06.2023;;;Moldawien;83;6;100;100;;7;;0;;;30;1,13;-;2;-;-;-;3;-;-;-;-;2.700'
Rumänien;20230516072427;https://www.transfermarkt.ch/cristian-paz/profil/spieler/357338;2;Cristian Paz;SuperLiga;FC Voluntari;https://img.a.transfermarkt.technology/portrait/header/357338-1491935480.jpg?lm=1;1.Liga;325 Tsd. €Letzte Änderung: 16.12.2022;Tsd. €;Letzte Änderung: 16.12.2022;325 Tsd. €;16.12.2022;28;1,86 m;Argentinien;Innenverteidiger;rechts;TG Warriors;;26.01.2023;-;;;;;;25;35;;0;;0;;;5;1,20;-;-;1;3;1;-;-;-;-;-;254'
Rumänien;20230516072448;https://www.transfermarkt.ch/ionut-andres/profil/spieler/902110;28;Ionut Andres;SuperLiga;FC Voluntari;;1.Liga;100 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;100 Tsd. €;03.06.2022;22;1,93 m;Rumänien;Innenverteidiger;links;CAS SCOUTING;;01.07.2021;30.06.2024;;;;;;3;4;;0;;0;;;;;;;;;;;;;;;
Rumänien;20230516072511;https://www.transfermarkt.ch/alexandru-chilili/profil/spieler/575217;35;Alexandru Chilili;SuperLiga;FC Voluntari;;1.Liga;25 Tsd. €Letzte Änderung: 21.12.2022;Tsd. €;Letzte Änderung: 21.12.2022;50 Tsd. €;18.06.2019;20;;Rumänien;Innenverteidiger;;;;15.08.2020;30.06.2023;;;Rumänien U19;0;0;;;;;;0;;;;;;;;;;;;;;;
