league_country;scraping_time;link;no;name;league;club;image;league_level;market_value;market_value_currency;market_value_latest_correction;highest_market_value;highest_market_value_date;age;height;nationality;position;foot;consultancy;supplier;club_since;contract_until;international;international_active;former_international;international_games;international_goals;starting_eleven_quote;minutes_quote;penalty_saves_quote;goal_participation_quote;instagram;injury;goals_conceded;clean_sheets;games;points_per_game;goals;assists;own_goals;ins;outs;yellow_cards;yellow_red_cards;red_cards;penalty_goals;minutes_per_goal;minutes
Deutschland;20230516070248;https://www.transfermarkt.ch/tim-skarke/profil/spieler/287920;20;Tim Skarke;Bundesliga;FC Schalke 04;https://img.a.transfermarkt.technology/portrait/header/287920-1659519523.jpg?lm=1;1.Liga;1,00 Mio. €Letzte Änderung: 09.11.2022;Mio. €;Letzte Änderung: 09.11.2022;1,00 Mio. €;16.06.2022;26;1,81 m;Deutschland;Rechtsaußen;rechts;Unique Sports Group;;23.01.2023;30.06.2023;;;Deutschland U21;1;0;16;15;;4;;0;;;8;1,13;1;1;-;3;4;-;-;-;-;385';385'
Deutschland;20230516070304;https://www.transfermarkt.ch/michael-frey/profil/spieler/147043;26;Michael Frey;Bundesliga;FC Schalke 04;https://img.a.transfermarkt.technology/portrait/header/147043-1626766393.jpg?lm=1;1.Liga;3,00 Mio. €Letzte Änderung: 29.03.2023;Mio. €;Letzte Änderung: 29.03.2023;5,00 Mio. €;12.04.2022;28;1,88 m;Schweiz;Mittelstürmer;rechts;Soccer Mondial AG;Puma;20.01.2023;30.06.2023;;;Schweiz;0;0;59;57;;17;http://www.instagram.com/frey_michi;0;;;15;1,00;-;3;-;5;9;2;-;-;-;-;872'
Deutschland;20230516070318;https://www.transfermarkt.ch/sebastian-polter/profil/spieler/60957;40;Sebastian Polter;Bundesliga;FC Schalke 04;https://img.a.transfermarkt.technology/portrait/header/60957-1657109026.jpg?lm=1;1.Liga;1,70 Mio. €Letzte Änderung: 09.11.2022;Mio. €;Letzte Änderung: 09.11.2022;2,25 Mio. €;22.01.2018;32;1,92 m;Deutschland;Mittelstürmer;rechts;PRO Profil GmbH;;01.07.2022;30.06.2025;;;Deutschland U21;10;4;13;18;;10;http://www.instagram.com/polti9/;0;;;17;0,88;1;2;-;13;3;2;-;-;-;515';515'
Deutschland;20230516070332;https://www.transfermarkt.ch/kenan-karaman/profil/spieler/119557;19;Kenan Karaman;Bundesliga;FC Schalke 04;https://img.a.transfermarkt.technology/portrait/header/119557-1662549932.jpg?lm=1;1.Liga;1,40 Mio. €Letzte Änderung: 09.11.2022;Mio. €;Letzte Änderung: 09.11.2022;3,50 Mio. €;08.07.2020;29;1,89 m;Türkei;Mittelstürmer;rechts;EMG Mundial;adidas;01.09.2022;30.06.2025;;;Türkei;31;6;32;34;;11;http://www.instagram.com/karaman.k/;0;;;19;1,11;1;2;-;10;6;2;-;-;-;865';865'
Deutschland;20230516070346;https://www.transfermarkt.ch/simon-terodde/profil/spieler/36284;9;Simon Terodde;Bundesliga;FC Schalke 04;https://img.a.transfermarkt.technology/portrait/header/36284-1629901204.jpg?lm=1;1.Liga;1,00 Mio. €Letzte Änderung: 09.11.2022;Mio. €;Letzte Änderung: 09.11.2022;4,00 Mio. €;27.06.2017;35;1,92 m;Deutschland;Mittelstürmer;rechts;Sports360 GmbH;Puma;01.07.2021;30.06.2023;;;;;;63;61;;16;http://instagram.com/simonterodde9/;0;;;31;0,97;4;1;-;11;12;4;-;-;-;437';1.748'
Deutschland;20230516070414;https://www.transfermarkt.ch/manuel-riemann/profil/spieler/40792;1;Manuel Riemann;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/40792-1636217513.jpg?lm=1;1.Liga;1,20 Mio. €Letzte Änderung: 09.11.2022;Mio. €;Letzte Änderung: 09.11.2022;1,20 Mio. €;09.06.2022;34;1,86 m;Deutschland;Torwart;rechts;ROOF;;01.07.2015;30.06.2025;;;Deutschland U17;0;0;100;100;43;;;0;71;4;32;0,97;-;;1;-;-;3;-;-;;;2.880'
Deutschland;20230516070432;https://www.transfermarkt.ch/marko-johansson/profil/spieler/316983;26;Marko Johansson;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/316983-1565344168.jpg?lm=1;1.Liga;500 Tsd. €Letzte Änderung: 09.11.2022;Tsd. €;Letzte Änderung: 09.11.2022;900 Tsd. €;10.12.2020;24;1,94 m;Schweden;Torwart;rechts;BMS Sportconsulting ...;;01.09.2022;30.06.2023;;;Schweden U21;1;0;0;0;0;;;0;-;-;-;-;-;;-;-;-;-;-;-;;;-
Deutschland;20230516070451;https://www.transfermarkt.ch/michael-esser/profil/spieler/61989;21;Michael Esser;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/61989-1657283062.jpg?lm=1;1.Liga;400 Tsd. €Letzte Änderung: 09.11.2022;Tsd. €;Letzte Änderung: 09.11.2022;2,00 Mio. €;19.06.2017;35;1,98 m;Deutschland;Torwart;rechts;Robert Schneider;;01.07.2021;30.06.2024;;;;;;0;0;0;;;0;-;-;-;-;-;;-;-;-;-;-;-;;;-
Deutschland;20230516070511;https://www.transfermarkt.ch/paul-grave/profil/spieler/452192;34;Paul Grave;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/452192-1657283109.jpg?lm=1;1.Liga;100 Tsd. €Letzte Änderung: 09.11.2022;Tsd. €;Letzte Änderung: 09.11.2022;100 Tsd. €;13.03.2019;22;1,93 m;Deutschland;Torwart;rechts;FG Sports GmbH;;02.03.2019;-;;;;;;;;;;;1;;;;;;;;;;;;;;;
Deutschland;20230516070533;https://www.transfermarkt.ch/erhan-masovic/profil/spieler/343959;4;Erhan Masovic;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/343959-1657283131.jpg?lm=1;1.Liga;5,00 Mio. €Letzte Änderung: 29.03.2023;Mio. €;Letzte Änderung: 29.03.2023;5,00 Mio. €;29.03.2023;24;1,89 m;Serbien;Innenverteidiger;beidfüßig;Familienangehörige;;05.10.2020;30.06.2025;;Serbien;;2;0;66;70;;11;;0;;;27;0,93;4;-;1;6;1;3;-;-;-;501';2.002'
Deutschland;20230516070550;https://www.transfermarkt.ch/ivan-ordets/profil/spieler/118850;20;Ivan Ordets;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/118850-1662126166.jpg?lm=1;1.Liga;3,50 Mio. €Letzte Änderung: 09.11.2022;Mio. €;Letzte Änderung: 09.11.2022;5,00 Mio. €;29.12.2021;30;1,95 m;Ukraine;Innenverteidiger;rechts;Murza Eduard;;10.07.2022;30.06.2023;;;Ukraine;12;1;81;79;;3;;0;;;28;1,11;-;1;-;2;4;4;-;-;-;-;2.270'
Deutschland;20230516070608;https://www.transfermarkt.ch/keven-schlotterbeck/profil/spieler/413843;31;Keven Schlotterbeck;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/413843-1658411690.jpg?lm=1;1.Liga;3,00 Mio. €Letzte Änderung: 09.11.2022;Mio. €;Letzte Änderung: 09.11.2022;7,50 Mio. €;10.02.2021;26;1,89 m;Deutschland;Innenverteidiger;links;Robert Schneider;;02.01.2023;30.06.2023;;;Deutschland;3;0;25;24;;2;http://www.instagram.com/keven.schlotterbeck31/;0;;;11;1,00;1;-;-;3;1;3;-;-;-;688';688'
Deutschland;20230516070625;https://www.transfermarkt.ch/dominique-heintz/profil/spieler/110036;30;Dominique Heintz;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/110036-1659518991.jpg?lm=1;1.Liga;1,50 Mio. €Letzte Änderung: 29.03.2023;Mio. €;Letzte Änderung: 29.03.2023;10,00 Mio. €;17.12.2019;29;1,88 m;Deutschland;Innenverteidiger;links;Sports360 GmbH;;11.08.2022;30.06.2023;;;Deutschland U21;6;1;19;24;;0;http://www.instagram.com/heintzi/;0;;;9;1,22;-;-;-;3;3;1;-;-;-;-;666'
Deutschland;20230516070639;https://www.transfermarkt.ch/vasilios-lampropoulos/profil/spieler/63489;24;Vasilios Lampropoulos;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/63489-1657283171.jpg?lm=1;1.Liga;500 Tsd. €Letzte Änderung: 09.11.2022;Tsd. €;Letzte Änderung: 09.11.2022;1,00 Mio. €;22.05.2018;33;1,85 m;Griechenland;Innenverteidiger;rechts;WoS;;14.08.2020;30.06.2023;;;Griechenland;5;0;22;22;;0;;0;;;14;1,00;-;-;-;7;1;2;-;-;-;-;618'
Deutschland;20230516070658;https://www.transfermarkt.ch/mohammed-tolba/profil/spieler/813730;25;Mohammed Tolba;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/813730-1656923107.jpg?lm=1;1.Liga;200 Tsd. €Letzte Änderung: 09.11.2022;Tsd. €;Letzte Änderung: 09.11.2022;200 Tsd. €;21.09.2022;18;1,85 m;Deutschland;Innenverteidiger;rechts;Wasserman;;01.07.2022;30.06.2025;Deutschland U19;;;2;0;0;0;;0;;1;;;-;-;-;-;-;-;-;-;-;-;-;-;-
Deutschland;20230516070710;https://www.transfermarkt.ch/danilo-soares/profil/spieler/154396;3;Danilo Soares;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/154396-1657283310.jpg?lm=1;1.Liga;2,20 Mio. €Letzte Änderung: 09.11.2022;Mio. €;Letzte Änderung: 09.11.2022;2,20 Mio. €;09.06.2022;31;1,70 m;Brasilien;Linker Verteidiger;links;TDL Sports ...;;01.07.2017;30.06.2024;;;;;;72;62;;0;http://www.instagram.com/danilosoares_12/;0;;;23;1,17;-;-;-;-;10;6;-;-;-;-;1.773'
Deutschland;20230516070730;https://www.transfermarkt.ch/konstantinos-stafylidis/profil/spieler/148967;16;Konstantinos Stafylidis;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/148967-1657283341.jpg?lm=1;1.Liga;1,80 Mio. €Letzte Änderung: 09.11.2022;Mio. €;Letzte Änderung: 09.11.2022;4,50 Mio. €;19.06.2017;29;1,78 m;Griechenland;Linker Verteidiger;links;ROGON;;06.07.2022;30.06.2023;;;Griechenland;32;2;34;36;;6;http://instagram.com/stafylidis_kwstas/;0;;;19;1,21;-;2;-;8;6;4;-;-;-;-;1.040'
Deutschland;20230516070745;https://www.transfermarkt.ch/jordi-osei-tutu/profil/spieler/397099;18;Jordi Osei-Tutu;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/397099-1657283428.jpg?lm=1;1.Liga;1,50 Mio. €Letzte Änderung: 09.11.2022;Mio. €;Letzte Änderung: 09.11.2022;1,50 Mio. €;15.10.2020;24;1,76 m;England;Rechter Verteidiger;rechts;Unique Sports Group;;01.07.2022;30.06.2025;;;;;;25;26;;0;http://www.instagram.com/jordi.ot/;0;;;20;0,70;-;-;-;12;7;3;-;-;-;-;745'
Deutschland;20230516070807;https://www.transfermarkt.ch/saidy-janko/profil/spieler/196435;23;Saidy Janko;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/196435-1657283742.jpg?lm=1;1.Liga;1,00 Mio. €Letzte Änderung: 09.11.2022;Mio. €;Letzte Änderung: 09.11.2022;3,00 Mio. €;24.01.2018;27;1,81 m;Gambia;Rechter Verteidiger;rechts;Signature - ISCM AG;;01.07.2022;30.06.2023;Gambia;;;6;0;31;33;;0;http://www.instagram.com/saidyjanko22/;0;;;18;0,94;-;-;-;8;5;1;-;-;-;-;950'
Deutschland;20230516070823;https://www.transfermarkt.ch/cristian-gamboa/profil/spieler/121686;2;Cristian Gamboa;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/121686-1657283791.jpg?lm=1;1.Liga;700 Tsd. €Letzte Änderung: 09.11.2022;Tsd. €;Letzte Änderung: 09.11.2022;2,00 Mio. €;12.08.2014;33;1,75 m;Costa Rica;Rechter Verteidiger;rechts;Wasserman;;27.08.2019;30.06.2024;;;Costa Rica;78;3;53;51;;0;;0;;;19;0,79;-;-;1;2;9;2;-;-;-;-;1.482'
Deutschland;20230516070839;https://www.transfermarkt.ch/jacek-goralski/profil/spieler/199297;5;Jacek Goralski;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/199297-1657274417.jpg?lm=1;1.Liga;1,00 Mio. €Letzte Änderung: 09.11.2022;Mio. €;Letzte Änderung: 09.11.2022;3,00 Mio. €;18.09.2018;30;1,72 m;Polen;Defensives Mittelfeld;rechts;UNIDOS;;01.07.2022;30.06.2024;Polen;;;21;1;6;5;;0;http://www.instagram.com/jacek_goralski_/;0;;;4;0,00;-;-;-;2;2;-;-;-;-;-;144'
Deutschland;20230516070854;https://www.transfermarkt.ch/anthony-losilla/profil/spieler/111266;8;Anthony Losilla;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/111266-1657283817.jpg?lm=1;1.Liga;500 Tsd. €Letzte Änderung: 09.11.2022;Tsd. €;Letzte Änderung: 09.11.2022;900 Tsd. €;29.06.2013;37;1,85 m;Frankreich;Defensives Mittelfeld;rechts;Soccertalk GmbH;;01.07.2014;30.06.2024;;;;;;91;88;;14;http://www.instagram.com/anthony.losilla/;0;;;29;1,03;2;3;-;-;4;5;-;1;-;1.273';2.545'
Deutschland;20230516070915;https://www.transfermarkt.ch/patrick-osterhage/profil/spieler/443331;6;Patrick Osterhage;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/443331-1639734614.jpg?lm=1;1.Liga;2,00 Mio. €Letzte Änderung: 29.03.2023;Mio. €;Letzte Änderung: 29.03.2023;2,00 Mio. €;29.03.2023;23;1,86 m;Deutschland;Zentrales Mittelfeld;links;H.S.P. ...;Nike;01.07.2021;30.06.2026;;Deutschland U21;;3;0;34;34;;0;;0;;;22;1,27;-;-;-;11;7;2;-;-;-;-;989'
Deutschland;20230516070929;https://www.transfermarkt.ch/pierre-kunde/profil/spieler/339829;28;Pierre Kunde;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/339829-1670017547.jpg?lm=1;1.Liga;2,00 Mio. €Letzte Änderung: 07.11.2022;Mio. €;Letzte Änderung: 07.11.2022;10,00 Mio. €;05.06.2019;27;1,80 m;Kamerun;Zentrales Mittelfeld;rechts;IS SPORTS AGENCY ...;;06.01.2023;30.06.2023;;Kamerun;;34;1;18;24;;5;http://www.instagram.com/kundem6plus/;0;;;12;0,83;1;-;-;9;3;-;-;-;-;371';371'
Deutschland;20230516070944;https://www.transfermarkt.ch/kevin-stoger/profil/spieler/106872;7;Kevin Stöger;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/106872-1657283972.jpg?lm=1;1.Liga;2,50 Mio. €Letzte Änderung: 09.11.2022;Mio. €;Letzte Änderung: 09.11.2022;6,00 Mio. €;08.07.2020;29;1,75 m;Österreich;Offensives Mittelfeld;links;Familienangehörige;;01.07.2022;30.06.2024;;;Österreich;0;0;84;84;;14;http://www.instagram.com/kevinstoeger22/;0;;;30;0,93;4;1;-;3;10;2;-;-;3;607';2.427'
Deutschland;20230516070957;https://www.transfermarkt.ch/philipp-forster/profil/spieler/179635;10;Philipp Förster;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/179635-1657283894.jpg?lm=1;1.Liga;2,50 Mio. €Letzte Änderung: 29.03.2023;Mio. €;Letzte Änderung: 29.03.2023;3,50 Mio. €;09.06.2021;28;1,88 m;Deutschland;Offensives Mittelfeld;links;ROOF;;01.07.2022;30.06.2024;;;;;;41;41;;31;http://www.instagram.com/philippfoerster_/;0;;;23;1,04;2;9;-;10;11;3;-;-;-;594';1.187'
Deutschland;20230516071019;https://www.transfermarkt.ch/gerrit-holtmann/profil/spieler/190289;17;Gerrit Holtmann;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/190289-1657283996.jpg?lm=1;1.Liga;3,50 Mio. €Letzte Änderung: 29.03.2023;Mio. €;Letzte Änderung: 29.03.2023;4,50 Mio. €;24.03.2022;28;1,85 m;Philippinen;Linksaußen;links;Familienangehörige;;24.08.2020;30.06.2025;Philippinen;;;2;1;25;32;;6;http://www.instagram.com/gholtmann38/;0;;;22;0,91;1;1;-;14;6;-;-;-;-;911';911'
Deutschland;20230516071033;https://www.transfermarkt.ch/christopher-antwi-adjei/profil/spieler/289182;22;Christopher Antwi-Adjei;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/289182-1657284032.jpg?lm=1;1.Liga;1,80 Mio. €Letzte Änderung: 29.03.2023;Mio. €;Letzte Änderung: 29.03.2023;2,00 Mio. €;17.12.2019;29;1,74 m;Ghana;Linksaußen;rechts;Kay Sports ...;;01.07.2021;30.06.2024;Ghana;;;3;0;63;63;;28;http://www.instagram.com/jim_kay22/;0;;;27;1,15;3;7;-;7;12;2;-;-;-;602';1.806'
Deutschland;20230516071047;https://www.transfermarkt.ch/takuma-asano/profil/spieler/245744;11;Takuma Asano;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/245744-1657284052.jpg?lm=1;1.Liga;4,00 Mio. €Letzte Änderung: 23.12.2022;Mio. €;Letzte Änderung: 23.12.2022;4,00 Mio. €;23.12.2022;28;1,73 m;Japan;Rechtsaußen;rechts;JEB ENTERTAINMENT ...;adidas;01.07.2021;30.06.2024;;Japan;;43;8;59;54;;8;http://www.instagram.com/asatakugram/;0;;;23;0,78;2;1;-;4;15;1;-;-;-;782';1.564'
Deutschland;20230516071058;https://www.transfermarkt.ch/philipp-hofmann/profil/spieler/119037;33;Philipp Hofmann;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/119037-1657284242.jpg?lm=1;1.Liga;2,50 Mio. €Letzte Änderung: 09.11.2022;Mio. €;Letzte Änderung: 09.11.2022;2,50 Mio. €;21.09.2022;30;1,95 m;Deutschland;Mittelstürmer;links;ROOF;;01.07.2022;30.06.2024;;;Deutschland U21;17;9;91;86;;28;http://www.instagram.com/phil.hof/;0;;;32;0,97;8;2;-;3;14;4;-;-;-;309';2.471'
Deutschland;20230516071113;https://www.transfermarkt.ch/simon-zoller/profil/spieler/79967;9;Simon Zoller;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/79967-1667981268.jpg?lm=1;1.Liga;1,10 Mio. €Letzte Änderung: 09.11.2022;Mio. €;Letzte Änderung: 09.11.2022;3,00 Mio. €;30.06.2014;31;1,79 m;Deutschland;Mittelstürmer;rechts;GoalSky;Puma;01.01.2019;30.06.2024;;;;;;59;50;;11;http://www.instagram.com/simonzoller9/;0;;;25;0,88;3;1;-;6;15;4;-;-;-;482';1.445'
Deutschland;20230516071135;https://www.transfermarkt.ch/silvere-ganvoula/profil/spieler/312819;35;Silvère Ganvoula;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/312819-1657284209.jpg?lm=1;1.Liga;750 Tsd. €Letzte Änderung: 09.11.2022;Tsd. €;Letzte Änderung: 09.11.2022;2,50 Mio. €;13.12.2019;26;1,91 m;Kongo;Mittelstürmer;rechts;BY Sport Consulting;Puma;05.07.2019;30.06.2023;;;Kongo;18;3;0;8;;0;http://www.instagram.com/silvere_ganvoula_sg35/;0;;;16;0,75;-;-;-;16;-;1;-;-;-;-;231'
Deutschland;20230516071149;https://www.transfermarkt.ch/moritz-broschinski/profil/spieler/406973;29;Moritz Broschinski;Bundesliga;VfL Bochum;https://img.a.transfermarkt.technology/portrait/header/406973-1657286209.jpg?lm=1;1.Liga;500 Tsd. €Letzte Änderung: 29.03.2023;Tsd. €;Letzte Änderung: 29.03.2023;500 Tsd. €;29.03.2023;22;1,90 m;Deutschland;Mittelstürmer;rechts;Teamgeist ...;;22.01.2023;30.06.2026;;;Deutschland U19;1;0;0;12;;11;;0;;;9;0,89;2;-;-;9;-;1;-;-;-;89';177'
Deutschland;20230516071219;https://www.transfermarkt.ch/daniel-heuer-fernandes/profil/spieler/84993;1;Daniel Heuer Fernandes;2. Bundesliga;Hamburger SV;https://img.a.transfermarkt.technology/portrait/header/84993-1532513319.jpg?lm=1;2.Liga;1,20 Mio. €Letzte Änderung: 30.11.2022;Mio. €;Letzte Änderung: 30.11.2022;1,25 Mio. €;12.06.2019;30;1,88 m;Portugal;Torwart;rechts;Wasserman;adidas;01.07.2019;30.06.2024;;;Portugal U21;6;0;97;97;0;;http://www.instagram.com/d.h_fernandes/;0;43;9;31;1,90;-;;-;-;-;2;-;-;;;2.790'
Deutschland;20230516071230;https://www.transfermarkt.ch/matheo-raab/profil/spieler/386685;19;Matheo Raab;2. Bundesliga;Hamburger SV;https://img.a.transfermarkt.technology/portrait/header/386685-1663257290.jpg?lm=1;2.Liga;400 Tsd. €Letzte Änderung: 30.11.2022;Tsd. €;Letzte Änderung: 30.11.2022;400 Tsd. €;01.06.2022;24;1,87 m;Deutschland;Torwart;rechts;Soccer and more;;01.07.2022;30.06.2026;;;;;;3;3;0;;;0;1;-;1;1,00;-;;-;-;-;-;-;-;;;90'
Deutschland;20230516071254;https://www.transfermarkt.ch/leo-oppermann/profil/spieler/489343;40;Leo Oppermann;2. Bundesliga;Hamburger SV;https://img.a.transfermarkt.technology/portrait/header/489343-1663753355.jpg?lm=1;2.Liga;200 Tsd. €Letzte Änderung: 30.11.2022;Tsd. €;Letzte Änderung: 30.11.2022;200 Tsd. €;16.06.2022;21;1,91 m;Deutschland;Torwart;rechts;Golden Patch ...;;01.07.2021;30.06.2025;;;;;;;;;;;0;;;;;;;;;;;;;;;
Deutschland;20230516071313;https://www.transfermarkt.ch/tom-mickel/profil/spieler/44607;12;Tom Mickel;2. Bundesliga;Hamburger SV;https://img.a.transfermarkt.technology/portrait/header/44607-1663753707.jpg?lm=1;2.Liga;150 Tsd. €Letzte Änderung: 30.11.2022;Tsd. €;Letzte Änderung: 30.11.2022;300 Tsd. €;08.08.2011;34;1,85 m;Deutschland;Torwart;rechts;CAA Stellar;adidas;01.07.2016;30.06.2023;;;Deutschland U20;3;0;0;0;0;;;0;-;-;-;-;-;;-;-;-;-;-;-;;;-
Deutschland;20230516071327;https://www.transfermarkt.ch/sebastian-schonlau/profil/spieler/213751;4;Sebastian Schonlau;2. Bundesliga;Hamburger SV;https://img.a.transfermarkt.technology/portrait/header/213751-1627996214.jpg?lm=1;2.Liga;2,00 Mio. €Letzte Änderung: 30.11.2022;Mio. €;Letzte Änderung: 30.11.2022;2,00 Mio. €;11.03.2020;28;1,88 m;Deutschland;Innenverteidiger;beidfüßig;Teamgeist ...;;01.07.2021;30.06.2024;;;;;;88;85;;1;;0;;;28;2,00;-;1;-;-;1;7;-;1;-;-;2.449'
Deutschland;20230516071349;https://www.transfermarkt.ch/javi-montero/profil/spieler/396333;16;Javi Montero;2. Bundesliga;Hamburger SV;https://img.a.transfermarkt.technology/portrait/header/396333-1667044270.png?lm=1;2.Liga;2,00 Mio. €Letzte Änderung: 31.03.2023;Mio. €;Letzte Änderung: 31.03.2023;10,00 Mio. €;11.06.2019;24;1,85 m;Spanien;Innenverteidiger;links;YOU FIRST;;15.01.2023;30.06.2023;;;Spanien U21;1;0;13;14;;3;http://www.instagram.com/javimontero14/;0;;;4;1,25;-;1;-;2;1;-;2;-;-;-;185'
Deutschland;20230516071404;https://www.transfermarkt.ch/jonas-david/profil/spieler/431848;34;Jonas David;2. Bundesliga;Hamburger SV;https://img.a.transfermarkt.technology/portrait/header/431848-1627995018.jpg?lm=1;2.Liga;1,20 Mio. €Letzte Änderung: 31.03.2023;Mio. €;Letzte Änderung: 31.03.2023;1,20 Mio. €;31.03.2023;23;1,90 m;Deutschland;Innenverteidiger;rechts;FTC;;01.07.2018;30.06.2024;;;Deutschland U20;4;0;50;49;;1;http://www.instagram.com/jonas.davd/;0;;;24;2,13;1;-;-;8;2;4;-;-;-;1.416';1.416'
Deutschland;20230516071417;https://www.transfermarkt.ch/valon-zumberi/profil/spieler/482383;37;Valon Zumberi;2. Bundesliga;Hamburger SV;https://img.a.transfermarkt.technology/portrait/header/482383-1663257047.jpg?lm=1;2.Liga;150 Tsd. €Letzte Änderung: 30.11.2022;Tsd. €;Letzte Änderung: 30.11.2022;150 Tsd. €;30.11.2022;20;1,87 m;Kosovo;Innenverteidiger;rechts;FTC;;01.07.2022;30.06.2024;;Kosovo U21;;12;0;0;0;;0;;0;;;2;3,00;-;-;-;2;-;-;-;-;-;-;14'
Deutschland;20230516071434;https://www.transfermarkt.ch/mario-vuskovic/profil/spieler/432757;44;Mario Vuskovic;2. Bundesliga;Hamburger SV;https://img.a.transfermarkt.technology/portrait/header/432757-1663257216.jpg?lm=1;2.Liga;;;;6,50 Mio. €;10.06.2021;21;1,89 m;Kroatien;Innenverteidiger;rechts;;;01.07.2022;30.06.2025;Kroatien U21;;;15;2;50;49;;4;http://instagram.com/mariovuskovic?igshid=1e1oze5qq9p62;0;;;16;1,94;2;1;-;-;1;3;-;-;-;711';1.422'
Deutschland;20230516071455;https://www.transfermarkt.ch/miro-muheim/profil/spieler/298603;28;Miro Muheim;2. Bundesliga;Hamburger SV;https://img.a.transfermarkt.technology/portrait/header/298603-1663256979.jpg?lm=1;2.Liga;1,50 Mio. €Letzte Änderung: 30.11.2022;Mio. €;Letzte Änderung: 30.11.2022;2,00 Mio. €;23.06.2021;25;1,82 m;Schweiz;Linker Verteidiger;links;IFM;Nike;01.07.2022;30.06.2025;;;Schweiz U21;5;0;91;89;;12;http://www.instagram.com/mvromu/;0;;;31;1,84;1;7;-;2;4;8;-;-;-;2.576';2.576'
Deutschland;20230516071511;https://www.transfermarkt.ch/noah-katterbach/profil/spieler/469949;33;Noah Katterbach;2. Bundesliga;Hamburger SV;https://img.a.transfermarkt.technology/portrait/header/469949-1576333668.jpg?lm=1;2.Liga;1,00 Mio. €Letzte Änderung: 10.11.2022;Mio. €;Letzte Änderung: 10.11.2022;7,00 Mio. €;11.02.2020;22;1,80 m;Deutschland;Linker Verteidiger;links;ROGON;Nike;17.01.2023;30.06.2023;;Deutschland U21;;12;1;33;39;;5;http://www.instagram.com/nk3/;1;;;11;1,73;-;2;-;6;2;1;-;-;-;-;527'
Deutschland;20230516071523;https://www.transfermarkt.ch/bent-andresen/profil/spieler/690144;43;Bent Andresen;2. Bundesliga;Hamburger SV;https://img.a.transfermarkt.technology/portrait/header/690144-1665560611.jpg?lm=1;2.Liga;150 Tsd. €Letzte Änderung: 30.11.2022;Tsd. €;Letzte Änderung: 30.11.2022;150 Tsd. €;30.11.2022;20;1,82 m;Deutschland;Linker Verteidiger;links;PRO Profil GmbH;;01.07.2022;30.06.2024;;;Deutschland U19;4;0;0;0;;0;;0;;;1;3,00;-;-;-;1;-;-;-;-;-;-;-
Deutschland;20230516071540;https://www.transfermarkt.ch/moritz-heyer/profil/spieler/193025;3;Moritz Heyer;2. Bundesliga;Hamburger SV;https://img.a.transfermarkt.technology/portrait/header/193025-1663256566.jpg?lm=1;2.Liga;2,00 Mio. €Letzte Änderung: 30.11.2022;Mio. €;Letzte Änderung: 30.11.2022;2,00 Mio. €;13.10.2021;28;1,85 m;Deutschland;Rechter Verteidiger;rechts;Tenet Football;;17.09.2020;30.06.2026;;;;;;78;76;;12;http://www.instagram.com/mo.heyer/;0;;;25;1,92;3;5;1;-;5;8;-;-;-;730';2.189'
