league_country,scraping_time,link,no,name,league,club,league_level,age,height,nationality,position,foot,consultancy,supplier,club_since,contract_until,international,former_international,international_games,international_goals,market_value,market_value_currency,market_value_latest_correction,highest_market_value,highest_market_value_date,starting_eleven_quote,minutes_quote,penalty_saves_quote,goal_participation_quote,instagram,injury,goals_conceded,clean_sheets,games,points_per_game,goals,assists,own_goals,ins,outs,yellow_cards,yellow_red_cards,red_cards,penalty_goals,minutes_per_goal,minutes
Rumänien,20230421070654,https://www.transfermarkt.ch/takayuki-seto/profil/spieler/97562,11,Takayuki Seto,SuperLiga,Petrolul,1.Liga,37,"1,81 m",Japan,Defensives Mittelfeld,rechts,Foot Link,,04.07.2021,30.06.2023,,,,,200 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,"1,50 Mio. €",15.12.2014,77,72,,0,,,,,27,"1,19",-,-,1,4,14,4,-,-,-,-,1.939'
Rumänien,20230421070716,https://www.transfermarkt.ch/ismael-diomande/profil/spieler/170495,,Ismael Diomande,SuperLiga,Petrolul,1.Liga,30,"1,83 m",Elfenbeinküste,Defensives Mittelfeld,rechts,,,28.03.2023,-,,Elfenbeinküste,18,1,150 Tsd. €Letzte Änderung: 15.11.2022,Tsd. €,Letzte Änderung: 15.11.2022,"2,50 Mio. €",06.09.2015,,,,,http://www.instagram.com/i.dioms28/,,,,,,,,,,,,,,,,
Rumänien,20230421070735,https://www.transfermarkt.ch/jair/profil/spieler/432742,8,Jair,SuperLiga,Petrolul,1.Liga,28,"1,74 m",Brasilien,Zentrales Mittelfeld,rechts,Fisher Sport Ltd,,17.06.2022,30.06.2024,,,,,600 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,600 Tsd. €,21.12.2022,87,86,,18,,,,,27,"1,33",3,2,-,1,8,2,-,1,1,776',2.329'
Rumänien,20230421070759,https://www.transfermarkt.ch/jefferson/profil/spieler/252922,6,Jefferson,SuperLiga,Petrolul,1.Liga,29,"1,80 m",Brasilien,Zentrales Mittelfeld,rechts,Familienangehörige,,10.03.2023,-,,,,,500 Tsd. €Letzte Änderung: 15.03.2023,Tsd. €,Letzte Änderung: 15.03.2023,"1,60 Mio. €",21.05.2021,,,,,,,,,,,,,,,,,,,,,
Rumänien,20230421070821,https://www.transfermarkt.ch/lucian-dumitriu/profil/spieler/287418,44,Lucian Dumitriu,SuperLiga,Petrolul,1.Liga,30,"1,80 m",Rumänien,Zentrales Mittelfeld,rechts,,,01.07.2022,30.06.2024,,,,,400 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,500 Tsd. €,18.06.2019,50,46,,7,,,,,29,"1,21",2,-,-,14,15,1,-,-,-,626',1.252'
Rumänien,20230421070844,https://www.transfermarkt.ch/mario-ionita/profil/spieler/1008263,,Mario Ionita,,Ploiesti U19,16,,Rumänien,Zentrales Mittelfeld,rechts,,,-,-,Rumänien U15,,0,0,25 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,25 Tsd. €,21.12.2022,,,,,,,,,,,,,,,,,,,,,
Rumänien,20230421070917,https://www.transfermarkt.ch/albert-dima/profil/spieler/1017318,,Albert Dima,,Ploiesti U19,18,,Rumänien,Zentrales Mittelfeld,,,,-,-,,,,,25 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,25 Tsd. €,21.12.2022,,,,,,,,,,,,,,,,,,,,,
Rumänien,20230421071003,https://www.transfermarkt.ch/mario-bratu/profil/spieler/700768,98,Mario Bratu,SuperLiga,Petrolul,1.Liga,20,,Rumänien,Rechtes Mittelfeld,,,,01.07.2020,30.06.2023,Rumänien U20,,6,0,200 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,275 Tsd. €,07.06.2022,13,16,,4,,,,,,,,,,,,,,,,,
Rumänien,20230421071026,https://www.transfermarkt.ch/constantin-budescu/profil/spieler/164233,10,Constantin Budescu,SuperLiga,Petrolul,1.Liga,34,"1,86 m",Rumänien,Offensives Mittelfeld,rechts,SC CREATIVE FOOTBALL M.,Nike,02.08.2022,-,,Rumänien,17,5,500 Tsd. €Letzte Änderung: 15.03.2023,Tsd. €,Letzte Änderung: 15.03.2023,"4,00 Mio. €",01.06.2019,22,25,,19,,,,,13,"1,00",1,4,-,7,5,1,-,-,1,614',614'
Rumänien,20230421071041,https://www.transfermarkt.ch/cosmin-tucaliuc/profil/spieler/418234,20,Cosmin Tucaliuc,SuperLiga,Petrolul,1.Liga,22,"1,74 m",Rumänien,Offensives Mittelfeld,rechts,,,01.07.2022,-,,Rumänien U18,1,0,150 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,225 Tsd. €,21.12.2019,0,7,,0,,,,,,,,,,,,,,,,,
Rumänien,20230421071104,https://www.transfermarkt.ch/alesio-tudor/profil/spieler/937049,,Alesio Tudor,,Ploiesti U19,16,,Rumänien,Offensives Mittelfeld,,Berater bekannt - Spieler unter 18,,-,-,,Rumänien U17,0,0,,,,25 Tsd. €,22.12.2021,,,,,,,,,,,,,,,,,,,,,
Rumänien,20230421071147,https://www.transfermarkt.ch/gheorghe-grozav/profil/spieler/96844,7,Gheorghe Grozav,SuperLiga,Petrolul,1.Liga,32,"1,82 m",Rumänien,Linksaußen,rechts,Soccerdome,,01.07.2022,30.06.2024,,Rumänien,29,5,500 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,"2,50 Mio. €",28.08.2013,90,81,,29,,,,,29,"1,14",8,-,-,2,22,1,-,-,1,274',2.190'
Rumänien,20230421071205,https://www.transfermarkt.ch/mihnea-radulescu/profil/spieler/1017320,,Mihnea Radulescu,,Ploiesti U19,17,,Rumänien,Rechtsaußen,,,,-,-,,,,,25 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,25 Tsd. €,21.12.2022,,,,,,,,,,,,,,,,,,,,,
Rumänien,20230421071248,https://www.transfermarkt.ch/christian-irobiso/profil/spieler/213351,9,Christian Irobiso,SuperLiga,Petrolul,1.Liga,29,"1,90 m",Nigeria,Mittelstürmer,links,SAO,,04.07.2022,30.06.2024,,,,,500 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,500 Tsd. €,02.07.2012,60,59,,36,,,,,23,"1,26",7,3,-,5,6,2,2,1,-,229',1.604'
Rumänien,20230421071310,https://www.transfermarkt.ch/robert-moldoveanu/profil/spieler/319235,19,Robert Moldoveanu,SuperLiga,Petrolul,1.Liga,24,"1,79 m",Rumänien,Mittelstürmer,rechts,Invicti Group,,03.01.2023,-,,Rumänien U21,1,0,200 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,400 Tsd. €,21.12.2019,13,18,,4,,,,,5,"0,60",-,1,-,2,2,-,-,-,-,-,293'
Rumänien,20230421071326,https://www.transfermarkt.ch/raul-bucur/profil/spieler/710096,24,Raul Bucur,SuperLiga,Petrolul,1.Liga,20,,Rumänien,Mittelstürmer,,,,08.01.2023,-,,,,,10 Tsd. €Letzte Änderung: 15.03.2023,Tsd. €,Letzte Änderung: 15.03.2023,50 Tsd. €,21.12.2019,0,0,,0,,,,,,,,,,,,,,,,,
Rumänien,20230421071354,https://www.transfermarkt.ch/sebastian-guiu/profil/spieler/1126423,57,Sebastian Guiu,SuperLiga,Petrolul,1.Liga,16,,Rumänien,Mittelstürmer,,,,25.03.2023,-,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rumänien,20230421071435,https://www.transfermarkt.ch/catalin-cabuz/profil/spieler/315442,33,Catalin Cabuz,SuperLiga,Chindia,1.Liga,26,"1,87 m",Rumänien,Torwart,,,,01.07.2021,30.06.2023,,Rumänien U21,3,0,650 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,"1,00 Mio. €",21.12.2019,90,89,0,,,,35,6,27,"1,15",-,,-,-,1,1,-,-,,,2.416'
Rumänien,20230421071452,https://www.transfermarkt.ch/dinu-moldovan/profil/spieler/129501,1,Dinu Moldovan,SuperLiga,Chindia,1.Liga,32,"1,82 m",Rumänien,Torwart,rechts,CID Marinescu,,01.07.2019,30.06.2023,,Rumänien U21,5,0,150 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,400 Tsd. €,08.01.2015,10,11,0,,,,,,,,,,,,,,,,,,
Rumänien,20230421071509,https://www.transfermarkt.ch/mihai-esanu/profil/spieler/436072,12,Mihai Esanu,SuperLiga,Chindia,1.Liga,24,"1,88 m",Rumänien,Torwart,rechts,Ioan Becali,,19.08.2022,-,,Rumänien U21,0,0,150 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,400 Tsd. €,03.06.2021,0,0,0,,,,-,-,-,-,-,,-,-,-,-,-,-,,,-
Rumänien,20230421071524,https://www.transfermarkt.ch/andres-brinzea/profil/spieler/971628,99,Andres Brinzea,SuperLiga,Chindia,1.Liga,17,,Rumänien,Torwart,,,,01.07.2022,-,,,,,25 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,25 Tsd. €,21.12.2022,,,,,,,,,,,,,,,,,,,,,
Rumänien,20230421071553,https://www.transfermarkt.ch/daniel-celea/profil/spieler/442329,6,Daniel Celea,SuperLiga,Chindia,1.Liga,27,"1,87 m",Rumänien,Innenverteidiger,rechts,Florin Vulturar,,16.02.2021,30.06.2023,,,,,600 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,600 Tsd. €,21.12.2022,83,82,,6,,,,,25,"1,08",2,-,-,-,1,4,-,-,-,1.103',2.205'
Rumänien,20230421071616,https://www.transfermarkt.ch/deian-boldor/profil/spieler/239570,25,Deian Boldor,SuperLiga,Chindia,1.Liga,28,"1,89 m",Rumänien,Innenverteidiger,links,,,01.07.2022,-,,Rumänien U21,9,1,550 Tsd. €Letzte Änderung: 15.03.2023,Tsd. €,Letzte Änderung: 15.03.2023,550 Tsd. €,15.03.2023,57,59,,3,http://www.instagram.com/boldordeian/,,,,22,"1,18",1,-,1,5,2,5,-,-,-,1.590',1.590'
Rumänien,20230421071634,https://www.transfermarkt.ch/esteban-orozco/profil/spieler/531411,21,Esteban Orozco,SuperLiga,Chindia,1.Liga,24,,Äquatorialguinea,Innenverteidiger,,,,18.08.2022,-,Äquat'guinea,,16,1,200 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,200 Tsd. €,21.12.2022,64,72,,4,,,,,23,"1,17",1,-,-,7,2,5,-,-,-,1.610',1.610'
Rumänien,20230421071655,https://www.transfermarkt.ch/costel-avram/profil/spieler/928478,78,Costel Avram,SuperLiga,Chindia,1.Liga,20,,Rumänien,Innenverteidiger,,Carp Football Management,,01.07.2022,-,,,,,100 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,100 Tsd. €,21.12.2022,0,0,,0,,,,,-,-,-,-,-,-,-,-,-,-,-,-,-
Rumänien,20230421071721,https://www.transfermarkt.ch/adrian-ionita/profil/spieler/476347,88,Adrian Ionita,SuperLiga,Chindia,1.Liga,23,"1,78 m",Rumänien,Linker Verteidiger,links,,,01.07.2019,30.06.2023,,,,,300 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,300 Tsd. €,21.12.2022,57,57,,0,,,,,,,,,,,,,,,,,
Rumänien,20230421071744,https://www.transfermarkt.ch/cornel-dinu/profil/spieler/212749,15,Cornel Dinu,SuperLiga,Chindia,1.Liga,33,"1,75 m",Rumänien,Linker Verteidiger,links,,,01.07.2011,30.06.2023,,,,,100 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,200 Tsd. €,21.06.2019,20,21,,0,,,,,,,,,,,,,,,,,
Rumänien,20230421071809,https://www.transfermarkt.ch/tiberiu-capusa/profil/spieler/340978,98,Tiberiu Capusa,SuperLiga,Chindia,1.Liga,25,"1,83 m",Rumänien,Rechter Verteidiger,rechts,Carp Football Management,,01.07.2021,30.06.2023,,Rumänien,1,0,750 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,850 Tsd. €,22.12.2021,83,79,,0,,,,,26,"1,15",-,-,-,1,3,2,1,1,-,-,2.128'
Rumänien,20230421071822,https://www.transfermarkt.ch/marco-dulca/profil/spieler/391445,8,Marco Dulca,SuperLiga,Chindia,1.Liga,23,"1,84 m",Rumänien,Defensives Mittelfeld,rechts,Carp Football Management,,18.01.2023,-,,Rumänien U23,2,0,800 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,900 Tsd. €,03.06.2022,47,39,,0,http://www.instagram.com/marcodulca/,,,,11,"1,09",-,-,-,-,4,5,-,-,-,-,929'
Rumänien,20230421071836,https://www.transfermarkt.ch/ovidiu-perianu/profil/spieler/623425,16,Ovidiu Perianu,SuperLiga,Chindia,1.Liga,21,"1,80 m",Rumänien,Defensives Mittelfeld,rechts,,,03.01.2023,-,Rumänien U20,,11,0,300 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,500 Tsd. €,03.06.2021,37,37,,0,,,,,7,"1,00",-,-,-,5,1,-,-,-,-,-,253'
Rumänien,20230421071856,https://www.transfermarkt.ch/rassambek-akhmatov/profil/spieler/605716,66,Rassambek Akhmatov,SuperLiga,Chindia,1.Liga,26,"1,72 m",Frankreich,Defensives Mittelfeld,beidfüßig,Eagle-Eye Representative,,22.08.2022,-,,,,,300 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,300 Tsd. €,21.12.2022,80,69,,7,,,,,22,"1,23",1,1,-,2,11,7,-,-,-,1.547',1.547'
Rumänien,20230421071918,https://www.transfermarkt.ch/jeremy-corinus/profil/spieler/621161,91,Jérémy Corinus,SuperLiga,Chindia,1.Liga,26,"1,84 m",Frankreich,Defensives Mittelfeld,rechts,Agents Team S.R.L,,03.01.2023,-,,,,,200 Tsd. €Letzte Änderung: 15.03.2023,Tsd. €,Letzte Änderung: 15.03.2023,300 Tsd. €,06.01.2020,23,24,,0,,,,,7,"1,29",-,-,-,1,1,1,-,-,-,-,539'
Rumänien,20230421071939,https://www.transfermarkt.ch/modestas-vorobjovas/profil/spieler/262636,5,Modestas Vorobjovas,SuperLiga,Chindia,1.Liga,27,"1,77 m",Litauen,Zentrales Mittelfeld,rechts,Young Football Talents,,01.07.2022,-,Litauen,,25,1,500 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,500 Tsd. €,21.12.2022,67,63,,6,http://www.instagram.com/movob4/,,,,25,"1,12",-,2,-,5,9,4,-,-,-,-,1.689'
Rumänien,20230421071952,https://www.transfermarkt.ch/cosmin-atanase/profil/spieler/677160,11,Cosmin Atanase,SuperLiga,Chindia,1.Liga,22,"1,75 m",Rumänien,Zentrales Mittelfeld,rechts,GARI 11,,-,30.06.2023,,,,,100 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,100 Tsd. €,21.12.2022,0,4,,4,,,,,,,,,,,,,,,,,
Rumänien,20230421072012,https://www.transfermarkt.ch/alexandru-petre/profil/spieler/863554,20,Alexandru Petre,SuperLiga,Chindia,1.Liga,18,,Rumänien,Zentrales Mittelfeld,rechts,,,01.07.2022,-,,Rumänien U17,1,0,50 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,50 Tsd. €,10.06.2022,0,0,,0,,,,,,,,,,,,,,,,,
Rumänien,20230421072032,https://www.transfermarkt.ch/iulian-zamfir/profil/spieler/971655,28,Iulian Zamfir,SuperLiga,Chindia,1.Liga,19,,Rumänien,Zentrales Mittelfeld,,Rodman Soccer,,01.07.2022,-,,,,,25 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,25 Tsd. €,21.12.2022,,,,,,,,,,,,,,,,,,,,,
Rumänien,20230421072057,https://www.transfermarkt.ch/alexandru-jipa/profil/spieler/938289,7,Alexandru Jipa,SuperLiga,Chindia,1.Liga,20,,Rumänien,Rechtes Mittelfeld,,,,-,-,,,,,100 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,100 Tsd. €,22.12.2021,0,3,,0,,,,,,,,,,,,,,,,,
Rumänien,20230421072123,https://www.transfermarkt.ch/cristian-negut/profil/spieler/430836,10,Cristian Negut,SuperLiga,Chindia,1.Liga,27,"1,76 m",Rumänien,Linkes Mittelfeld,rechts,,,07.02.2016,30.06.2023,,,,,550 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,550 Tsd. €,21.12.2022,90,82,,38,,,,,27,"1,19",5,7,-,-,14,6,-,1,2,442',2.208'
Rumänien,20230421072149,https://www.transfermarkt.ch/denis-dumitrascu/profil/spieler/274671,80,Denis Dumitrascu,SuperLiga,Chindia,1.Liga,27,"1,82 m",Rumänien,Linkes Mittelfeld,links,Duiculete Dorin,,01.07.2022,-,,Rumänien U19,1,0,500 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,500 Tsd. €,03.06.2021,60,57,,0,,,,,,,,,,,,,,,,,
Rumänien,20230421072208,https://www.transfermarkt.ch/andrei-serban/profil/spieler/289290,77,Andrei Serban,SuperLiga,Chindia,1.Liga,22,"1,74 m",Rumänien,Linkes Mittelfeld,rechts,CID Marinescu,,01.07.2018,30.06.2023,,,,,300 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,300 Tsd. €,03.06.2022,40,38,,6,,,,,,,,,,,,,,,,,
Rumänien,20230421072230,https://www.transfermarkt.ch/doru-popadiuc/profil/spieler/279927,59,Doru Popadiuc,SuperLiga,Chindia,1.Liga,28,"1,77 m",Rumänien,Offensives Mittelfeld,rechts,Familienangehörige,,01.07.2021,30.06.2023,,Rumänien U21,2,0,700 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,700 Tsd. €,21.12.2022,73,68,,28,,,,,25,"1,16",7,2,-,3,12,3,-,-,-,262',1.834'
Rumänien,20230421072246,https://www.transfermarkt.ch/nasser-chamed/profil/spieler/234766,17,Nasser Chamed,SuperLiga,Chindia,1.Liga,29,"1,74 m",Komoren,Rechtsaußen,rechts,turfu zone,,18.03.2022,-,Komoren,,25,1,300 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,500 Tsd. €,20.11.2014,27,25,,3,,,,,19,"1,11",-,1,-,11,7,1,-,1,-,-,661'
Rumänien,20230421072259,https://www.transfermarkt.ch/andreas-mihaiu/profil/spieler/436080,23,Andreas Mihaiu,SuperLiga,Chindia,1.Liga,24,"1,79 m",Rumänien,Rechtsaußen,rechts,THE PLAYERS AGENT SRL,,01.07.2022,-,,,,,200 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,250 Tsd. €,21.12.2019,7,8,,3,,,,,10,"0,50",1,-,-,8,2,3,-,-,-,226',226'
Rumänien,20230421072323,https://www.transfermarkt.ch/daniel-popa/profil/spieler/341364,19,Daniel Popa,SuperLiga,Chindia,1.Liga,27,"1,86 m",Rumänien,Mittelstürmer,rechts,,,15.07.2022,-,,Rumänien U21,0,0,700 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,700 Tsd. €,14.06.2018,93,87,,31,,,,,28,"1,14",6,4,-,-,12,2,-,-,-,391',2.347'
Rumänien,20230421072344,https://www.transfermarkt.ch/godberg-cooper/profil/spieler/444984,9,Godberg Cooper,SuperLiga,Chindia,1.Liga,25,"1,90 m",Italien,Mittelstürmer,rechts,ohne Berater,,20.07.2022,30.06.2023,,,,,300 Tsd. €Letzte Änderung: 15.03.2023,Tsd. €,Letzte Änderung: 15.03.2023,300 Tsd. €,15.03.2023,31,37,,20,,,,,21,"0,86",5,1,-,12,6,4,-,-,-,191',955'
Rumänien,20230421072407,https://www.transfermarkt.ch/sergiu-bus/profil/spieler/123671,29,Sergiu Bus,SuperLiga,Chindia,1.Liga,30,"1,85 m",Rumänien,Mittelstürmer,rechts,FGA,,24.01.2023,30.06.2023,,Rumänien,0,0,200 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,"1,50 Mio. €",14.12.2014,3,8,,0,http://www.instagram.com/sergiubushhh/,,,,7,"1,00",-,-,-,6,1,-,-,-,-,-,169'
Rumänien,20230421072423,https://www.transfermarkt.ch/sergej-grubac/profil/spieler/429318,14,Sergej Grubac,SuperLiga,Chindia,1.Liga,22,"1,90 m",Montenegro,Mittelstürmer,rechts,Football Capital,Nike,05.09.2022,30.06.2023,,Montenegro U21,5,0,100 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,250 Tsd. €,21.08.2020,0,8,,3,,,,,10,"1,50",-,1,-,10,1,1,-,-,-,-,163'
Rumänien,20230421072442,https://www.transfermarkt.ch/catalin-straton/profil/spieler/123251,1,Catalin Straton,SuperLiga,FC Arges,1.Liga,33,"1,91 m",Rumänien,Torwart,rechts,Florin Vulturar,,01.07.2022,30.06.2024,,Rumänien U21,1,0,350 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,500 Tsd. €,17.06.2017,70,67,29,,,,22,8,21,"1,00",-,,-,-,2,3,-,-,,,1.800'
Rumänien,20230421072457,https://www.transfermarkt.ch/sebastian-micu/profil/spieler/1019733,12,Sebastian Micu,SuperLiga,FC Arges,1.Liga,21,,Rumänien,Torwart,,,,25.01.2023,-,,,,,150 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,150 Tsd. €,21.12.2022,13,13,0,,,,3,-,1,"0,00",-,,-,-,-,-,-,-,,,90'
Rumänien,20230421072525,https://www.transfermarkt.ch/george-micle/profil/spieler/723749,33,George Micle,SuperLiga,FC Arges,1.Liga,21,"1,92 m",Rumänien,Torwart,links,,,28.11.2019,-,,Rumänien U21,0,0,100 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,200 Tsd. €,18.12.2020,3,5,0,,,,2,-,2,"0,50",-,,-,1,-,1,-,-,,,134'
Rumänien,20230421072540,https://www.transfermarkt.ch/grigore-turda/profil/spieler/451328,5,Grigore Turda,SuperLiga,FC Arges,1.Liga,25,"1,88 m",Rumänien,Innenverteidiger,rechts,GSM SRL,,01.07.2018,-,,,,,700 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,800 Tsd. €,29.03.2022,30,29,,0,,,,,12,"0,75",-,-,-,3,1,2,-,-,-,-,796'
Rumänien,20230421072602,https://www.transfermarkt.ch/alin-dobrosavlevici/profil/spieler/213589,17,Alin Dobrosavlevici,SuperLiga,FC Arges,1.Liga,28,"1,87 m",Rumänien,Innenverteidiger,rechts,Ioan Becali,,24.01.2022,30.06.2024,,Rumänien U21,1,0,400 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,650 Tsd. €,03.06.2021,30,32,,0,,,,,12,"1,00",-,-,-,3,-,4,-,-,-,-,863'
Rumänien,20230421072619,https://www.transfermarkt.ch/mario-zebic/profil/spieler/261286,95,Mario Zebic,SuperLiga,FC Arges,1.Liga,27,"1,87 m",Kroatien,Innenverteidiger,rechts,JK9 SPORT,,01.01.2023,30.06.2024,,,,,400 Tsd. €Letzte Änderung: 15.03.2023,Tsd. €,Letzte Änderung: 15.03.2023,400 Tsd. €,15.03.2023,67,67,,0,,,,,6,"0,50",-,-,-,-,-,2,-,-,-,-,540'
Rumänien,20230421072642,https://www.transfermarkt.ch/brendon-lucas/profil/spieler/432254,43,Brendon Lucas,SuperLiga,FC Arges,1.Liga,27,"1,88 m",Brasilien,Innenverteidiger,rechts,Footinvest Management SA,,06.01.2023,30.06.2024,,,,,250 Tsd. €Letzte Änderung: 29.11.2022,Tsd. €,Letzte Änderung: 29.11.2022,400 Tsd. €,31.12.2019,22,28,,0,,,,,3,"0,67",-,-,-,1,-,-,-,-,-,-,224'
Rumänien,20230421072705,https://www.transfermarkt.ch/marius-constantin/profil/spieler/34503,23,Marius Constantin,SuperLiga,FC Arges,1.Liga,38,"1,85 m",Rumänien,Innenverteidiger,rechts,TG World,,01.07.2022,-,,Rumänien,4,0,200 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,"1,80 Mio. €",02.01.2011,67,66,,5,,,,,22,"1,05",-,1,-,2,2,1,-,-,-,-,1.792'
Rumänien,20230421072724,https://www.transfermarkt.ch/claudiu-moisie/profil/spieler/700776,26,Claudiu Moisie,SuperLiga,FC Arges,1.Liga,22,"1,89 m",Rumänien,Innenverteidiger,rechts,,,01.07.2021,30.06.2023,,,,,50 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,150 Tsd. €,05.06.2021,0,0,,0,,,,,1,"1,00",-,-,-,1,-,-,-,-,-,-,3'
Rumänien,20230421072746,https://www.transfermarkt.ch/fabio-vianna/profil/spieler/671648,16,Fábio Vianna,SuperLiga,FC Arges,1.Liga,24,"1,81 m",Portugal,Linker Verteidiger,links,FIA Football,,01.07.2022,-,,,,,400 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,400 Tsd. €,21.12.2022,40,41,,0,,,,,15,"0,87",-,-,-,3,2,3,-,-,-,-,1.117'
Rumänien,20230421072808,https://www.transfermarkt.ch/zorhan-bassong/profil/spieler/531835,44,Zorhan Bassong,SuperLiga,FC Arges,1.Liga,23,"1,79 m",Kanada,Linker Verteidiger,links,Libera Sports,,12.01.2023,30.06.2024,Kanada U23,,3,0,400 Tsd. €Letzte Änderung: 08.11.2022,Tsd. €,Letzte Änderung: 08.11.2022,500 Tsd. €,09.11.2021,56,53,,0,,,,,5,"0,60",-,-,-,-,2,1,-,-,-,-,431'
Rumänien,20230421072825,https://www.transfermarkt.ch/facundo-rizzi/profil/spieler/492974,22,Facundo Rizzi,SuperLiga,FC Arges,1.Liga,25,"1,75 m",Argentinien,Linker Verteidiger,links,SMI,,09.01.2023,30.06.2024,,,,,250 Tsd. €Letzte Änderung: 15.03.2023,Tsd. €,Letzte Änderung: 15.03.2023,250 Tsd. €,15.03.2023,78,82,,25,,,,,8,"0,38",-,1,-,1,-,-,-,-,-,-,662'
Rumänien,20230421072846,https://www.transfermarkt.ch/costinel-tofan/profil/spieler/394481,2,Costinel Tofan,SuperLiga,FC Arges,1.Liga,26,"1,72 m",Rumänien,Rechter Verteidiger,rechts,,,01.07.2017,-,,,,,550 Tsd. €Letzte Änderung: 21.12.2022,Tsd. €,Letzte Änderung: 21.12.2022,550 Tsd. €,30.09.2022,77,77,,5,,,,,27,"0,96",-,1,-,4,4,8,-,-,-,-,2.086'
