league_country;scraping_time;link;no;name;league;club;image;league_level;market_value;market_value_currency;market_value_latest_correction;highest_market_value;highest_market_value_date;age;height;nationality;position;foot;consultancy;supplier;club_since;contract_until;international;international_active;former_international;international_games;international_goals;starting_eleven_quote;minutes_quote;penalty_saves_quote;goal_participation_quote;instagram;injury;goals_conceded;clean_sheets;games;points_per_game;goals;assists;own_goals;ins;outs;yellow_cards;yellow_red_cards;red_cards;penalty_goals;minutes_per_goal;minutes
Ukraine;20230516092903;https://www.transfermarkt.ch/andriy-tkachuk/profil/spieler/58150;19;Andriy Tkachuk;Premier Liga;Metalist 1925;https://img.a.transfermarkt.technology/portrait/header/58150-1671021313.png?lm=1;1.Liga;75 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;1,00 Mio. €;05.01.2012;35;1,84 m;Ukraine;Defensives Mittelfeld;rechts;ALIK FOOTBALL ...;;27.03.2023;-;;;;;;25;30;;0;http://www.instagram.com/andreytkachuk.07/;0;;;6;1,00;-;-;-;4;1;-;-;-;-;-;215'
Ukraine;20230516092924;https://www.transfermarkt.ch/artem-gabelok/profil/spieler/213974;28;Artem Gabelok;Premier Liga;Metalist 1925;https://img.a.transfermarkt.technology/portrait/header/213974-1600615465.png?lm=1;1.Liga;500 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;500 Tsd. €;08.01.2020;28;1,77 m;Ukraine;Zentrales Mittelfeld;links;;;28.02.2021;30.06.2023;;;Ukraine U20;5;0;92;90;;10;http://www.instagram.com/artemhabelok/;0;;;24;1,08;1;1;-;-;6;2;-;-;-;2.106';2.106'
Ukraine;20230516092947;https://www.transfermarkt.ch/beka-vachiberadze/profil/spieler/204045;6;Beka Vachiberadze;Premier Liga;Metalist 1925;https://img.a.transfermarkt.technology/portrait/header/204045-1596835368.jpg?lm=1;1.Liga;250 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;700 Tsd. €;07.06.2015;27;1,71 m;Georgien;Zentrales Mittelfeld;links;ProStar;Nike;09.09.2022;30.06.2023;;;Georgien;0;0;52;46;;24;http://www.instagram.com/bekavachiberadze/;0;;;17;0,94;1;3;-;5;10;2;-;-;-;959';959'
Ukraine;20230516093003;https://www.transfermarkt.ch/yaroslav-martynyuk/profil/spieler/58072;8;Yaroslav Martynyuk;Premier Liga;Metalist 1925;https://img.a.transfermarkt.technology/portrait/header/58072-1657519359.png?lm=1;1.Liga;250 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;600 Tsd. €;17.06.2013;34;1,81 m;Ukraine;Zentrales Mittelfeld;links;MSM Group;;10.07.2022;30.06.2023;;;;;;73;75;;15;;0;;;22;1,05;2;1;-;3;2;7;1;-;2;874';1.748'
Ukraine;20230516093030;https://www.transfermarkt.ch/rostyslav-rusyn/profil/spieler/289487;10;Rostyslav Rusyn;Premier Liga;Metalist 1925;https://img.a.transfermarkt.technology/portrait/header/289487-1612035463.png?lm=1;1.Liga;400 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;400 Tsd. €;06.12.2022;27;1,75 m;Ukraine;Offensives Mittelfeld;links;MSM Group;;03.07.2021;30.06.2023;;;;;;69;69;;40;;0;;;21;1,10;4;4;-;3;6;2;-;-;-;403';1.610'
Ukraine;20230516093053;https://www.transfermarkt.ch/andriy-remenyuk/profil/spieler/497221;11;Andriy Remenyuk;Premier Liga;Metalist 1925;https://img.a.transfermarkt.technology/portrait/header/497221-1636998181.png?lm=1;1.Liga;600 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;600 Tsd. €;06.12.2022;24;1,70 m;Ukraine;Linksaußen;rechts;MSM Group;;23.07.2021;30.06.2023;;;Ukraine U21;0;0;85;79;;5;;0;;;25;1,04;-;1;-;3;10;2;-;-;-;-;1.852'
Ukraine;20230516093111;https://www.transfermarkt.ch/kostyantyn-bychek/profil/spieler/913115;21;Kostyantyn Bychek;Premier Liga;Metalist 1925;https://img.a.transfermarkt.technology/portrait/header/913115-1660579609.png?lm=1;1.Liga;200 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;200 Tsd. €;06.12.2022;23;1,80 m;Ukraine;Linksaußen;links;Trident Consulting;;15.08.2022;30.06.2025;;;;;;54;50;;10;;1;;;20;0,95;2;-;-;6;11;3;-;-;-;580';1.159'
Ukraine;20230516093133;https://www.transfermarkt.ch/vladyslav-dmytrenko/profil/spieler/464619;22;Vladyslav Dmytrenko;Premier Liga;Metalist 1925;https://img.a.transfermarkt.technology/portrait/header/464619-1570177984.png?lm=1;1.Liga;200 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;200 Tsd. €;03.09.2021;22;1,70 m;Ukraine;Linksaußen;beidfüßig;MFC SPORTMANAGEMENT;;23.07.2019;30.06.2023;;;Ukraine U19;1;0;27;26;;5;;0;;;17;1,18;1;-;-;10;6;1;-;-;-;601';601'
Ukraine;20230516093147;https://www.transfermarkt.ch/abdulla-abdullaev/profil/spieler/709479;15;Abdulla Abdullaev;Premier Liga;Metalist 1925;https://img.a.transfermarkt.technology/portrait/header/709479-1645106853.png?lm=1;1.Liga;50 Tsd. €Letzte Änderung: 28.03.2023;Tsd. €;Letzte Änderung: 28.03.2023;50 Tsd. €;28.03.2023;21;1,84 m;Ukraine;Linksaußen;rechts;;;25.02.2023;30.06.2025;;;Ukraine U18;0;0;8;16;;0;;0;;;5;0,20;-;-;-;4;1;-;-;-;-;-;172'
Ukraine;20230516093206;https://www.transfermarkt.ch/igor-henrique/profil/spieler/985349;33;Igor Henrique;Premier Liga;Metalist 1925;https://img.a.transfermarkt.technology/portrait/header/985349-1664387022.png?lm=1;1.Liga;50 Tsd. €Letzte Änderung: 28.03.2023;Tsd. €;Letzte Änderung: 28.03.2023;50 Tsd. €;28.03.2023;19;1,72 m;Brasilien;Linksaußen;links;;;01.01.2023;30.06.2025;;;;;;0;6;;0;;0;;;4;0,25;-;-;-;4;-;-;-;-;-;-;69'
Ukraine;20230516093232;https://www.transfermarkt.ch/vadym-sologub/profil/spieler/837287;88;Vadym Sologub;Premier Liga;Metalist 1925;https://img.a.transfermarkt.technology/portrait/header/837287-1676553443.png?lm=1;1.Liga;10 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;10 Tsd. €;06.12.2022;19;1,77 m;Ukraine;Rechtsaußen;links;MSM Group;;31.03.2023;31.12.2026;;;Ukraine U16;2;0;0;1;;0;;0;;;1;0,00;-;-;-;1;-;-;-;-;-;-;9'
Ukraine;20230516093248;https://www.transfermarkt.ch/vitaliy-ponomar/profil/spieler/90769;7;Vitaliy Ponomar;Premier Liga;Metalist 1925;https://img.a.transfermarkt.technology/portrait/header/90769-1611660408.png?lm=1;1.Liga;100 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;800 Tsd. €;21.07.2016;32;1,83 m;Ukraine;Mittelstürmer;beidfüßig;ohne Berater;;21.01.2021;30.06.2023;;;;;;4;4;;0;http://www.instagram.com/ponomar_1990/;0;;;1;0,00;-;-;-;-;-;-;-;-;-;-;90'
Ukraine;20230516093309;https://www.transfermarkt.ch/andriy-chyruk/profil/spieler/623327;79;Andriy Chyruk;Premier Liga;Metalist 1925;https://img.a.transfermarkt.technology/portrait/header/623327-1576260861.png?lm=1;1.Liga;100 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;100 Tsd. €;06.12.2022;22;1,84 m;Ukraine;Mittelstürmer;rechts;;;20.08.2022;30.06.2023;;;Ukraine U18;2;0;19;27;;10;;0;;;17;1,29;-;2;-;12;4;2;-;-;-;-;636'
Ukraine;20230516093331;https://www.transfermarkt.ch/vladyslav-ostrovskyi/profil/spieler/965929;99;Vladyslav Ostrovskyi;;Metalist 1925;https://img.a.transfermarkt.technology/portrait/header/965929-1639318378.png?lm=1;;;;;50 Tsd. €;20.12.2021;18;1,85 m;Ukraine;Mittelstürmer;rechts;PART of the GAME;;-;30.06.2024;;;;;;;;;;;0;;;;;;;;;;;;;;;
Ukraine;20230516093412;https://www.transfermarkt.ch/yuriy-pankiv/profil/spieler/102572;79;Yuriy Pankiv;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/102572-1641742567.png?lm=1;1.Liga;200 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;800 Tsd. €;17.06.2013;38;1,86 m;Ukraine;Torwart;rechts;ohne Berater;;01.07.2021;30.06.2023;;;Ukraine;0;0;92;88;0;;http://www.instagram.com/panya_79/;0;31;4;23;0,91;-;;-;-;-;-;-;-;;;2.070'
Ukraine;20230516093426;https://www.transfermarkt.ch/dmytro-ledviy/profil/spieler/937917;32;Dmytro Ledviy;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/937917-1641743083.png?lm=1;1.Liga;100 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;100 Tsd. €;01.08.2022;19;1,92 m;Ukraine;Torwart;rechts;;;01.07.2022;30.06.2024;Ukraine U19;;;1;0;12;12;0;;;0;4;-;3;1,00;-;;-;-;-;-;-;-;;;270'
Ukraine;20230516093447;https://www.transfermarkt.ch/yuriy-volodymyr-gereta/profil/spieler/717394;86;Yuriy-Volodymyr Gereta;;Rukh Lviv U19;https://img.a.transfermarkt.technology/portrait/header/717394-1641742951.png?lm=1;;;;;50 Tsd. €;06.12.2022;19;1,89 m;Ukraine;Torwart;rechts;ProStar;;25.09.2020;30.06.2023;;Ukraine U19;;5;0;;;;;;0;;;;;;;;;;;;;;;
Ukraine;20230516093519;https://www.transfermarkt.ch/roman-didyk/profil/spieler/702561;29;Roman Didyk;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/702561-1641742659.png?lm=1;1.Liga;400 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;400 Tsd. €;06.12.2022;20;1,85 m;Ukraine;Innenverteidiger;rechts;ProStar;;23.07.2021;30.06.2026;;Ukraine U21;;2;0;80;77;;4;;0;;;21;1,00;1;-;-;1;2;6;-;-;-;1.725';1.725'
Ukraine;20230516093538;https://www.transfermarkt.ch/denys-slyusar/profil/spieler/774552;96;Denys Slyusar;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/774552-1636999443.png?lm=1;1.Liga;300 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;300 Tsd. €;06.12.2022;20;1,88 m;Ukraine;Innenverteidiger;rechts;ProStar;;01.07.2022;30.06.2024;Ukraine U21;;;1;0;68;62;;4;;0;;;17;0,82;1;-;-;-;1;4;1;-;-;1.496';1.496'
Ukraine;20230516093556;https://www.transfermarkt.ch/bogdan-slyubyk/profil/spieler/717199;92;Bogdan Slyubyk;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/717199-1641743104.png?lm=1;1.Liga;200 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;200 Tsd. €;06.12.2022;19;1,86 m;Ukraine;Innenverteidiger;rechts;Trident Consulting;;01.08.2022;30.06.2024;;Ukraine U19;;5;0;44;42;;0;;0;;;14;0,93;-;-;-;3;-;5;-;-;-;-;1.041'
Ukraine;20230516093617;https://www.transfermarkt.ch/oleg-veremiyenko/profil/spieler/497222;3;Oleg Veremiyenko;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/497222-1642354461.png?lm=1;1.Liga;100 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;300 Tsd. €;16.10.2020;24;1,88 m;Ukraine;Innenverteidiger;rechts;MSM Group;;01.07.2021;30.06.2023;;;Ukraine U20;2;0;4;2;;0;;0;;;1;3,00;-;-;-;-;1;1;-;-;-;-;52'
Ukraine;20230516093644;https://www.transfermarkt.ch/vitaliy-kholod/profil/spieler/1050852;4;Vitaliy Kholod;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/1050852-1661357055.png?lm=1;1.Liga;50 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;50 Tsd. €;01.08.2022;19;1,83 m;Ukraine;Innenverteidiger;rechts;ProStar;;01.07.2022;30.06.2024;;Ukraine U19;;4;1;12;17;;0;;0;;;6;0,67;-;-;-;3;-;-;1;-;-;-;392'
Ukraine;20230516093707;https://www.transfermarkt.ch/rostyslav-lyakh/profil/spieler/533537;73;Rostyslav Lyakh;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/533537-1636978258.png?lm=1;1.Liga;400 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;400 Tsd. €;06.12.2022;22;1,78 m;Ukraine;Linker Verteidiger;beidfüßig;ProStar;;01.07.2021;30.06.2023;;Ukraine U21;;4;0;92;90;;0;;0;;;25;0,92;-;-;-;2;1;2;-;-;-;-;2.104'
Ukraine;20230516093723;https://www.transfermarkt.ch/jefferson-vinicius/profil/spieler/742861;43;Jefferson Vinicius;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/742861-1674843004.png?lm=1;1.Liga;50 Tsd. €Letzte Änderung: 28.03.2023;Tsd. €;Letzte Änderung: 28.03.2023;50 Tsd. €;28.03.2023;23;;Brasilien;Linker Verteidiger;links;Websoccer do Brasil ...;;27.01.2023;30.06.2025;;;;;;0;0;;0;;0;;;-;-;-;-;-;-;-;-;-;-;-;-;-
Ukraine;20230516093756;https://www.transfermarkt.ch/vitaliy-roman/profil/spieler/726038;93;Vitaliy Roman;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/726038-1637315905.png?lm=1;1.Liga;300 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;300 Tsd. €;06.12.2022;20;1,78 m;Ukraine;Rechter Verteidiger;rechts;Trident Consulting;;01.09.2021;30.06.2025;;Ukraine U21;;2;0;76;71;;0;;0;;;20;1,00;-;-;-;1;2;4;1;-;-;-;1.628'
Ukraine;20230516093810;https://www.transfermarkt.ch/andriy-kitela/profil/spieler/776033;75;Andriy Kitela;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/776033-1613133792.png?lm=1;1.Liga;100 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;100 Tsd. €;06.12.2022;18;1,78 m;Ukraine;Rechter Verteidiger;rechts;ProStar;;01.01.2023;30.06.2024;;Ukraine U19;;6;0;14;11;;0;;0;;;5;1,00;-;-;-;2;1;4;-;-;-;-;286'
Ukraine;20230516093827;https://www.transfermarkt.ch/edson-fernando/profil/spieler/686332;35;Edson Fernando;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/686332-1643300126.png?lm=1;1.Liga;500 Tsd. €Letzte Änderung: 14.11.2022;Tsd. €;Letzte Änderung: 14.11.2022;500 Tsd. €;17.12.2021;25;1,78 m;Brasilien;Defensives Mittelfeld;rechts;Websoccer do Brasil ...;;27.01.2022;30.06.2023;;;;;;36;28;;0;;0;;;5;0,40;-;-;-;1;4;2;-;1;-;-;275'
Ukraine;20230516093849;https://www.transfermarkt.ch/marko-sapuga/profil/spieler/892049;63;Marko Sapuga;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/892049-1641742815.png?lm=1;1.Liga;300 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;300 Tsd. €;06.12.2022;19;1,94 m;Ukraine;Defensives Mittelfeld;rechts;ProStar;;01.10.2021;30.06.2024;Ukraine U21;;;2;0;56;55;;8;;0;;;14;1,21;1;1;-;-;1;3;1;-;-;1.246';1.246'
Ukraine;20230516093902;https://www.transfermarkt.ch/oleksiy-dovgyi/profil/spieler/91419;6;Oleksiy Dovgyi;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/91419-1615820758.png?lm=1;1.Liga;200 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;700 Tsd. €;30.06.2014;33;1,86 m;Ukraine;Defensives Mittelfeld;links;Special1Agency;;04.07.2022;30.06.2023;;;Ukraine U19;8;1;68;63;;19;;0;;;20;0,80;4;1;-;3;5;6;-;-;-;377';1.509'
Ukraine;20230516093918;https://www.transfermarkt.ch/denys-pidgurskyi/profil/spieler/812755;15;Denys Pidgurskyi;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/812755-1637058939.png?lm=1;1.Liga;100 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;100 Tsd. €;01.08.2022;19;1,90 m;Ukraine;Defensives Mittelfeld;rechts;ProStar;;01.07.2022;30.06.2024;Ukraine U19;;;2;0;24;23;;0;;0;;;9;0,89;-;-;-;3;2;2;-;-;-;-;598'
Ukraine;20230516093936;https://www.transfermarkt.ch/talles/profil/spieler/740732;30;Talles;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/740732-1641742788.png?lm=1;1.Liga;600 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;600 Tsd. €;06.12.2022;25;1,71 m;Brasilien;Offensives Mittelfeld;rechts;TG Warriors;;30.07.2021;30.06.2024;;;;;;92;79;;46;;0;;;25;0,92;6;6;-;2;17;3;-;-;1;312';1.870'
Ukraine;20230516094000;https://www.transfermarkt.ch/maryan-mysyk/profil/spieler/316945;17;Maryan Mysyk;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/316945-1641742727.png?lm=1;1.Liga;250 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;400 Tsd. €;14.01.2021;26;1,74 m;Ukraine;Offensives Mittelfeld;links;Igor Shutov;;24.07.2019;-;;;Ukraine U21;3;1;36;30;;8;;0;;;16;1,00;-;2;-;7;8;2;-;-;-;-;701'
Ukraine;20230516094017;https://www.transfermarkt.ch/ostap-prytula/profil/spieler/620368;10;Ostap Prytula;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/620368-1612035631.png?lm=1;1.Liga;200 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;300 Tsd. €;20.12.2021;22;1,74 m;Ukraine;Offensives Mittelfeld;links;ProStar;;28.09.2020;30.06.2025;;;Ukraine U21;3;0;24;28;;0;;0;;;20;0,95;-;-;-;14;4;1;-;-;-;-;636'
Ukraine;20230516094032;https://www.transfermarkt.ch/yuriy-klymchuk/profil/spieler/501612;7;Yuriy Klymchuk;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/501612-1612035748.png?lm=1;1.Liga;500 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;500 Tsd. €;20.12.2021;26;1,78 m;Ukraine;Linksaußen;rechts;ABP Sport ...;;07.02.2019;30.06.2023;;;;;;96;90;;38;;0;;;24;0,96;7;3;-;-;3;6;1;-;2;301';2.109'
Ukraine;20230516094054;https://www.transfermarkt.ch/vasyl-runich/profil/spieler/748940;99;Vasyl Runich;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/748940-1641742885.png?lm=1;1.Liga;200 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;200 Tsd. €;20.12.2021;23;1,68 m;Ukraine;Linksaußen;rechts;ProStar;;01.07.2021;30.06.2023;;;;;;16;27;;4;;0;;;17;0,71;1;-;-;13;3;4;-;-;-;601';601'
Ukraine;20230516094118;https://www.transfermarkt.ch/ruslan-nepeypiev/profil/spieler/937918;60;Ruslan Nepeypiev;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/937918-1641742994.png?lm=1;1.Liga;100 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;100 Tsd. €;01.08.2022;19;1,78 m;Ukraine;Linksaußen;rechts;Trident Consulting;;01.07.2022;30.06.2023;;;Ukraine U19;1;0;0;1;;0;;0;;;1;0,00;-;-;-;1;-;-;-;-;-;-;26'
Ukraine;20230516094136;https://www.transfermarkt.ch/viv-solomon-otabor/profil/spieler/391127;11;Viv Solomon-Otabor;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/391127-1643474812.png?lm=1;1.Liga;300 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;600 Tsd. €;02.02.2020;27;1,75 m;Nigeria;Rechtsaußen;rechts;ohne Berater;;29.01.2022;30.06.2023;;;Nigeria;0;0;100;86;;15;http://www.instagram.com/vivsolomonn/;0;;;25;0,96;2;2;-;-;16;2;1;-;-;1.018';2.036'
Ukraine;20230516094151;https://www.transfermarkt.ch/fabricio-alvarenga/profil/spieler/381430;26;Fabricio Alvarenga;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/381430-1641742525.png?lm=1;1.Liga;200 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;1,80 Mio. €;08.08.2016;27;1,75 m;Argentinien;Rechtsaußen;rechts;TG Warriors;;07.07.2021;30.06.2024;;;;;;36;33;;0;;0;;;14;1,00;-;-;-;5;7;3;-;-;-;-;811'
Ukraine;20230516094212;https://www.transfermarkt.ch/ilya-kvasnytsya/profil/spieler/936825;9;Ilya Kvasnytsya;;Rukh Lviv U19;https://img.a.transfermarkt.technology/portrait/header/936825-1636996840.png?lm=1;;;;;100 Tsd. €;01.08.2022;20;1,74 m;Ukraine;Rechtsaußen;rechts;Trident Consulting;;18.09.2020;-;Ukraine U19;;;3;1;;;;;;0;;;;;;;;;;;;;;;
Ukraine;20230516094245;https://www.transfermarkt.ch/bright-enobakhare/profil/spieler/345772;8;Bright Enobakhare;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/345772-1667891652.png?lm=1;1.Liga;200 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;550 Tsd. €;30.05.2021;25;1,80 m;Nigeria;Mittelstürmer;rechts;Lions Sports AG & ...;;21.10.2022;30.06.2023;;;Nigeria U23;2;0;6;3;;0;http://www.instagram.com/b_enobakhare26/;0;;;1;0,00;-;-;-;-;1;-;-;-;-;-;41'
Ukraine;20230516094302;https://www.transfermarkt.ch/yaroslav-karabin/profil/spieler/789583;22;Yaroslav Karabin;Premier Liga;Rukh Lviv;https://img.a.transfermarkt.technology/portrait/header/789583-1636996748.png?lm=1;1.Liga;100 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;100 Tsd. €;06.12.2022;20;1,82 m;Ukraine;Mittelstürmer;links;ProStar;;01.07.2022;30.06.2024;;;Ukraine U16;0;0;24;25;;12;;0;;;22;1,05;3;-;-;16;5;1;-;-;1;195';584'
Ukraine;20230516094321;https://www.transfermarkt.ch/bogdan-kogut/profil/spieler/70923;47;Bogdan Kogut;Premier Liga;Veres Rivne;https://img.a.transfermarkt.technology/portrait/header/70923-1616754415.png?lm=1;1.Liga;300 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;300 Tsd. €;17.06.2021;35;1,90 m;Ukraine;Torwart;rechts;ALIK FOOTBALL ...;;07.02.2020;31.12.2024;;;;;;88;91;0;;http://www.instagram.com/bodya_kogut/;0;35;4;24;0,96;-;;-;1;-;2;-;-;;;2.139'
Ukraine;20230516094340;https://www.transfermarkt.ch/vadym-yushchyshyn/profil/spieler/729432;1;Vadym Yushchyshyn;Premier Liga;Veres Rivne;https://img.a.transfermarkt.technology/portrait/header/729432-1616754917.png?lm=1;1.Liga;50 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;50 Tsd. €;22.07.2021;23;1,87 m;Ukraine;Torwart;rechts;Topway;;02.09.2019;-;;;;;;12;9;0;;http://www.instagram.com/23vadim99/;0;3;1;3;1,33;-;;-;-;-;-;-;1;;;199'
Ukraine;20230516094357;https://www.transfermarkt.ch/arseniy-korkodym/profil/spieler/841149;78;Arseniy Korkodym;Premier Liga;Veres Rivne;https://img.a.transfermarkt.technology/portrait/header/841149-1656690023.png?lm=1;1.Liga;50 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;50 Tsd. €;06.09.2022;20;1,94 m;Ukraine;Torwart;rechts;Yaroslav Zvarych;;01.07.2022;30.06.2025;;;;;;0;0;0;;http://www.instagram.com/arseniy.korkodym_1/;0;-;-;-;-;-;;-;-;-;-;-;-;;;-
Ukraine;20230516094420;https://www.transfermarkt.ch/semen-vovchenko/profil/spieler/775830;3;Semen Vovchenko;Premier Liga;Veres Rivne;https://img.a.transfermarkt.technology/portrait/header/775830-1636995640.png?lm=1;1.Liga;400 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;400 Tsd. €;06.12.2022;23;1,87 m;Ukraine;Innenverteidiger;links;ProStar;;17.08.2022;30.06.2025;;;;;;96;96;;3;;0;;;25;1,08;1;-;-;-;-;5;-;-;-;2.250';2.250'
Ukraine;20230516094445;https://www.transfermarkt.ch/vasyl-kurko/profil/spieler/512496;95;Vasyl Kurko;Premier Liga;Veres Rivne;https://img.a.transfermarkt.technology/portrait/header/512496-1656690099.png?lm=1;1.Liga;200 Tsd. €Letzte Änderung: 06.12.2022;Tsd. €;Letzte Änderung: 06.12.2022;200 Tsd. €;06.12.2022;28;1,90 m;Ukraine;Innenverteidiger;rechts;ABP Sport ...;;01.07.2022;30.06.2023;;;;;;58;60;;0;http://www.instagram.com/kurkovasyl95/;0;;;23;1,00;-;-;-;8;-;2;-;-;-;-;1.412'
Ukraine;20230516094508;https://www.transfermarkt.ch/oleksandr-matkobozhyk/profil/spieler/468735;18;Oleksandr Matkobozhyk;Premier Liga;Veres Rivne;https://img.a.transfermarkt.technology/portrait/header/468735-1602096143.png?lm=1;1.Liga;100 Tsd. €Letzte Änderung: 28.03.2023;Tsd. €;Letzte Änderung: 28.03.2023;200 Tsd. €;12.01.2018;25;1,84 m;Ukraine;Innenverteidiger;rechts;PHENOMENON Sports ...;;06.02.2023;30.06.2023;;;Ukraine U21;0;0;9;9;;7;http://www.instagram.com/matkobozhyk_15_/;0;;;1;0,00;1;-;-;-;-;1;-;-;-;90';90'
Ukraine;20230516094523;https://www.transfermarkt.ch/danyil-khondak/profil/spieler/539437;19;Danyil Khondak;Premier Liga;Veres Rivne;https://img.a.transfermarkt.technology/portrait/header/539437-1676481680.png?lm=1;1.Liga;50 Tsd. €Letzte Änderung: 28.03.2023;Tsd. €;Letzte Änderung: 28.03.2023;50 Tsd. €;28.03.2023;22;1,88 m;Ukraine;Innenverteidiger;;Igor Shutov;;06.01.2023;31.12.2025;;;Ukraine U19;5;0;27;23;;7;;0;;;3;1,67;1;-;-;-;1;-;-;-;-;225';225'
